---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_tricps_LH_2.UpdData = 2
Main.Study.Output_tricps_LH_2.FileName = "triceps_LH_2_data.txt"
Main.Study.Output_tricps_LH_2.NumberFormat.Digits = 15
Main.Study.Output_tricps_LH_2.NumberFormat.Width = 23
Main.Study.Output_tricps_LH_2.NumberFormat.Style = ScientificNumber
Main.Study.Output_tricps_LH_2.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_tricps_LH_2.Values = 
Main.Study.Output_tricps_LH_2.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_LH_2.Fm"}
Main.Study.Output_tricps_LH_2.Format = 0
Main.Study.Output_tricps_LH_2.SepSign = ","
Main.Study.Output_tricps_LH_2.SepSpaceAutoOnOff = On
Main.Study.Output_tricps_LH_2.LineSepSign = ""
Main.Study.Output_tricps_LH_2.Header.TitleSectionOnOff = On
Main.Study.Output_tricps_LH_2.Header.ConstSectionOnOff = On
Main.Study.Output_tricps_LH_2.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_tricps_LH_2.Header.VarSectionOnOff = On
Main.Study.Output_tricps_LH_2.Header.ColumnNamesOnOff = On
Main.Study.Output_tricps_LH_2.Header.LinePrefix = ""
Main.Study.Output_tricps_LH_2.Header.ShortenNamesOnOff = Off
Main.Study.Output_tricps_LH_2.Header.ColumnIDString = "col"
  4.444444444444444e-01,  7.223564878554131e-14
  4.646464646464646e-01,  6.959242167676340e-14
  4.848484848484849e-01,  6.680871596393301e-14
  5.050505050505051e-01,  6.392025659890652e-14
  5.252525252525253e-01,  5.998878898129930e-14
  5.454545454545454e-01,  4.091567560601527e-14
  5.656565656565656e-01,  5.356203300670158e-14
  5.858585858585859e-01,  5.798179553615462e-14
  6.060606060606061e-01,  3.582713786294345e-14
  6.262626262626263e-01,  3.651208882387393e-14
  6.464646464646465e-01,  3.709163764171115e-14
  6.666666666666666e-01,  3.727310221542110e-14
  6.868686868686869e-01,  3.742169328142717e-14
  7.070707070707071e-01,  3.702701511454991e-14
  7.272727272727273e-01,  3.893736948466150e-14
  7.474747474747475e-01,  3.881072492237988e-14
  7.676767676767676e-01,  3.813134552770742e-14
  7.878787878787878e-01,  3.742696749024709e-14
  8.080808080808081e-01,  3.662700120875085e-14
  8.282828282828283e-01,  3.578518275018129e-14
  8.484848484848485e-01,  3.483902068731610e-14
  8.686868686868687e-01,  3.362840396500708e-14
  8.888888888888888e-01,  3.239064092691764e-14
  9.090909090909091e-01,  3.058441087373065e-14
  9.292929292929293e-01,  2.919971076710904e-14
  9.494949494949495e-01,  2.861743313150032e-14
  9.696969696969697e-01,  2.907147650775662e-14
  9.898989898989899e-01,  2.814596153195581e-14
  1.010101010101010e+00,  2.728181935293825e-14
  1.030303030303030e+00,  2.675606044011071e-14
  1.050505050505051e+00,  2.637890332874519e-14
  1.070707070707071e+00,  2.603960672794336e-14
  1.090909090909091e+00,  2.381786737026687e-14
  1.111111111111111e+00,  2.403629599220455e-14
  1.131313131313131e+00,  2.419648648958660e-14
  1.151515151515152e+00,  2.356382242212026e-14
  1.171717171717172e+00,  2.246867490924059e-14
  1.191919191919192e+00,  2.180137282260358e-14
  1.212121212121212e+00,  2.178333401031637e-14
  1.232323232323232e+00,  2.004517508978908e-14
  1.252525252525253e+00,  9.102132977488784e-15
  1.272727272727273e+00,  1.679860623195852e-14
  1.292929292929293e+00,  1.611751397784660e-14
  1.313131313131313e+00,  1.421418742451439e-14
  1.333333333333333e+00,  8.094322713418871e-15
  1.353535353535354e+00,  1.464710920818150e-14
  1.373737373737374e+00,  1.522172232845033e-14
  1.393939393939394e+00,  1.360792475629905e-14
  1.414141414141414e+00,  1.116256801747858e-14
  1.434343434343434e+00,  7.643737098187930e-15
  1.454545454545455e+00,  1.100659949756615e-14
  1.474747474747475e+00,  1.279374073394778e-14
  1.494949494949495e+00,  1.420733860548202e-14
  1.515151515151515e+00,  6.176582533149493e-15
  1.535353535353535e+00,  6.432860251734062e-15
  1.555555555555556e+00,  6.246161726197097e-15
  1.575757575757576e+00,  6.921904930749506e-15
  1.595959595959596e+00,  7.365497687765009e-15
  1.616161616161616e+00,  8.200944961278484e-15
  1.636363636363636e+00,  1.165720939713110e-14
  1.656565656565657e+00,  6.748753116283858e-15
  1.676767676767677e+00,  8.266277300812131e-15
  1.696969696969697e+00,  1.080779829061387e-14
  1.717171717171717e+00,  6.146180593608461e-15
  1.737373737373737e+00,  4.696987479294505e-15
  1.757575757575758e+00,  1.063973504767192e-14
  1.777777777777778e+00,  1.035220020451879e-14
  1.797979797979798e+00,  3.927049698929234e-15
  1.818181818181818e+00,  7.428579199999463e-15
  1.838383838383838e+00,  6.819503044910904e-15
  1.858585858585859e+00,  4.869550142866334e-15
  1.878787878787879e+00,  3.645026411073733e-15
  1.898989898989899e+00,  8.120849044079403e-15
  1.919191919191919e+00,  6.551483049457857e-15
  1.939393939393939e+00,  9.920226608693891e-15
  1.959595959595960e+00,  9.782585681762828e-15
  1.979797979797980e+00,  9.082011209743821e-15
  2.000000000000000e+00,  9.412211694931086e-15
