---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_tricps_ME_1.UpdData = 2
Main.Study.Output_tricps_ME_1.FileName = "triceps_ME_1_data.txt"
Main.Study.Output_tricps_ME_1.NumberFormat.Digits = 15
Main.Study.Output_tricps_ME_1.NumberFormat.Width = 23
Main.Study.Output_tricps_ME_1.NumberFormat.Style = ScientificNumber
Main.Study.Output_tricps_ME_1.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_tricps_ME_1.Values = 
Main.Study.Output_tricps_ME_1.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_ME_1.Fm"}
Main.Study.Output_tricps_ME_1.Format = 0
Main.Study.Output_tricps_ME_1.SepSign = ","
Main.Study.Output_tricps_ME_1.SepSpaceAutoOnOff = On
Main.Study.Output_tricps_ME_1.LineSepSign = ""
Main.Study.Output_tricps_ME_1.Header.TitleSectionOnOff = On
Main.Study.Output_tricps_ME_1.Header.ConstSectionOnOff = On
Main.Study.Output_tricps_ME_1.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_tricps_ME_1.Header.VarSectionOnOff = On
Main.Study.Output_tricps_ME_1.Header.ColumnNamesOnOff = On
Main.Study.Output_tricps_ME_1.Header.LinePrefix = ""
Main.Study.Output_tricps_ME_1.Header.ShortenNamesOnOff = Off
Main.Study.Output_tricps_ME_1.Header.ColumnIDString = "col"
Main.Study.Output_tricps_ME_1.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_tricps_ME_1.SuppressTimeColumnOnOff = Off
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Study.t
col1  Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_ME_1.Fm
----------------------------------------------------------
Main.Study.t,Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_ME_1.Fm
  0.000000000000000e+00,  6.923202428098087e+01
  2.020202020202020e-02,  6.877177884404107e+01
  4.040404040404041e-02,  6.832201673430805e+01
  6.060606060606061e-02,  6.786504356163371e+01
  8.080808080808081e-02,  6.741544039649069e+01
  1.010101010101010e-01,  6.695626114104239e+01
  1.212121212121212e-01,  6.649475471431249e+01
  1.414141414141414e-01,  6.603367364331552e+01
  1.616161616161616e-01,  6.557967060626095e+01
  1.818181818181818e-01,  6.511902689718490e+01
  2.020202020202020e-01,  6.465788056049148e+01
  2.222222222222222e-01,  6.420180503360429e+01
  2.424242424242424e-01,  6.374296969826446e+01
  2.626262626262627e-01,  6.328755610319976e+01
  2.828282828282828e-01,  6.283336929841487e+01
  3.030303030303030e-01,  6.237017381392134e+01
  3.232323232323233e-01,  6.191086928421409e+01
  3.434343434343434e-01,  6.144739209180339e+01
  3.636363636363636e-01,  6.098281082956515e+01
  3.838383838383838e-01,  6.051848158686112e+01
  4.040404040404040e-01,  6.004206547800090e+01
  4.242424242424243e-01,  5.953755291756543e+01
  4.444444444444444e-01,  5.905805488837296e+01
  4.646464646464646e-01,  5.860340674919952e+01
  4.848484848484849e-01,  5.818129420085985e+01
  5.050505050505051e-01,  5.778645082822842e+01
  5.252525252525253e-01,  5.739345466223644e+01
  5.454545454545454e-01,  5.699846407543829e+01
  5.656565656565656e-01,  5.660289049581310e+01
  5.858585858585859e-01,  5.603261586359675e+01
  6.060606060606061e-01,  5.542169954895499e+01
  6.262626262626263e-01,  5.484979992727559e+01
  6.464646464646465e-01,  5.437290501518716e+01
  6.666666666666666e-01,  5.388211094419059e+01
  6.868686868686869e-01,  5.340500657078155e+01
  7.070707070707071e-01,  5.291208711596506e+01
  7.272727272727273e-01,  5.243397038399257e+01
  7.474747474747475e-01,  5.198138335730256e+01
  7.676767676767676e-01,  5.153782551844512e+01
  7.878787878787878e-01,  5.110382167773700e+01
  8.080808080808081e-01,  5.067224019584891e+01
  8.282828282828283e-01,  5.025579718917252e+01
  8.484848484848485e-01,  4.985589819953025e+01
  8.686868686868687e-01,  4.944888209461935e+01
  8.888888888888888e-01,  4.905673766243138e+01
  9.090909090909091e-01,  4.867777727640696e+01
  9.292929292929293e-01,  4.831533673427993e+01
  9.494949494949495e-01,  4.791551707726180e+01
  9.696969696969697e-01,  4.750762354183091e+01
  9.898989898989899e-01,  4.708745947919132e+01
  1.010101010101010e+00,  4.667690306530805e+01
  1.030303030303030e+00,  4.627857323008300e+01
  1.050505050505051e+00,  4.586308702936605e+01
  1.070707070707071e+00,  4.545615799230544e+01
  1.090909090909091e+00,  4.506199266236179e+01
  1.111111111111111e+00,  4.467987025941940e+01
  1.131313131313131e+00,  4.432465091261049e+01
  1.151515151515152e+00,  4.399748042970894e+01
  1.171717171717172e+00,  4.367965385538785e+01
  1.191919191919192e+00,  4.334609187720976e+01
  1.212121212121212e+00,  4.290100493426671e+01
  1.232323232323232e+00,  4.244055210516735e+01
  1.252525252525253e+00,  4.198815216068667e+01
  1.272727272727273e+00,  4.153300155545312e+01
  1.292929292929293e+00,  4.105749270068584e+01
  1.313131313131313e+00,  4.058692690005039e+01
  1.333333333333333e+00,  4.012967259797649e+01
  1.353535353535354e+00,  3.968707766942580e+01
  1.373737373737374e+00,  3.922547075246312e+01
  1.393939393939394e+00,  3.877192547931088e+01
  1.414141414141414e+00,  3.833454267406699e+01
  1.434343434343434e+00,  3.791056682270828e+01
  1.454545454545455e+00,  3.744509165278996e+01
  1.474747474747475e+00,  3.701056050208245e+01
  1.494949494949495e+00,  3.660465812704559e+01
  1.515151515151515e+00,  3.622106446144068e+01
  1.535353535353535e+00,  3.584147578352443e+01
  1.555555555555556e+00,  3.546904074904141e+01
  1.575757575757576e+00,  3.510251801854791e+01
  1.595959595959596e+00,  3.474807026676041e+01
  1.616161616161616e+00,  3.440137662898895e+01
  1.636363636363636e+00,  3.406181045711430e+01
  1.656565656565657e+00,  3.372545736363983e+01
  1.676767676767677e+00,  3.340506753602157e+01
  1.696969696969697e+00,  3.306996868972055e+01
  1.717171717171717e+00,  3.274153637892690e+01
  1.737373737373737e+00,  3.242123219324646e+01
  1.757575757575758e+00,  3.211237262259331e+01
  1.777777777777778e+00,  3.184667812464291e+01
  1.797979797979798e+00,  3.158739259626092e+01
  1.818181818181818e+00,  3.133382001355962e+01
  1.838383838383838e+00,  3.106654163542431e+01
  1.858585858585859e+00,  3.079662938972909e+01
  1.878787878787879e+00,  3.052991557895092e+01
  1.898989898989899e+00,  3.026859710044758e+01
  1.919191919191919e+00,  3.002932030318077e+01
  1.939393939393939e+00,  2.980044882811531e+01
  1.959595959595960e+00,  2.957844694265808e+01
  1.979797979797980e+00,  2.935326729334192e+01
  2.000000000000000e+00,  2.910251030207544e+01
