---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_tricps_LA_1.UpdData = 2
Main.Study.Output_tricps_LA_1.FileName = "triceps_LA_1_data.txt"
Main.Study.Output_tricps_LA_1.NumberFormat.Digits = 15
Main.Study.Output_tricps_LA_1.NumberFormat.Width = 23
Main.Study.Output_tricps_LA_1.NumberFormat.Style = ScientificNumber
Main.Study.Output_tricps_LA_1.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_tricps_LA_1.Values = 
Main.Study.Output_tricps_LA_1.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_LA_1.Fm"}
Main.Study.Output_tricps_LA_1.Format = 0
Main.Study.Output_tricps_LA_1.SepSign = ","
Main.Study.Output_tricps_LA_1.SepSpaceAutoOnOff = On
Main.Study.Output_tricps_LA_1.LineSepSign = ""
Main.Study.Output_tricps_LA_1.Header.TitleSectionOnOff = On
Main.Study.Output_tricps_LA_1.Header.ConstSectionOnOff = On
Main.Study.Output_tricps_LA_1.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_tricps_LA_1.Header.VarSectionOnOff = On
Main.Study.Output_tricps_LA_1.Header.ColumnNamesOnOff = On
Main.Study.Output_tricps_LA_1.Header.LinePrefix = ""
Main.Study.Output_tricps_LA_1.Header.ShortenNamesOnOff = Off
Main.Study.Output_tricps_LA_1.Header.ColumnIDString = "col"
Main.Study.Output_tricps_LA_1.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_tricps_LA_1.SuppressTimeColumnOnOff = Off
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Study.t
col1  Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_LA_1.Fm
----------------------------------------------------------
Main.Study.t,Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_LA_1.Fm
  0.000000000000000e+00,  2.686016877420100e+01
  2.020202020202020e-02,  2.668180489322297e+01
  4.040404040404041e-02,  2.650750213643742e+01
  6.060606060606061e-02,  2.633039214762179e+01
  8.080808080808081e-02,  2.615613249505402e+01
  1.010101010101010e-01,  2.597814849313033e+01
  1.212121212121212e-01,  2.579925268075637e+01
  1.414141414141414e-01,  2.562051310761052e+01
  1.616161616161616e-01,  2.544451107880965e+01
  1.818181818181818e-01,  2.526592394683417e+01
  2.020202020202020e-01,  2.508713332679685e+01
  2.222222222222222e-01,  2.491030182451924e+01
  2.424242424242424e-01,  2.473239127288847e+01
  2.626262626262627e-01,  2.455580023899493e+01
  2.828282828282828e-01,  2.437967719392065e+01
  3.030303030303030e-01,  2.420005081313905e+01
  3.232323232323233e-01,  2.402192634099310e+01
  3.434343434343434e-01,  2.384217514328414e+01
  3.636363636363636e-01,  2.366198796002211e+01
  3.838383838383838e-01,  2.348189107951723e+01
  4.040404040404040e-01,  2.329709697727214e+01
  4.242424242424243e-01,  2.310139378348645e+01
  4.444444444444444e-01,  2.291538939296238e+01
  4.646464646464646e-01,  2.273902011208749e+01
  4.848484848484849e-01,  2.257526826773556e+01
  5.050505050505051e-01,  2.242209057951813e+01
  5.252525252525253e-01,  2.226962302351716e+01
  5.454545454545454e-01,  2.211637507876131e+01
  5.656565656565656e-01,  2.196289450562429e+01
  5.858585858585859e-01,  2.174162058762522e+01
  6.060606060606061e-01,  2.150457079726413e+01
  6.262626262626263e-01,  2.128265411968632e+01
  6.464646464646465e-01,  2.109759497729234e+01
  6.666666666666666e-01,  2.090713693574374e+01
  6.868686868686869e-01,  2.072198506296321e+01
  7.070707070707071e-01,  2.053069116392290e+01
  7.272727272727273e-01,  2.034513555182659e+01
  7.474747474747475e-01,  2.016948054296172e+01
  7.676767676767676e-01,  1.999732378236962e+01
  7.878787878787878e-01,  1.982886900662659e+01
  8.080808080808081e-01,  1.966134915077914e+01
  8.282828282828283e-01,  1.949969828783701e+01
  8.484848484848485e-01,  1.934446183435865e+01
  8.686868686868687e-01,  1.918645917662116e+01
  8.888888888888888e-01,  1.903422219430137e+01
  9.090909090909091e-01,  1.888709612468330e+01
  9.292929292929293e-01,  1.874637529060925e+01
  9.494949494949495e-01,  1.859114698117496e+01
  9.696969696969697e-01,  1.843278186408971e+01
