---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_brachialis_1.UpdData = 2
Main.Study.Output_brachialis_1.FileName = "brachialis_1_data.txt"
Main.Study.Output_brachialis_1.NumberFormat.Digits = 15
Main.Study.Output_brachialis_1.NumberFormat.Width = 23
Main.Study.Output_brachialis_1.NumberFormat.Style = ScientificNumber
Main.Study.Output_brachialis_1.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_brachialis_1.Values = 
Main.Study.Output_brachialis_1.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Brachialis_1.Fm"}
Main.Study.Output_brachialis_1.Format = 0
Main.Study.Output_brachialis_1.SepSign = ","
Main.Study.Output_brachialis_1.SepSpaceAutoOnOff = On
Main.Study.Output_brachialis_1.LineSepSign = ""
Main.Study.Output_brachialis_1.Header.TitleSectionOnOff = On
Main.Study.Output_brachialis_1.Header.ConstSectionOnOff = On
Main.Study.Output_brachialis_1.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_brachialis_1.Header.VarSectionOnOff = On
Main.Study.Output_brachialis_1.Header.ColumnNamesOnOff = On
Main.Study.Output_brachialis_1.Header.LinePrefix = ""
Main.Study.Output_brachialis_1.Header.ShortenNamesOnOff = Off
Main.Study.Output_brachialis_1.Header.ColumnIDString = "col"
Main.Study.Output_brachialis_1.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_brachialis_1.SuppressTimeColumnOnOff = Off
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Study.t
col1  Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Brachialis_1.Fm
----------------------------------------------------------
Main.Study.t,Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Brachialis_1.Fm
  0.000000000000000e+00,  2.729653126752018e-14
  2.020202020202020e-02,  2.353383978189943e-14
  4.040404040404041e-02,  1.646940425638238e-15
  6.060606060606061e-02,  1.264313462477145e-15
  8.080808080808081e-02,  3.304592644770618e-15
  1.010101010101010e-01,  4.155883900881940e-15
  1.212121212121212e-01,  3.648284700756267e-15
  1.414141414141414e-01,  3.686041877048103e-15
  1.616161616161616e-01,  3.375726625430169e-15
  1.818181818181818e-01,  6.467646865772699e-15
  2.020202020202020e-01,  7.614489726832596e-14
  2.222222222222222e-01,  1.155435074713247e-14
  2.424242424242424e-01,  1.268834292394090e-14
  2.626262626262627e-01,  1.497288067353162e-14
  2.828282828282828e-01,  3.114880896775460e-15
  3.030303030303030e-01,  5.290773575391085e-15
  3.232323232323233e-01,  3.724168904409031e-15
  3.434343434343434e-01,  3.563341515098036e-15
  3.636363636363636e-01,  3.100586445569804e-15
  3.838383838383838e-01,  3.169330081833561e-15
  4.040404040404040e-01,  3.983836382057695e-15
  4.242424242424243e-01,  6.813672482244063e-14
  4.444444444444444e-01,  5.184248939904384e-15
  4.646464646464646e-01,  5.052802895387035e-15
  4.848484848484849e-01,  5.179305978972984e-15
  5.050505050505051e-01,  7.725433270338193e-14
  5.252525252525253e-01,  4.583427857604726e-15
  5.454545454545454e-01,  4.980241921782503e-15
  5.656565656565656e-01,  7.075193585927739e-15
  5.858585858585859e-01,  7.154733961220923e-15
  6.060606060606061e-01,  7.485047338106103e-15
  6.262626262626263e-01,  7.629207410771309e-15
  6.464646464646465e-01,  5.625043670480186e-15
  6.666666666666666e-01,  9.255881095882790e-15
  6.868686868686869e-01,  1.086221653988805e-14
  7.070707070707071e-01,  3.366650527618901e-14
  7.272727272727273e-01,  1.188644377285271e-14
  7.474747474747475e-01,  1.213958205426100e-14
  7.676767676767676e-01,  1.185891436829330e-14
  7.878787878787878e-01,  7.517368891944219e-14
  8.080808080808081e-01,  7.538252623664342e-14
  8.282828282828283e-01,  2.350415294046676e-14
  8.484848484848485e-01,  3.017699190016401e-14
  8.686868686868687e-01,  2.940110236879357e-14
  8.888888888888888e-01,  1.245254694848953e-14
  9.090909090909091e-01,  3.549451306459008e-14
  9.292929292929293e-01,  1.446534597330108e-14
  9.494949494949495e-01,  1.680381823845711e-14
  9.696969696969697e-01,  1.874922618577008e-14
  9.898989898989899e-01,  1.809054359702924e-14
  1.010101010101010e+00,  1.857124384058182e-14
  1.030303030303030e+00,  2.671236613698019e-14
  1.050505050505051e+00,  3.725637786397863e-14
  1.070707070707071e+00,  3.921994827063011e-14
  1.090909090909091e+00,  3.307590116564017e-14
  1.111111111111111e+00,  2.345018973032519e-14
  1.131313131313131e+00,  2.164674106635388e-14
  1.151515151515152e+00,  8.353924879680361e-14
  1.171717171717172e+00,  1.079217187551607e-13
  1.191919191919192e+00,  1.143676737277586e-13
  1.212121212121212e+00,  2.765487666997964e-14
  1.232323232323232e+00,  2.340536942607279e-14
  1.252525252525253e+00,  2.013091865441549e-14
  1.272727272727273e+00,  6.329047010053816e-14
  1.292929292929293e+00,  7.336819769727219e-14
  1.313131313131313e+00,  3.429409412355784e-14
  1.333333333333333e+00,  3.159078411443980e-14
  1.353535353535354e+00,  3.958032547380444e-14
  1.373737373737374e+00,  3.227262576084223e-14
  1.393939393939394e+00,  2.653910848615050e-14
  1.414141414141414e+00,  2.699526468044369e-14
  1.434343434343434e+00,  3.430774619940265e-14
  1.454545454545455e+00,  3.206053648735477e-14
  1.474747474747475e+00,  3.394101906583372e-14
  1.494949494949495e+00,  7.644777002339112e-14
  1.515151515151515e+00,  4.822283303898789e-14
  1.535353535353535e+00,  1.863146355069447e-13
  1.555555555555556e+00,  4.802536245787676e-14
  1.575757575757576e+00,  5.083259778531937e-14
  1.595959595959596e+00,  5.277056203444721e-14
  1.616161616161616e+00,  5.341213314614054e-14
  1.636363636363636e+00,  5.230417021079765e-14
  1.656565656565657e+00,  5.635847978579672e-14
  1.676767676767677e+00,  1.322500915039857e-13
  1.696969696969697e+00,  9.390467276410534e-14
  1.717171717171717e+00,  1.010732729463490e-13
  1.737373737373737e+00,  4.927601706028248e-14
  1.757575757575758e+00,  4.517456331954656e-14
  1.777777777777778e+00,  5.823884307524063e-14
  1.797979797979798e+00,  6.944788590456087e-14
  1.818181818181818e+00,  7.063965219529403e-14
  1.838383838383838e+00,  7.190486176016874e-14
  1.858585858585859e+00,  7.453357193598365e-14
  1.878787878787879e+00,  7.429239820826044e-14
  1.898989898989899e+00,  6.644142631623081e-14
  1.919191919191919e+00,  7.793738621421082e-14
  1.939393939393939e+00,  1.223938878797401e-13
  1.959595959595960e+00,  8.205042182335300e-14
  1.979797979797980e+00,  8.511751069597169e-14
  2.000000000000000e+00,  2.730325816794638e-13
