---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_biceps_brachii_caput_breve.UpdData = 2
Main.Study.Output_biceps_brachii_caput_breve.FileName = "biceps_brachii_caput_breve_data.txt"
Main.Study.Output_biceps_brachii_caput_breve.NumberFormat.Digits = 15
Main.Study.Output_biceps_brachii_caput_breve.NumberFormat.Width = 23
Main.Study.Output_biceps_brachii_caput_breve.NumberFormat.Style = ScientificNumber
Main.Study.Output_biceps_brachii_caput_breve.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_biceps_brachii_caput_breve.Values = 
Main.Study.Output_biceps_brachii_caput_breve.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.biceps_brachii_caput_breve.Fm"}
Main.Study.Output_biceps_brachii_caput_breve.Format = 0
Main.Study.Output_biceps_brachii_caput_breve.SepSign = ","
Main.Study.Output_biceps_brachii_caput_breve.SepSpaceAutoOnOff = On
Main.Study.Output_biceps_brachii_caput_breve.LineSepSign = ""
Main.Study.Output_biceps_brachii_caput_breve.Header.TitleSectionOnOff = On
Main.Study.Output_biceps_brachii_caput_breve.Header.ConstSectionOnOff = On
Main.Study.Output_biceps_brachii_caput_breve.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_biceps_brachii_caput_breve.Header.VarSectionOnOff = On
Main.Study.Output_biceps_brachii_caput_breve.Header.ColumnNamesOnOff = On
Main.Study.Output_biceps_brachii_caput_breve.Header.LinePrefix = ""
Main.Study.Output_biceps_brachii_caput_breve.Header.ShortenNamesOnOff = Off
Main.Study.Output_biceps_brachii_caput_breve.Header.ColumnIDString = "col"
  5.252525252525253e-01,  1.651328942553100e+00
  5.454545454545454e-01,  1.345238463026355e+00
  5.656565656565656e-01,  1.037365523402229e+00
  5.858585858585859e-01,  6.780250685096668e-01
  6.060606060606061e-01,  2.796337968325212e-01
  6.262626262626263e-01,  1.022588844232838e-12
  6.464646464646465e-01,  2.014684427075916e-13
  6.666666666666666e-01,  1.795878887160221e-13
  6.868686868686869e-01,  1.346673015506086e-13
  7.070707070707071e-01,  3.179466550245911e-13
  7.272727272727273e-01,  9.225823272880516e-14
  7.474747474747475e-01,  7.935708759524897e-14
  7.676767676767676e-01,  6.590685850613858e-14
  7.878787878787878e-01,  3.624094518602144e-13
  8.080808080808081e-01,  3.206162722756706e-13
  8.282828282828283e-01,  8.936132299239029e-14
  8.484848484848485e-01,  1.037600135459848e-13
  8.686868686868687e-01,  9.145985637332471e-14
  8.888888888888888e-01,  3.535544639546167e-14
  9.090909090909091e-01,  9.279290653063938e-14
  9.292929292929293e-01,  3.513182154835273e-14
  9.494949494949495e-01,  3.741361097009174e-14
  9.696969696969697e-01,  3.849789660058483e-14
  9.898989898989899e-01,  3.438795171688464e-14
  1.010101010101010e+00,  3.279257756204183e-14
  1.030303030303030e+00,  4.397916622746493e-14
  1.050505050505051e+00,  5.765094022610194e-14
  1.070707070707071e+00,  5.730190458641373e-14
  1.090909090909091e+00,  4.558232947344829e-14
  1.111111111111111e+00,  3.050109838320660e-14
  1.131313131313131e+00,  2.662860206812190e-14
  1.151515151515152e+00,  9.739861022311653e-14
  1.171717171717172e+00,  1.195059328067195e-13
  1.191919191919192e+00,  1.207499403183660e-13
  1.212121212121212e+00,  2.805264286940890e-14
  1.232323232323232e+00,  2.283582585207376e-14
  1.252525252525253e+00,  1.890018624765143e-14
  1.272727272727273e+00,  5.722731830757063e-14
  1.292929292929293e+00,  6.396516269562959e-14
  1.313131313131313e+00,  2.882721091539807e-14
  1.333333333333333e+00,  2.560812871472324e-14
  1.353535353535354e+00,  3.095756852749230e-14
  1.373737373737374e+00,  2.437901662832188e-14
  1.393939393939394e+00,  1.936384651312477e-14
  1.414141414141414e+00,  1.905680040191855e-14
  1.434343434343434e+00,  2.342807167422323e-14
  1.454545454545455e+00,  2.101007756553221e-14
  1.474747474747475e+00,  2.137788667623944e-14
  1.494949494949495e+00,  4.638572557174767e-14
  1.515151515151515e+00,  2.828947304866023e-14
  1.535353535353535e+00,  1.052120075595781e-13
  1.555555555555556e+00,  2.610771172269541e-14
  1.575757575757576e+00,  2.660168656392154e-14
  1.595959595959596e+00,  2.660418764617082e-14
  1.616161616161616e+00,  2.594505422311090e-14
  1.636363636363636e+00,  2.448565263853205e-14
  1.656565656565657e+00,  2.542312361338788e-14
  1.676767676767677e+00,  5.755918624833895e-14
  1.696969696969697e+00,  3.940637765654031e-14
  1.717171717171717e+00,  4.089803553059368e-14
  1.737373737373737e+00,  1.922909479317326e-14
  1.757575757575758e+00,  1.701071872739757e-14
  1.777777777777778e+00,  2.120461343452067e-14
  1.797979797979798e+00,  2.446570881430152e-14
  1.818181818181818e+00,  2.408962569098268e-14
  1.838383838383838e+00,  2.373486767850372e-14
  1.858585858585859e+00,  2.381770008701572e-14
  1.878787878787879e+00,  2.298754419319928e-14
  1.898989898989899e+00,  1.991354756367436e-14
  1.919191919191919e+00,  2.264864347857025e-14
  1.939393939393939e+00,  3.450345949342340e-14
  1.959595959595960e+00,  2.245390302247659e-14
  1.979797979797980e+00,  2.263381989811057e-14
  2.000000000000000e+00,  7.073910167687838e-14
