---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_brachialis_2.UpdData = 2
Main.Study.Output_brachialis_2.FileName = "brachialis_2_data.txt"
Main.Study.Output_brachialis_2.NumberFormat.Digits = 15
Main.Study.Output_brachialis_2.NumberFormat.Width = 23
Main.Study.Output_brachialis_2.NumberFormat.Style = ScientificNumber
Main.Study.Output_brachialis_2.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_brachialis_2.Values = 
Main.Study.Output_brachialis_2.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Brachialis_2.Fm"}
Main.Study.Output_brachialis_2.Format = 0
Main.Study.Output_brachialis_2.SepSign = ","
Main.Study.Output_brachialis_2.SepSpaceAutoOnOff = On
Main.Study.Output_brachialis_2.LineSepSign = ""
Main.Study.Output_brachialis_2.Header.TitleSectionOnOff = On
Main.Study.Output_brachialis_2.Header.ConstSectionOnOff = On
Main.Study.Output_brachialis_2.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_brachialis_2.Header.VarSectionOnOff = On
Main.Study.Output_brachialis_2.Header.ColumnNamesOnOff = On
Main.Study.Output_brachialis_2.Header.LinePrefix = ""
Main.Study.Output_brachialis_2.Header.ShortenNamesOnOff = Off
Main.Study.Output_brachialis_2.Header.ColumnIDString = "col"
Main.Study.Output_brachialis_2.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_brachialis_2.SuppressTimeColumnOnOff = Off
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Study.t
col1  Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Brachialis_2.Fm
----------------------------------------------------------
Main.Study.t,Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Brachialis_2.Fm
  0.000000000000000e+00,  8.477345661172397e-14
  2.020202020202020e-02,  3.605625795080539e-13
  4.040404040404041e-02,  6.739686950222225e-13
  6.060606060606061e-02,  8.821308528342542e-14
  8.080808080808081e-02,  1.239080046050186e-13
  1.010101010101010e-01,  1.861645821921570e-13
  1.212121212121212e-01,  7.800783692212704e-14
  1.414141414141414e-01,  8.689327359665005e-14
  1.616161616161616e-01,  9.312473278845431e-14
  1.818181818181818e-01,  9.809531022898388e-14
  2.020202020202020e-01,  3.006292140639401e-13
  2.222222222222222e-01,  9.792551914323795e-14
  2.424242424242424e-01,  9.994009909553666e-14
  2.626262626262627e-01,  1.020405096950781e-13
  2.828282828282828e-01,  1.027249703204972e-13
  3.030303030303030e-01,  1.036329518689321e-13
  3.232323232323233e-01,  1.057371011089885e-13
  3.434343434343434e-01,  1.053571737365231e-13
  3.636363636363636e-01,  1.144398148679805e-13
  3.838383838383838e-01,  1.174459510243723e-13
  4.040404040404040e-01,  1.200348407063702e-13
  4.242424242424243e-01,  3.565034829975662e-13
  4.444444444444444e-01,  1.203320142885891e-13
  4.646464646464646e-01,  3.646906062217996e-13
  4.848484848484849e-01,  1.187799440326683e-13
  5.050505050505051e-01,  1.074981704478194e-13
  5.252525252525253e-01,  1.027160887343261e-13
  5.454545454545454e-01,  1.270153307878753e-13
  5.656565656565656e-01,  1.250405904313979e-13
  5.858585858585859e-01,  1.089502323761777e-13
  6.060606060606061e-01,  9.076109233665257e-14
  6.262626262626263e-01,  1.238330972283943e-13
  6.464646464646465e-01,  1.184832083988715e-13
  6.666666666666666e-01,  1.124791838234788e-12
  6.868686868686869e-01,  2.579923115847311e-13
  7.070707070707071e-01,  2.963615976089346e-13
  7.272727272727273e-01,  2.834553186574731e-13
  7.474747474747475e-01,  2.564488058168881e-13
  7.676767676767676e-01,  8.913912482944344e-13
  7.878787878787878e-01,  6.917690339200482e-13
  8.080808080808081e-01,  5.879808229562168e-13
  8.282828282828283e-01,  5.878368258028265e-13
  8.484848484848485e-01,  5.787117313657278e-13
  8.686868686868687e-01,  1.081528843114862e-13
  8.888888888888888e-01,  2.276154156977888e-13
  9.090909090909091e-01,  1.044381115283214e-13
  9.292929292929293e-01,  9.260685919618574e-14
  9.494949494949495e-01,  1.240784589592544e-13
  9.696969696969697e-01,  1.751073036906786e-13
  9.898989898989899e-01,  6.099382219383090e-13
  1.010101010101010e+00,  1.442833855534895e-13
  1.030303030303030e+00,  4.232390305022164e-13
  1.050505050505051e+00,  1.371782027033532e-13
  1.070707070707071e+00,  8.282384339288704e-14
  1.090909090909091e+00,  9.448574370270101e-14
  1.111111111111111e+00,  9.246240083324733e-14
  1.131313131313131e+00,  9.408563391186361e-14
  1.151515151515152e+00,  9.115035703111204e-14
  1.171717171717172e+00,  1.418551139383470e-12
  1.191919191919192e+00,  1.181903781757642e-12
  1.212121212121212e+00,  1.068400602562575e-13
  1.232323232323232e+00,  2.453488441415705e-13
  1.252525252525253e+00,  8.854465657044773e-13
  1.272727272727273e+00,  1.757380924900106e-13
  1.292929292929293e+00,  1.847488151122182e-13
  1.313131313131313e+00,  1.949821028173454e-13
  1.333333333333333e+00,  8.318120990721911e-13
  1.353535353535354e+00,  9.499215728541379e-13
  1.373737373737374e+00,  1.289793466163074e-13
  1.393939393939394e+00,  1.013685524210100e-12
  1.414141414141414e+00,  8.908721367442284e-13
  1.434343434343434e+00,  7.765654180406616e-13
  1.454545454545455e+00,  7.543993453170825e-13
  1.474747474747475e+00,  1.721365453462433e-13
  1.494949494949495e+00,  1.841776104904583e-13
  1.515151515151515e+00,  7.832842549036255e-13
  1.535353535353535e+00,  1.568699240106923e-13
  1.555555555555556e+00,  2.450533724826078e-13
  1.575757575757576e+00,  2.187058740997541e-13
  1.595959595959596e+00,  7.167641001492373e-14
  1.616161616161616e+00,  7.391618153462701e-13
  1.636363636363636e+00,  1.774348530481693e-13
  1.656565656565657e+00,  8.245664455338788e-13
  1.676767676767677e+00,  1.951243117985414e-13
  1.696969696969697e+00,  8.779834615372618e-13
  1.717171717171717e+00,  7.733201292114711e-14
  1.737373737373737e+00,  1.756592760266525e-13
  1.757575757575758e+00,  1.745628201285584e-13
  1.777777777777778e+00,  1.807632801573969e-13
  1.797979797979798e+00,  2.240714512007064e-13
  1.818181818181818e+00,  2.339008676816894e-13
  1.838383838383838e+00,  9.946447382476725e-13
  1.858585858585859e+00,  2.384259698725759e-13
  1.878787878787879e+00,  1.145132067747118e-12
  1.898989898989899e+00,  1.066725673130521e-13
  1.919191919191919e+00,  2.525696157036984e-13
  1.939393939393939e+00,  9.827910287185396e-13
  1.959595959595960e+00,  1.937649327540929e-13
  1.979797979797980e+00,  4.924990378199007e-14
  2.000000000000000e+00,  2.342316391191187e-13
