---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_biceps_brachii_caput_breve.UpdData = 2
Main.Study.Output_biceps_brachii_caput_breve.FileName = "biceps_brachii_caput_breve_data.txt"
Main.Study.Output_biceps_brachii_caput_breve.NumberFormat.Digits = 15
Main.Study.Output_biceps_brachii_caput_breve.NumberFormat.Width = 23
Main.Study.Output_biceps_brachii_caput_breve.NumberFormat.Style = ScientificNumber
Main.Study.Output_biceps_brachii_caput_breve.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_biceps_brachii_caput_breve.Values = 
Main.Study.Output_biceps_brachii_caput_breve.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.biceps_brachii_caput_breve.Fm"}
Main.Study.Output_biceps_brachii_caput_breve.Format = 0
Main.Study.Output_biceps_brachii_caput_breve.SepSign = ","
Main.Study.Output_biceps_brachii_caput_breve.SepSpaceAutoOnOff = On
Main.Study.Output_biceps_brachii_caput_breve.LineSepSign = ""
Main.Study.Output_biceps_brachii_caput_breve.Header.TitleSectionOnOff = On
Main.Study.Output_biceps_brachii_caput_breve.Header.ConstSectionOnOff = On
Main.Study.Output_biceps_brachii_caput_breve.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_biceps_brachii_caput_breve.Header.VarSectionOnOff = On
Main.Study.Output_biceps_brachii_caput_breve.Header.ColumnNamesOnOff = On
Main.Study.Output_biceps_brachii_caput_breve.Header.LinePrefix = ""
Main.Study.Output_biceps_brachii_caput_breve.Header.ShortenNamesOnOff = Off
Main.Study.Output_biceps_brachii_caput_breve.Header.ColumnIDString = "col"
  5.252525252525253e-01,  1.250785931789569e-14
  5.454545454545454e-01,  1.511350093027970e-14
  5.656565656565656e-01,  1.457886188178793e-14
  5.858585858585859e-01,  1.249749121233201e-14
  6.060606060606061e-01,  1.029621706206111e-14
  6.262626262626263e-01,  1.396407309073531e-14
  6.464646464646465e-01,  1.326761000420277e-14
  6.666666666666666e-01,  1.239083578415659e-13
  6.868686868686869e-01,  2.806814242290585e-14
  7.070707070707071e-01,  3.200179425933277e-14
  7.272727272727273e-01,  3.055834140630429e-14
  7.474747474747475e-01,  2.781821671478132e-14
  7.676767676767676e-01,  9.877594288072248e-14
  7.878787878787878e-01,  7.648472255909671e-14
  8.080808080808081e-01,  6.408881012249519e-14
  8.282828282828283e-01,  6.303860972924313e-14
  8.484848484848485e-01,  6.126012042682101e-14
  8.686868686868687e-01,  1.129851547552866e-14
  8.888888888888888e-01,  2.330080855060397e-14
  9.090909090909091e-01,  1.043969579739175e-14
  9.292929292929293e-01,  9.030095296248177e-15
  9.494949494949495e-01,  1.195534477930054e-14
  9.696969696969697e-01,  1.657817377644535e-14
  9.898989898989899e-01,  5.711195135393998e-14
  1.010101010101010e+00,  1.333959609212973e-14
  1.030303030303030e+00,  3.893176892013448e-14
  1.050505050505051e+00,  1.236978167427113e-14
  1.070707070707071e+00,  7.284161634455657e-15
  1.090909090909091e+00,  8.108330609723877e-15
  1.111111111111111e+00,  7.747547954806550e-15
  1.131313131313131e+00,  7.703644807145773e-15
  1.151515151515152e+00,  7.295781006991362e-15
  1.171717171717172e+00,  1.110922769726864e-13
  1.191919191919192e+00,  9.067707690914762e-14
  1.212121212121212e+00,  8.042524188889649e-15
  1.232323232323232e+00,  1.815098145444181e-14
  1.252525252525253e+00,  6.450185382956361e-14
  1.272727272727273e+00,  1.261430356117223e-14
  1.292929292929293e+00,  1.308313857664010e-14
  1.313131313131313e+00,  1.363694592175806e-14
  1.333333333333333e+00,  5.752190930118456e-14
  1.353535353535354e+00,  6.502367945222640e-14
  1.373737373737374e+00,  8.747473041227851e-15
  1.393939393939394e+00,  6.817057641357260e-14
  1.414141414141414e+00,  5.947451111261854e-14
  1.434343434343434e+00,  5.152439045707377e-14
  1.454545454545455e+00,  4.979299887515389e-14
  1.474747474747475e+00,  1.131546987936946e-14
  1.494949494949495e+00,  1.207068160051416e-14
  1.515151515151515e+00,  5.123288134949487e-14
  1.535353535353535e+00,  1.024921655676951e-14
  1.555555555555556e+00,  1.600916839361691e-14
  1.575757575757576e+00,  1.430054362157446e-14
  1.595959595959596e+00,  4.695547599529164e-15
  1.616161616161616e+00,  4.856186095971738e-14
  1.636363636363636e+00,  1.169399419807137e-14
  1.656565656565657e+00,  5.453030752831718e-14
  1.676767676767677e+00,  1.296035545025111e-14
  1.696969696969697e+00,  5.862042079289931e-14
  1.717171717171717e+00,  5.194095336480607e-15
  1.737373737373737e+00,  1.188463876050871e-14
  1.757575757575758e+00,  1.190404564387818e-14
  1.777777777777778e+00,  1.243393047057005e-14
  1.797979797979798e+00,  1.555724669867018e-14
  1.818181818181818e+00,  1.640118261698050e-14
  1.838383838383838e+00,  7.047774878350679e-14
  1.858585858585859e+00,  1.708184617809608e-14
  1.878787878787879e+00,  8.304565679744069e-14
  1.898989898989899e+00,  7.843624712490716e-15
  1.919191919191919e+00,  1.884181278396475e-14
  1.939393939393939e+00,  7.438608051233609e-14
  1.959595959595960e+00,  1.488504030771624e-14
  1.979797979797980e+00,  3.841036909241619e-15
  2.000000000000000e+00,  1.854501642203771e-14
