---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_tricps_LA_1.UpdData = 2
Main.Study.Output_tricps_LA_1.FileName = "triceps_LA_1_data.txt"
Main.Study.Output_tricps_LA_1.NumberFormat.Digits = 15
Main.Study.Output_tricps_LA_1.NumberFormat.Width = 23
Main.Study.Output_tricps_LA_1.NumberFormat.Style = ScientificNumber
Main.Study.Output_tricps_LA_1.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_tricps_LA_1.Values = 
Main.Study.Output_tricps_LA_1.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_LA_1.Fm"}
Main.Study.Output_tricps_LA_1.Format = 0
Main.Study.Output_tricps_LA_1.SepSign = ","
Main.Study.Output_tricps_LA_1.SepSpaceAutoOnOff = On
Main.Study.Output_tricps_LA_1.LineSepSign = ""
Main.Study.Output_tricps_LA_1.Header.TitleSectionOnOff = On
Main.Study.Output_tricps_LA_1.Header.ConstSectionOnOff = On
Main.Study.Output_tricps_LA_1.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_tricps_LA_1.Header.VarSectionOnOff = On
Main.Study.Output_tricps_LA_1.Header.ColumnNamesOnOff = On
Main.Study.Output_tricps_LA_1.Header.LinePrefix = ""
Main.Study.Output_tricps_LA_1.Header.ShortenNamesOnOff = Off
Main.Study.Output_tricps_LA_1.Header.ColumnIDString = "col"
Main.Study.Output_tricps_LA_1.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_tricps_LA_1.SuppressTimeColumnOnOff = Off
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Study.t
col1  Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_LA_1.Fm
----------------------------------------------------------
Main.Study.t,Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_LA_1.Fm
  0.000000000000000e+00,  1.125424003951574e+01
  2.020202020202020e-02,  1.115199771447169e+01
  4.040404040404041e-02,  1.108658580680169e+01
  6.060606060606061e-02,  1.104160811073810e+01
  8.080808080808081e-02,  1.100952552279486e+01
  1.010101010101010e-01,  1.099729223398642e+01
  1.212121212121212e-01,  1.089652744150032e+01
  1.414141414141414e-01,  1.078690287681999e+01
  1.616161616161616e-01,  1.069169748645825e+01
  1.818181818181818e-01,  1.061690123582999e+01
  2.020202020202020e-01,  1.053486252390877e+01
  2.222222222222222e-01,  1.042363925386467e+01
  2.424242424242424e-01,  1.032189165704694e+01
  2.626262626262627e-01,  1.024834715469502e+01
  2.828282828282828e-01,  1.018311822423053e+01
  3.030303030303030e-01,  1.012851865295724e+01
  3.232323232323233e-01,  1.007912756723367e+01
  3.434343434343434e-01,  1.003732670139734e+01
  3.636363636363636e-01,  9.931387382836288e+00
  3.838383838383838e-01,  9.817241872974662e+00
  4.040404040404040e-01,  9.723393382232162e+00
  4.242424242424243e-01,  9.673206538783182e+00
  4.444444444444444e-01,  9.631843573444444e+00
  4.646464646464646e-01,  9.596498651721548e+00
  4.848484848484849e-01,  9.569640220884850e+00
  5.050505050505051e-01,  9.538133366307715e+00
  5.252525252525253e-01,  9.524369811227848e+00
  5.454545454545454e-01,  9.519019094015434e+00
  5.656565656565656e-01,  9.519877086541996e+00
  5.858585858585859e-01,  9.538028367870290e+00
  6.060606060606061e-01,  9.576332288877792e+00
  6.262626262626263e-01,  9.622591668927319e+00
  6.464646464646465e-01,  9.663591879134247e+00
  6.666666666666666e-01,  9.685179119213347e+00
  6.868686868686869e-01,  9.722396781715032e+00
  7.070707070707071e-01,  9.779606909381730e+00
  7.272727272727273e-01,  9.859868665437366e+00
  7.474747474747475e-01,  9.970178830143539e+00
  7.676767676767676e-01,  1.013692892521486e+01
  7.878787878787878e-01,  1.022042694111639e+01
  8.080808080808081e-01,  1.024444794430891e+01
  8.282828282828283e-01,  1.026506186526021e+01
  8.484848484848485e-01,  1.030220562598278e+01
  8.686868686868687e-01,  1.034152741987505e+01
  8.888888888888888e-01,  1.035596285198005e+01
  9.090909090909091e-01,  1.035484603880912e+01
  9.292929292929293e-01,  1.035142536538179e+01
  9.494949494949495e-01,  1.039910596364728e+01
  9.696969696969697e-01,  1.042648585350976e+01
