---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_tricps_LA_2.UpdData = 2
Main.Study.Output_tricps_LA_2.FileName = "triceps_LA_2_data.txt"
Main.Study.Output_tricps_LA_2.NumberFormat.Digits = 15
Main.Study.Output_tricps_LA_2.NumberFormat.Width = 23
Main.Study.Output_tricps_LA_2.NumberFormat.Style = ScientificNumber
Main.Study.Output_tricps_LA_2.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_tricps_LA_2.Values = 
Main.Study.Output_tricps_LA_2.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_LA_2.Fm"}
Main.Study.Output_tricps_LA_2.Format = 0
Main.Study.Output_tricps_LA_2.SepSign = ","
Main.Study.Output_tricps_LA_2.SepSpaceAutoOnOff = On
Main.Study.Output_tricps_LA_2.LineSepSign = ""
Main.Study.Output_tricps_LA_2.Header.TitleSectionOnOff = On
Main.Study.Output_tricps_LA_2.Header.ConstSectionOnOff = On
Main.Study.Output_tricps_LA_2.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_tricps_LA_2.Header.VarSectionOnOff = On
Main.Study.Output_tricps_LA_2.Header.ColumnNamesOnOff = On
Main.Study.Output_tricps_LA_2.Header.LinePrefix = ""
Main.Study.Output_tricps_LA_2.Header.ShortenNamesOnOff = Off
Main.Study.Output_tricps_LA_2.Header.ColumnIDString = "col"
Main.Study.Output_tricps_LA_2.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_tricps_LA_2.SuppressTimeColumnOnOff = Off
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Study.t
col1  Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_LA_2.Fm
----------------------------------------------------------
Main.Study.t,Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_LA_2.Fm
  0.000000000000000e+00,  1.125905115179976e+01
  2.020202020202020e-02,  1.115804833272019e+01
  4.040404040404041e-02,  1.109386917336146e+01
  6.060606060606061e-02,  1.104877325639078e+01
  8.080808080808081e-02,  1.101625164346803e+01
  1.010101010101010e-01,  1.100359789442640e+01
  1.212121212121212e-01,  1.090236654357672e+01
  1.414141414141414e-01,  1.079227924223190e+01
  1.616161616161616e-01,  1.069662610045703e+01
  1.818181818181818e-01,  1.062139949016863e+01
  2.020202020202020e-01,  1.053893380236422e+01
  2.222222222222222e-01,  1.042728017106154e+01
  2.424242424242424e-01,  1.032511417934318e+01
  2.626262626262627e-01,  1.025116735779918e+01
  2.828282828282828e-01,  1.018554432086020e+01
  3.030303030303030e-01,  1.013055840480622e+01
  3.232323232323233e-01,  1.008078667312224e+01
  3.434343434343434e-01,  1.003861059529027e+01
  3.636363636363636e-01,  9.932294120430011e+00
  3.838383838383838e-01,  9.817779607727143e+00
  4.040404040404040e-01,  9.723571675617762e+00
  4.242424242424243e-01,  9.673032303686620e+00
