---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_brachialis_2.UpdData = 2
Main.Study.Output_brachialis_2.FileName = "brachialis_2_data.txt"
Main.Study.Output_brachialis_2.NumberFormat.Digits = 15
Main.Study.Output_brachialis_2.NumberFormat.Width = 23
Main.Study.Output_brachialis_2.NumberFormat.Style = ScientificNumber
Main.Study.Output_brachialis_2.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_brachialis_2.Values = 
Main.Study.Output_brachialis_2.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Brachialis_2.Fm"}
Main.Study.Output_brachialis_2.Format = 0
Main.Study.Output_brachialis_2.SepSign = ","
Main.Study.Output_brachialis_2.SepSpaceAutoOnOff = On
Main.Study.Output_brachialis_2.LineSepSign = ""
Main.Study.Output_brachialis_2.Header.TitleSectionOnOff = On
Main.Study.Output_brachialis_2.Header.ConstSectionOnOff = On
Main.Study.Output_brachialis_2.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_brachialis_2.Header.VarSectionOnOff = On
Main.Study.Output_brachialis_2.Header.ColumnNamesOnOff = On
Main.Study.Output_brachialis_2.Header.LinePrefix = ""
Main.Study.Output_brachialis_2.Header.ShortenNamesOnOff = Off
Main.Study.Output_brachialis_2.Header.ColumnIDString = "col"
Main.Study.Output_brachialis_2.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_brachialis_2.SuppressTimeColumnOnOff = Off
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Study.t
col1  Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Brachialis_2.Fm
----------------------------------------------------------
Main.Study.t,Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Brachialis_2.Fm
  0.000000000000000e+00,  4.992125476327978e+01
  2.020202020202020e-02,  4.929459542497365e+01
  4.040404040404041e-02,  4.873920454232701e+01
  6.060606060606061e-02,  4.819376842367721e+01
  8.080808080808081e-02,  4.761983804041213e+01
  1.010101010101010e-01,  4.704832359269595e+01
  1.212121212121212e-01,  4.648031678686822e+01
  1.414141414141414e-01,  4.591707619262637e+01
  1.616161616161616e-01,  4.523933936335148e+01
  1.818181818181818e-01,  4.452671613522759e+01
  2.020202020202020e-01,  4.381319313923181e+01
  2.222222222222222e-01,  4.309894917835266e+01
  2.424242424242424e-01,  4.238409265047081e+01
  2.626262626262627e-01,  4.166873722248047e+01
  2.828282828282828e-01,  4.095304422589013e+01
  3.030303030303030e-01,  4.023715755135186e+01
  3.232323232323233e-01,  3.952118929780467e+01
  3.434343434343434e-01,  3.880529934347093e+01
  3.636363636363636e-01,  3.808957671549175e+01
  3.838383838383838e-01,  3.737402808765580e+01
  4.040404040404040e-01,  3.665909172482439e+01
  4.242424242424243e-01,  3.594482831696567e+01
  4.444444444444444e-01,  3.523117402400246e+01
  4.646464646464646e-01,  3.451873517139683e+01
  4.848484848484849e-01,  3.380768997500060e+01
  5.050505050505051e-01,  3.309309420577481e+01
  5.252525252525253e-01,  3.237969161773098e+01
  5.454545454545454e-01,  3.165187192875577e+01
  5.656565656565656e-01,  3.091564657790836e+01
  5.858585858585859e-01,  3.018057627420167e+01
  6.060606060606061e-01,  2.944741851903867e+01
  6.262626262626263e-01,  2.871071733348638e+01
  6.464646464646465e-01,  2.797489811657524e+01
  6.666666666666666e-01,  2.723590543056902e+01
  6.868686868686869e-01,  2.649804838715962e+01
  7.070707070707071e-01,  2.576159897310949e+01
  7.272727272727273e-01,  2.502632634642379e+01
  7.474747474747475e-01,  2.428815089649794e+01
  7.676767676767676e-01,  2.355241814200796e+01
  7.878787878787878e-01,  2.282015479933900e+01
  8.080808080808081e-01,  2.209046141870360e+01
  8.282828282828283e-01,  2.133169126676777e+01
  8.484848484848485e-01,  2.057394765853667e+01
  8.686868686868687e-01,  1.981794552973644e+01
  8.888888888888888e-01,  1.906482469589908e+01
  9.090909090909091e-01,  1.831819603053656e+01
  9.292929292929293e-01,  1.755784615907110e+01
  9.494949494949495e-01,  1.678046036251067e+01
  9.696969696969697e-01,  1.600077382279986e+01
  9.898989898989899e-01,  1.523021257720504e+01
  1.010101010101010e+00,  1.446233734206408e+01
  1.030303030303030e+00,  1.377113144767150e+01
  1.050505050505051e+00,  1.322990521726269e+01
  1.070707070707071e+00,  1.264163530724467e+01
  1.090909090909091e+00,  1.202162495492557e+01
  1.111111111111111e+00,  1.138285188000516e+01
  1.131313131313131e+00,  1.073264011228041e+01
  1.151515151515152e+00,  1.004792410088897e+01
  1.171717171717172e+00,  9.340412297257311e+00
  1.191919191919192e+00,  8.608571692657556e+00
  1.212121212121212e+00,  7.898089851852073e+00
  1.232323232323232e+00,  7.191281384626302e+00
  1.252525252525253e+00,  6.464203727773113e+00
  1.272727272727273e+00,  5.751557187429294e+00
  1.292929292929293e+00,  5.058972934502089e+00
  1.313131313131313e+00,  4.377681344509710e+00
  1.333333333333333e+00,  3.779519749608255e+00
  1.353535353535354e+00,  2.759513583275160e+00
  1.373737373737374e+00,  1.438636440951303e+00
  1.393939393939394e+00,  3.695376847777965e-02
  1.414141414141414e+00,  4.760460698900979e-11
  1.434343434343434e+00,  1.062783569326781e-11
  1.454545454545455e+00,  5.108305900267924e-12
  1.474747474747475e+00,  5.569543494331244e-12
  1.494949494949495e+00,  2.532861880335587e-12
  1.515151515151515e+00,  1.550086054144379e-12
  1.535353535353535e+00,  1.169301923533241e-12
  1.555555555555556e+00,  9.051484433300185e-13
  1.575757575757576e+00,  7.548161424119003e-13
  1.595959595959596e+00,  6.467355407886306e-13
  1.616161616161616e+00,  1.362870877641249e-12
  1.636363636363636e+00,  6.796121028046998e-13
  1.656565656565657e+00,  6.354896241816721e-13
  1.676767676767677e+00,  2.550098556327758e-13
  1.696969696969697e+00,  2.114513167792105e-13
  1.717171717171717e+00,  1.914577492217574e-13
  1.737373737373737e+00,  1.973460756873144e-13
  1.757575757575758e+00,  2.034112831214092e-13
  1.777777777777778e+00,  1.869787154784434e-13
  1.797979797979798e+00,  1.764912764321548e-13
  1.818181818181818e+00,  1.736681847944068e-13
  1.838383838383838e+00,  1.588935194076345e-13
  1.858585858585859e+00,  1.440141762132015e-13
  1.878787878787879e+00,  1.343739926580132e-13
  1.898989898989899e+00,  1.297433906582486e-13
  1.919191919191919e+00,  1.196498256258519e-13
  1.939393939393939e+00,  1.130832155195093e-13
  1.959595959595960e+00,  1.071218930082445e-13
  1.979797979797980e+00,  1.021273791382653e-13
  2.000000000000000e+00,  9.621443530028072e-14
