---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_tricps_ME_1.UpdData = 2
Main.Study.Output_tricps_ME_1.FileName = "triceps_ME_1_data.txt"
Main.Study.Output_tricps_ME_1.NumberFormat.Digits = 15
Main.Study.Output_tricps_ME_1.NumberFormat.Width = 23
Main.Study.Output_tricps_ME_1.NumberFormat.Style = ScientificNumber
Main.Study.Output_tricps_ME_1.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_tricps_ME_1.Values = 
Main.Study.Output_tricps_ME_1.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_ME_1.Fm"}
Main.Study.Output_tricps_ME_1.Format = 0
Main.Study.Output_tricps_ME_1.SepSign = ","
Main.Study.Output_tricps_ME_1.SepSpaceAutoOnOff = On
Main.Study.Output_tricps_ME_1.LineSepSign = ""
Main.Study.Output_tricps_ME_1.Header.TitleSectionOnOff = On
Main.Study.Output_tricps_ME_1.Header.ConstSectionOnOff = On
Main.Study.Output_tricps_ME_1.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_tricps_ME_1.Header.VarSectionOnOff = On
Main.Study.Output_tricps_ME_1.Header.ColumnNamesOnOff = On
Main.Study.Output_tricps_ME_1.Header.LinePrefix = ""
Main.Study.Output_tricps_ME_1.Header.ShortenNamesOnOff = Off
Main.Study.Output_tricps_ME_1.Header.ColumnIDString = "col"
Main.Study.Output_tricps_ME_1.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_tricps_ME_1.SuppressTimeColumnOnOff = Off
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Study.t
col1  Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_ME_1.Fm
----------------------------------------------------------
Main.Study.t,Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_ME_1.Fm
  0.000000000000000e+00,  1.370379289155650e-13
  2.020202020202020e-02,  2.416499426513017e-14
  4.040404040404041e-02,  1.483460764296861e-14
  6.060606060606061e-02,  2.400856243258999e-14
  8.080808080808081e-02,  2.612383213596829e-14
  1.010101010101010e-01,  2.302227793626605e-14
  1.212121212121212e-01,  2.434975136688453e-14
  1.414141414141414e-01,  2.239710130222680e-14
  1.616161616161616e-01,  2.214676450529720e-14
  1.818181818181818e-01,  2.250103317760680e-14
  2.020202020202020e-01,  2.230121832726164e-14
  2.222222222222222e-01,  1.975063671244772e-14
  2.424242424242424e-01,  1.509477407729298e-14
  2.626262626262627e-01,  1.420991365742146e-14
  2.828282828282828e-01,  9.528919960496990e-14
  3.030303030303030e-01,  1.976577659231079e-14
  3.232323232323233e-01,  2.325046991498082e-14
  3.434343434343434e-01,  2.532030877762360e-14
  3.636363636363636e-01,  6.237319845326944e-14
  3.838383838383838e-01,  6.148044063635386e-14
  4.040404040404040e-01,  2.809065768866140e-14
  4.242424242424243e-01,  2.930539071816989e-14
  4.444444444444444e-01,  2.168515768027895e-14
  4.646464646464646e-01,  2.835505816658141e-14
  4.848484848484849e-01,  3.675838310065797e-14
  5.050505050505051e-01,  4.055634204413551e-14
  5.252525252525253e-01,  2.487388102937562e-14
  5.454545454545454e-01,  3.624806478751153e-14
  5.656565656565656e-01,  2.811071760650050e-14
  5.858585858585859e-01,  3.128712886182551e-14
  6.060606060606061e-01,  3.779102928367275e-14
  6.262626262626263e-01,  2.981279644550789e-14
  6.464646464646465e-01,  3.632078734515933e-14
  6.666666666666666e-01,  4.335292403926503e-14
  6.868686868686869e-01,  3.705260007399830e-14
  7.070707070707071e-01,  3.713663403921911e-14
  7.272727272727273e-01,  5.016127523882763e-14
  7.474747474747475e-01,  4.684891955417795e-14
  7.676767676767676e-01,  4.989180132901612e-14
  7.878787878787878e-01,  5.544119132715318e-14
  8.080808080808081e-01,  1.012438933579922e-13
  8.282828282828283e-01,  1.098173259492557e-13
  8.484848484848485e-01,  1.169491044812439e-13
  8.686868686868687e-01,  7.089399429358034e-14
  8.888888888888888e-01,  7.388673188851956e-14
  9.090909090909091e-01,  1.237593400317803e-13
  9.292929292929293e-01,  1.167526665464274e-13
  9.494949494949495e-01,  1.022019072924070e-13
  9.696969696969697e-01,  9.266075826512410e-14
  9.898989898989899e-01,  1.127246885610339e-13
  1.010101010101010e+00,  1.385398250516053e-13
  1.030303030303030e+00,  2.248525260720801e-13
  1.050505050505051e+00,  1.498311398051959e-13
  1.070707070707071e+00,  2.691810614167123e-13
  1.090909090909091e+00,  4.690436607789852e-13
  1.111111111111111e+00,  1.917250757663176e-13
  1.131313131313131e+00,  2.121006886962902e-13
  1.151515151515152e+00,  2.565272850036930e-13
  1.171717171717172e+00,  2.994190321481182e-13
  1.191919191919192e+00,  3.641765113158393e-13
  1.212121212121212e+00,  4.455926004011598e-13
  1.232323232323232e+00,  5.188259571233969e-13
  1.252525252525253e+00,  7.718531623822214e-13
  1.272727272727273e+00,  1.006688727387795e-12
  1.292929292929293e+00,  1.855572713448767e-12
  1.313131313131313e+00,  3.703040282384639e-12
  1.333333333333333e+00,  5.737482760006111e-12
  1.353535353535354e+00,  3.781486071156785e-12
  1.373737373737374e+00,  1.488057134926581e-11
  1.393939393939394e+00,  1.656466250756383e-05
  1.414141414141414e+00,  1.174440527962144e+00
  1.434343434343434e+00,  2.341361675559761e+00
  1.454545454545455e+00,  3.485550156171407e+00
  1.474747474747475e+00,  4.623042692453514e+00
  1.494949494949495e+00,  5.735046673265866e+00
  1.515151515151515e+00,  6.809015213672367e+00
  1.535353535353535e+00,  7.900789835888045e+00
  1.555555555555556e+00,  8.882993635587564e+00
  1.575757575757576e+00,  9.815315181190375e+00
  1.595959595959596e+00,  1.075601140251501e+01
  1.616161616161616e+00,  1.169959547348946e+01
  1.636363636363636e+00,  1.264068613148877e+01
  1.656565656565657e+00,  1.358489341942163e+01
  1.676767676767677e+00,  1.450931389463652e+01
  1.696969696969697e+00,  1.543643665903578e+01
  1.717171717171717e+00,  1.632300396287626e+01
  1.737373737373737e+00,  1.705147682841652e+01
  1.757575757575758e+00,  1.780025993174485e+01
  1.777777777777778e+00,  1.855608607994773e+01
  1.797979797979798e+00,  1.931600442134485e+01
  1.818181818181818e+00,  2.010253424084972e+01
  1.838383838383838e+00,  2.094275821904278e+01
  1.858585858585859e+00,  2.172974935439866e+01
  1.878787878787879e+00,  2.251410431167165e+01
  1.898989898989899e+00,  2.329510261171558e+01
  1.919191919191919e+00,  2.408092242245011e+01
  1.939393939393939e+00,  2.469596318047459e+01
  1.959595959595960e+00,  2.533275569399608e+01
  1.979797979797980e+00,  2.598112803012092e+01
  2.000000000000000e+00,  2.663466650484580e+01
