---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_biceps_brachii_caput_breve.UpdData = 2
Main.Study.Output_biceps_brachii_caput_breve.FileName = "biceps_brachii_caput_breve_data.txt"
Main.Study.Output_biceps_brachii_caput_breve.NumberFormat.Digits = 15
Main.Study.Output_biceps_brachii_caput_breve.NumberFormat.Width = 23
Main.Study.Output_biceps_brachii_caput_breve.NumberFormat.Style = ScientificNumber
Main.Study.Output_biceps_brachii_caput_breve.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_biceps_brachii_caput_breve.Values = 
Main.Study.Output_biceps_brachii_caput_breve.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.biceps_brachii_caput_breve.Fm"}
Main.Study.Output_biceps_brachii_caput_breve.Format = 0
Main.Study.Output_biceps_brachii_caput_breve.SepSign = ","
Main.Study.Output_biceps_brachii_caput_breve.SepSpaceAutoOnOff = On
Main.Study.Output_biceps_brachii_caput_breve.LineSepSign = ""
Main.Study.Output_biceps_brachii_caput_breve.Header.TitleSectionOnOff = On
Main.Study.Output_biceps_brachii_caput_breve.Header.ConstSectionOnOff = On
Main.Study.Output_biceps_brachii_caput_breve.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_biceps_brachii_caput_breve.Header.VarSectionOnOff = On
Main.Study.Output_biceps_brachii_caput_breve.Header.ColumnNamesOnOff = On
Main.Study.Output_biceps_brachii_caput_breve.Header.LinePrefix = ""
Main.Study.Output_biceps_brachii_caput_breve.Header.ShortenNamesOnOff = Off
Main.Study.Output_biceps_brachii_caput_breve.Header.ColumnIDString = "col"
  5.252525252525253e-01,  3.199355935012507e-14
  5.454545454545454e-01,  4.257067170001824e-14
  5.656565656565656e-01,  3.009129784411823e-14
  5.858585858585859e-01,  3.057494039274583e-14
  6.060606060606061e-01,  3.376247023669138e-14
  6.262626262626263e-01,  2.436691211932442e-14
  6.464646464646465e-01,  2.717958933553843e-14
  6.666666666666666e-01,  2.969058481655290e-14
  6.868686868686869e-01,  2.323362524182577e-14
  7.070707070707071e-01,  2.132600406564559e-14
  7.272727272727273e-01,  2.638009064588767e-14
  7.474747474747475e-01,  2.254137636420603e-14
  7.676767676767676e-01,  2.195891098636103e-14
  7.878787878787878e-01,  2.231565832712947e-14
  8.080808080808081e-01,  3.724835761627109e-14
  8.282828282828283e-01,  3.675120124907626e-14
  8.484848484848485e-01,  3.555958449493775e-14
  8.686868686868687e-01,  1.955923570253920e-14
  8.888888888888888e-01,  1.847216149871235e-14
  9.090909090909091e-01,  2.801259807340863e-14
  9.292929292929293e-01,  2.380178646469028e-14
  9.494949494949495e-01,  1.864556523954860e-14
  9.696969696969697e-01,  1.507054225753339e-14
  9.898989898989899e-01,  1.631543041491581e-14
  1.010101010101010e+00,  1.777082329764963e-14
  1.030303030303030e+00,  2.586522379146849e-14
  1.050505050505051e+00,  1.589937254941683e-14
  1.070707070707071e+00,  2.598678217000072e-14
  1.090909090909091e+00,  4.076339981534407e-14
  1.111111111111111e+00,  1.485477340066776e-14
  1.131313131313131e+00,  1.451093884725387e-14
  1.151515151515152e+00,  1.532130836849717e-14
  1.171717171717172e+00,  1.537769445101061e-14
  1.191919191919192e+00,  1.579566907984143e-14
  1.212121212121212e+00,  1.618994350316872e-14
  1.232323232323232e+00,  1.555323237957844e-14
  1.252525252525253e+00,  1.864803602322022e-14
  1.272727272727273e+00,  1.919051447689143e-14
  1.292929292929293e+00,  2.725435036443513e-14
  1.313131313131313e+00,  4.057049862461353e-14
  1.333333333333333e+00,  4.665896066267009e-14
  1.353535353535354e+00,  1.638646325971222e-14
  1.373737373737374e+00,  1.752866509647512e-14
  1.393939393939394e+00,  2.543574578570161e-14
  1.414141414141414e+00,  1.653472216477204e-14
  1.434343434343434e+00,  1.470992984899927e-14
  1.454545454545455e+00,  1.570963632094352e-14
  1.474747474747475e+00,  3.022388989322295e-14
  1.494949494949495e+00,  2.121314376309896e-14
  1.515151515151515e+00,  1.834971414793396e-14
  1.535353535353535e+00,  1.869214315889294e-14
  1.555555555555556e+00,  1.835641537642545e-14
  1.575757575757576e+00,  1.877168017738209e-14
  1.595959595959596e+00,  1.939305210318913e-14
  1.616161616161616e+00,  4.855142133988177e-14
  1.636363636363636e+00,  2.838165402947200e-14
  1.656565656565657e+00,  3.080053254554084e-14
  1.676767676767677e+00,  1.415597000792660e-14
  1.696969696969697e+00,  1.335004259069984e-14
  1.717171717171717e+00,  1.358228236260571e-14
  1.737373737373737e+00,  1.534069342927454e-14
  1.757575757575758e+00,  1.730383183016402e-14
  1.777777777777778e+00,  1.736017425205955e-14
  1.797979797979798e+00,  1.783644644034293e-14
  1.818181818181818e+00,  1.909017403916807e-14
  1.838383838383838e+00,  1.902957003668070e-14
  1.858585858585859e+00,  1.857262603303720e-14
  1.878787878787879e+00,  1.860671107380338e-14
  1.898989898989899e+00,  1.923646414900986e-14
  1.919191919191919e+00,  1.896701460260934e-14
  1.939393939393939e+00,  1.899075270975511e-14
  1.959595959595960e+00,  1.903958118448164e-14
  1.979797979797980e+00,  1.918941734382734e-14
  2.000000000000000e+00,  1.908723400364360e-14
