---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_tricps_ME_2.UpdData = 2
Main.Study.Output_tricps_ME_2.FileName = "triceps_ME_2_data.txt"
Main.Study.Output_tricps_ME_2.NumberFormat.Digits = 15
Main.Study.Output_tricps_ME_2.NumberFormat.Width = 23
Main.Study.Output_tricps_ME_2.NumberFormat.Style = ScientificNumber
Main.Study.Output_tricps_ME_2.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_tricps_ME_2.Values = 
Main.Study.Output_tricps_ME_2.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_ME_2.Fm"}
Main.Study.Output_tricps_ME_2.Format = 0
Main.Study.Output_tricps_ME_2.SepSign = ","
Main.Study.Output_tricps_ME_2.SepSpaceAutoOnOff = On
Main.Study.Output_tricps_ME_2.LineSepSign = ""
Main.Study.Output_tricps_ME_2.Header.TitleSectionOnOff = On
Main.Study.Output_tricps_ME_2.Header.ConstSectionOnOff = On
Main.Study.Output_tricps_ME_2.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_tricps_ME_2.Header.VarSectionOnOff = On
Main.Study.Output_tricps_ME_2.Header.ColumnNamesOnOff = On
Main.Study.Output_tricps_ME_2.Header.LinePrefix = ""
Main.Study.Output_tricps_ME_2.Header.ShortenNamesOnOff = Off
Main.Study.Output_tricps_ME_2.Header.ColumnIDString = "col"
Main.Study.Output_tricps_ME_2.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_tricps_ME_2.SuppressTimeColumnOnOff = Off
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Study.t
col1  Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_ME_2.Fm
----------------------------------------------------------
Main.Study.t,Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_ME_2.Fm
  0.000000000000000e+00,  1.400034477551233e-13
  2.020202020202020e-02,  2.469172086008184e-14
  4.040404040404041e-02,  1.516021802240852e-14
  6.060606060606061e-02,  2.453906277721508e-14
  8.080808080808081e-02,  2.670477218069872e-14
  1.010101010101010e-01,  2.353738746496367e-14
  1.212121212121212e-01,  2.489776175401102e-14
  1.414141414141414e-01,  2.290399755960671e-14
  1.616161616161616e-01,  2.265068767228961e-14
  1.818181818181818e-01,  2.301564590201046e-14
  2.020202020202020e-01,  2.281376238636195e-14
  2.222222222222222e-01,  2.020668605064397e-14
  2.424242424242424e-01,  1.544487694022942e-14
  2.626262626262627e-01,  1.454089715782112e-14
  2.828282828282828e-01,  9.751772255505515e-14
  3.030303030303030e-01,  2.022982241792744e-14
  3.232323232323233e-01,  2.379832910120257e-14
  3.434343434343434e-01,  2.591902363332598e-14
  3.636363636363636e-01,  6.385286431993793e-14
  3.838383838383838e-01,  6.293741257437926e-14
  4.040404040404040e-01,  2.875367798119351e-14
  4.242424242424243e-01,  2.999428853075163e-14
  4.444444444444444e-01,  2.219280839631871e-14
  4.646464646464646e-01,  2.901603734848190e-14
  4.848484848484849e-01,  3.760955455958748e-14
  5.050505050505051e-01,  4.149082484006398e-14
  5.252525252525253e-01,  2.544412360819095e-14
  5.454545454545454e-01,  3.707481490534456e-14
  5.656565656565656e-01,  2.874854875051072e-14
  5.858585858585859e-01,  3.199681648466598e-14
  6.060606060606061e-01,  3.864403011928561e-14
  6.262626262626263e-01,  3.048239288985603e-14
  6.464646464646465e-01,  3.713245675616575e-14
  6.666666666666666e-01,  4.431685179783354e-14
  6.868686868686869e-01,  3.787216859829227e-14
  7.070707070707071e-01,  3.795372972831727e-14
  7.272727272727273e-01,  5.125903296174532e-14
  7.474747474747475e-01,  4.786861137512349e-14
  7.676767676767676e-01,  5.097172715359073e-14
  7.878787878787878e-01,  5.663451083002346e-14
  8.080808080808081e-01,  1.034106820884747e-13
  8.282828282828283e-01,  1.121540438324731e-13
  8.484848484848485e-01,  1.194230160572628e-13
  8.686868686868687e-01,  7.238477150493397e-14
  8.888888888888888e-01,  7.543109692331444e-14
  9.090909090909091e-01,  1.263303625692515e-13
  9.292929292929293e-01,  1.191631458291500e-13
  9.494949494949495e-01,  1.042769421783585e-13
  9.696969696969697e-01,  9.452988807614415e-14
  9.898989898989899e-01,  1.149836169245311e-13
  1.010101010101010e+00,  1.412976978883053e-13
  1.030303030303030e+00,  2.292986563757087e-13
  1.050505050505051e+00,  1.527881497015978e-13
  1.070707070707071e+00,  2.745421297247512e-13
  1.090909090909091e+00,  4.784672046750466e-13
  1.111111111111111e+00,  1.956214972811576e-13
  1.131313131313131e+00,  2.164325684224170e-13
  1.151515151515152e+00,  2.618072351309478e-13
