---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_tricps_LH_1.UpdData = 2
Main.Study.Output_tricps_LH_1.FileName = "triceps_LH_1_data.txt"
Main.Study.Output_tricps_LH_1.NumberFormat.Digits = 15
Main.Study.Output_tricps_LH_1.NumberFormat.Width = 23
Main.Study.Output_tricps_LH_1.NumberFormat.Style = ScientificNumber
Main.Study.Output_tricps_LH_1.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_tricps_LH_1.Values = 
Main.Study.Output_tricps_LH_1.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_LH_1.Fm"}
Main.Study.Output_tricps_LH_1.Format = 0
Main.Study.Output_tricps_LH_1.SepSign = ","
Main.Study.Output_tricps_LH_1.SepSpaceAutoOnOff = On
Main.Study.Output_tricps_LH_1.LineSepSign = ""
Main.Study.Output_tricps_LH_1.Header.TitleSectionOnOff = On
Main.Study.Output_tricps_LH_1.Header.ConstSectionOnOff = On
Main.Study.Output_tricps_LH_1.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_tricps_LH_1.Header.VarSectionOnOff = On
Main.Study.Output_tricps_LH_1.Header.ColumnNamesOnOff = On
Main.Study.Output_tricps_LH_1.Header.LinePrefix = ""
Main.Study.Output_tricps_LH_1.Header.ShortenNamesOnOff = Off
Main.Study.Output_tricps_LH_1.Header.ColumnIDString = "col"
  1.027568922305764e+00,  1.612087598567083e+01
  1.052631578947368e+00,  1.633663674087639e+01
  1.077694235588972e+00,  1.654393965314544e+01
  1.102756892230576e+00,  1.674318105844297e+01
  1.127819548872180e+00,  1.693480374418613e+01
  1.152882205513784e+00,  1.711919397684360e+01
  1.177944862155389e+00,  1.730318864273090e+01
  1.203007518796992e+00,  1.747786706592586e+01
  1.228070175438596e+00,  1.764244024342315e+01
  1.253132832080200e+00,  1.779999838015635e+01
  1.278195488721805e+00,  1.794968757611408e+01
  1.303258145363408e+00,  1.809113242119510e+01
  1.328320802005012e+00,  1.822639009289654e+01
  1.353383458646616e+00,  1.835387496942425e+01
  1.378446115288221e+00,  1.847809846073075e+01
  1.403508771929824e+00,  1.859884347109407e+01
  1.428571428571428e+00,  1.871562306479115e+01
  1.453634085213033e+00,  1.884617148938289e+01
  1.478696741854637e+00,  1.896904472533148e+01
  1.503759398496241e+00,  1.908535670015826e+01
  1.528822055137844e+00,  1.919207509008189e+01
  1.553884711779449e+00,  1.928057685690734e+01
  1.578947368421053e+00,  1.936050296928727e+01
  1.604010025062657e+00,  1.943225059521264e+01
  1.629072681704260e+00,  1.949413199662402e+01
  1.654135338345865e+00,  1.960059307656100e+01
  1.679197994987469e+00,  1.970211306125040e+01
  1.704260651629073e+00,  1.979366171310418e+01
  1.729323308270676e+00,  1.987001840455887e+01
  1.754385964912281e+00,  1.993229898078886e+01
  1.779448621553885e+00,  2.006908989394910e+01
  1.804511278195489e+00,  2.024115819332536e+01
  1.829573934837093e+00,  2.041392549245413e+01
  1.854636591478697e+00,  2.062000043064347e+01
  1.879699248120301e+00,  2.084814439766933e+01
  1.904761904761905e+00,  2.099889283921140e+01
  1.929824561403509e+00,  2.104944035223390e+01
  1.954887218045113e+00,  2.100348942298946e+01
  1.979949874686717e+00,  2.099519564877646e+01
  2.005012531328321e+00,  2.097576517898398e+01
  2.030075187969925e+00,  2.091781735587489e+01
  2.055137844611528e+00,  2.086565116213531e+01
  2.080200501253133e+00,  2.081972797065075e+01
  2.105263157894737e+00,  2.081305363353190e+01
  2.130325814536341e+00,  2.078480236434643e+01
  2.155388471177945e+00,  2.079586417265106e+01
  2.180451127819549e+00,  2.087549416659991e+01
  2.205513784461153e+00,  2.096177555633840e+01
  2.230576441102757e+00,  2.097742108329346e+01
  2.255639097744361e+00,  2.091225445781602e+01
  2.280701754385965e+00,  2.073243230922673e+01
  2.305764411027569e+00,  2.048337087388325e+01
  2.330827067669173e+00,  2.017214930482881e+01
  2.355889724310777e+00,  1.976185961947792e+01
  2.380952380952381e+00,  1.920186926705284e+01
  2.406015037593985e+00,  1.844379523130249e+01
  2.431077694235589e+00,  1.740013460638962e+01
  2.456140350877193e+00,  1.606401181869296e+01
  2.481203007518797e+00,  1.455876478005486e+01
  2.506265664160401e+00,  1.276288522369629e+01
  2.531328320802005e+00,  1.057531173044332e+01
  2.556390977443609e+00,  7.433582303028795e+00
  2.581453634085213e+00,  1.418330559079188e+00
  2.606516290726817e+00,  7.764947529646488e-13
  2.631578947368421e+00,  8.439312500366028e-14
  2.656641604010025e+00,  9.983417331538997e-13
  2.681704260651629e+00,  3.475061929394923e-14
  2.706766917293233e+00,  4.168002882908985e-14
  2.731829573934837e+00,  3.632364909732047e-14
  2.756892230576441e+00,  3.124043694855101e-13
  2.781954887218045e+00,  7.555105589301472e-14
  2.807017543859649e+00,  3.716416572641404e-14
  2.832080200501253e+00,  4.920117310454237e-14
  2.857142857142857e+00,  2.912156790260084e-14
  2.882205513784461e+00,  2.072950853058390e-14
  2.907268170426065e+00,  2.388578529853315e-14
  2.932330827067669e+00,  2.780059208958299e-14
  2.957393483709273e+00,  3.257290613005704e-14
  2.982456140350877e+00,  3.753096756124969e-14
  3.007518796992481e+00,  5.374676605552093e-14
  3.032581453634085e+00,  4.762063286811905e-14
  3.057644110275689e+00,  2.712537287772513e-14
  3.082706766917293e+00,  2.232114504082539e-14
  3.107769423558897e+00,  1.871768404993256e-14
  3.132832080200501e+00,  1.898511271481875e-14
  3.157894736842105e+00,  1.965090822988207e-14
  3.182957393483709e+00,  2.013611114560067e-14
  3.208020050125313e+00,  1.282067438073658e-13
  3.233082706766917e+00,  9.060463681482663e-14
  3.258145363408521e+00,  6.163834299130133e-14
  3.283208020050125e+00,  6.619076466553290e-14
  3.308270676691729e+00,  6.632841683987412e-14
  3.333333333333333e+00,  7.424983029425522e-14
  3.358395989974937e+00,  8.961852427694031e-14
  3.383458646616541e+00,  9.501539823752909e-14
  3.408521303258145e+00,  4.821737842823928e-14
  3.433583959899749e+00,  1.519838331547201e-14
  3.458646616541353e+00,  1.759152356018966e-14
  3.483709273182957e+00,  2.265481804689150e-14
  3.508771929824561e+00,  3.042758967830871e-14
  3.533834586466165e+00,  6.145533636675997e-14
  3.558897243107769e+00,  6.581699110727406e-14
  3.583959899749373e+00,  8.101549821011775e-14
  3.609022556390977e+00,  9.291137181030917e-14
  3.634085213032581e+00,  1.002872142548145e-13
  3.659147869674185e+00,  8.681240620056955e-14
  3.684210526315789e+00,  8.523604041004836e-14
  3.709273182957393e+00,  1.334110167084318e-13
  3.734335839598997e+00,  1.989138261387373e-13
  3.759398496240602e+00,  4.305463987992868e-14
  3.784461152882205e+00,  2.269089694548019e-14
  3.809523809523809e+00,  4.149628185112688e-14
  3.834586466165413e+00,  3.204567781235592e-14
  3.859649122807017e+00,  1.126961207542412e-13
  3.884711779448621e+00,  1.302153487496556e-13
  3.909774436090225e+00,  1.381540105026138e-13
  3.934837092731829e+00,  9.460741344789767e-14
  3.959899749373434e+00,  8.791314334276207e-14
  3.984962406015037e+00,  8.842587662757509e-14
  4.010025062656641e+00,  8.960084058353425e-14
  4.035087719298246e+00,  9.283064143147845e-14
  4.060150375939849e+00,  9.391705934782259e-14
  4.085213032581454e+00,  9.505290221297511e-14
  4.110275689223057e+00,  9.523319332765865e-14
  4.135338345864661e+00,  1.222087592592223e-13
  4.160401002506266e+00,  8.807655269466945e-14
  4.185463659147869e+00,  7.148483945165379e-14
  4.210526315789473e+00,  5.203264695267596e-14
  4.235588972431078e+00,  4.338039682443406e-14
  4.260651629072681e+00,  4.134145804932584e-14
  4.285714285714286e+00,  4.333978020813419e-14
  4.310776942355890e+00,  4.422674258117864e-14
  4.335839598997493e+00,  4.677913382094034e-14
  4.360902255639098e+00,  4.693974440885290e-14
  4.385964912280701e+00,  7.184271261612255e-14
  4.411027568922306e+00,  8.247904925502023e-14
  4.436090225563910e+00,  2.076919905707517e-13
  4.461152882205513e+00,  1.453574216877113e-13
  4.486215538847118e+00,  1.248761600402115e-13
  4.511278195488721e+00,  1.162272089214106e-13
  4.536340852130325e+00,  1.272721116570717e-13
  4.561403508771930e+00,  1.221406296168900e-13
  4.586466165413533e+00,  2.155511624106366e-13
  4.611528822055138e+00,  3.864953664695776e-13
  4.636591478696742e+00,  2.511189465209245e-13
  4.661654135338345e+00,  1.311621944861969e-13
  4.686716791979950e+00,  2.936880545196344e-13
  4.711779448621554e+00,  5.437496166665675e-13
  4.736842105263158e+00,  2.347111175957717e+00
  4.761904761904762e+00,  4.685739627966027e+00
  4.786967418546365e+00,  6.465996065663183e+00
  4.812030075187970e+00,  7.985343851096614e+00
  4.837092731829574e+00,  9.205867878011485e+00
  4.862155388471177e+00,  1.020795106975996e+01
  4.887218045112782e+00,  1.100028206990991e+01
  4.912280701754385e+00,  1.157086099274439e+01
  4.937343358395990e+00,  1.192212239244768e+01
  4.962406015037594e+00,  1.212593991656772e+01
  4.987468671679197e+00,  1.233543686497623e+01
  5.012531328320802e+00,  1.241952454490836e+01
  5.037593984962406e+00,  1.243660801916052e+01
  5.062656641604010e+00,  1.245467676315981e+01
  5.087719298245615e+00,  1.238138985800137e+01
  5.112781954887218e+00,  1.225727914317556e+01
  5.137844611528823e+00,  1.214210972132269e+01
  5.162907268170426e+00,  1.203422588677189e+01
  5.187969924812030e+00,  1.176114350138431e+01
  5.213032581453634e+00,  1.150104314753844e+01
  5.238095238095238e+00,  1.125731691199344e+01
  5.263157894736842e+00,  1.103674423155853e+01
  5.288220551378446e+00,  1.084258628940572e+01
  5.313283208020049e+00,  1.069723874478138e+01
  5.338345864661655e+00,  1.060224517430013e+01
  5.363408521303258e+00,  1.055926441517557e+01
  5.388471177944862e+00,  1.058038550077076e+01
  5.413533834586466e+00,  1.066113855117149e+01
  5.438596491228070e+00,  1.078982119106016e+01
  5.463659147869674e+00,  1.095952529352687e+01
  5.488721804511279e+00,  1.115067338808538e+01
  5.513784461152882e+00,  1.136636819535168e+01
  5.538847117794487e+00,  1.161354995076058e+01
  5.563909774436090e+00,  1.182533075212829e+01
  5.588972431077694e+00,  1.196287476375115e+01
  5.614035087719298e+00,  1.214469212791879e+01
  5.639097744360902e+00,  1.234257436389366e+01
  5.664160401002506e+00,  1.255033388947799e+01
  5.689223057644110e+00,  1.276021844303632e+01
  5.714285714285714e+00,  1.296820051311734e+01
  5.739348370927319e+00,  1.317298026432434e+01
  5.764411027568922e+00,  1.343717736654146e+01
  5.789473684210527e+00,  1.372044259238935e+01
  5.814536340852130e+00,  1.399688441856833e+01
  5.839598997493734e+00,  1.427003575644341e+01
  5.864661654135338e+00,  1.453775337269562e+01
  5.889724310776943e+00,  1.480011299876362e+01
  5.914786967418546e+00,  1.505626369318315e+01
  5.939849624060151e+00,  1.530555600523852e+01
  5.964912280701754e+00,  1.554773172443730e+01
  5.989974937343359e+00,  1.578267093583069e+01
  6.015037593984962e+00,  1.601004272297770e+01
  6.040100250626566e+00,  1.622979642049188e+01
  6.065162907268170e+00,  1.644125574451379e+01
  6.090225563909774e+00,  1.664467593381807e+01
  6.115288220551378e+00,  1.683995127708897e+01
  6.140350877192983e+00,  1.702829988099679e+01
  6.165413533834586e+00,  1.721205614661324e+01
  6.190476190476191e+00,  1.739185878386655e+01
  6.215538847117794e+00,  1.756167268988759e+01
  6.240601503759398e+00,  1.772223328613925e+01
  6.265664160401002e+00,  1.787581136937923e+01
  6.290726817042607e+00,  1.802123191319575e+01
  6.315789473684211e+00,  1.815961968082382e+01
  6.340852130325815e+00,  1.829067204750649e+01
  6.365914786967418e+00,  1.841522953509104e+01
  6.390977443609023e+00,  1.854247031253929e+01
  6.416040100250626e+00,  1.865392337751294e+01
  6.441102756892231e+00,  1.877984471386706e+01
  6.466165413533834e+00,  1.890844174203431e+01
  6.491228070175438e+00,  1.902702448414259e+01
  6.516290726817042e+00,  1.914021918986995e+01
  6.541353383458647e+00,  1.923730571874243e+01
  6.566416040100250e+00,  1.932162111682024e+01
  6.591478696741855e+00,  1.939773929161129e+01
  6.616541353383458e+00,  1.946469004891581e+01
  6.641604010025063e+00,  1.954431427871392e+01
  6.666666666666666e+00,  1.965421785943067e+01
  6.691729323308271e+00,  1.974960924480673e+01
  6.716791979949875e+00,  1.983436323797235e+01
  6.741854636591479e+00,  1.990466607209901e+01
  6.766917293233083e+00,  1.998126751502264e+01
  6.791979949874687e+00,  2.015556925139911e+01
  6.817042606516290e+00,  2.032775649625760e+01
  6.842105263157895e+00,  2.050941675740890e+01
  6.867167919799498e+00,  2.073295950493196e+01
  6.892230576441102e+00,  2.096730545731660e+01
  6.917293233082706e+00,  2.102498351177634e+01
  6.942355889724311e+00,  2.102027810647281e+01
  6.967418546365915e+00,  2.099744218835606e+01
  6.992481203007519e+00,  2.099824324655260e+01
  7.017543859649122e+00,  2.094573058352094e+01
  7.042606516290727e+00,  2.089138115834091e+01
  7.067669172932330e+00,  2.083902249870883e+01
  7.092731829573935e+00,  2.081870057310949e+01
  7.117794486215539e+00,  2.080197047183039e+01
  7.142857142857143e+00,  2.077219986321437e+01
  7.167919799498747e+00,  2.082326749530843e+01
  7.192982456140351e+00,  2.092287683383045e+01
  7.218045112781954e+00,  2.099472501629780e+01
  7.243107769423559e+00,  2.094694506697379e+01
  7.268170426065162e+00,  2.083580783288069e+01
  7.293233082706767e+00,  2.061550603998582e+01
  7.318295739348370e+00,  2.033301523682888e+01
  7.343358395989975e+00,  1.997922952425890e+01
  7.368421052631579e+00,  1.949581357837095e+01
  7.393483709273183e+00,  1.887219581057363e+01
  7.418546365914787e+00,  1.795168121425715e+01
  7.443609022556391e+00,  1.676719333748883e+01
  7.468671679197994e+00,  1.531164773192572e+01
  7.493734335839600e+00,  1.374482021860698e+01
  7.518796992481203e+00,  1.165894545204349e+01
  7.543859649122807e+00,  9.434535722178147e+00
  7.568922305764411e+00,  4.911631082455059e+00
  7.593984962406015e+00,  2.551966073540755e-13
  7.619047619047619e+00,  2.927465822605176e-13
  7.644110275689223e+00,  1.061921252913668e-12
  7.669172932330826e+00,  1.160284725926891e-13
  7.694235588972431e+00,  8.097162307987049e-14
  7.719298245614034e+00,  1.120332058658646e-13
  7.744360902255639e+00,  2.878276470466272e-13
  7.769423558897243e+00,  6.887316233911503e-14
  7.794486215538847e+00,  4.714657942020917e-14
  7.819548872180451e+00,  4.246921058018353e-14
  7.844611528822055e+00,  4.386923330450735e-14
  7.869674185463658e+00,  1.913632736928652e-13
  7.894736842105264e+00,  2.344531688939837e-14
  7.919799498746867e+00,  2.126410261043420e-14
  7.944862155388472e+00,  3.190085334009108e-14
  7.969924812030075e+00,  6.624668819714480e-14
  7.994987468671679e+00,  5.253058077293367e-14
  8.020050125313283e+00,  2.947052988575549e-14
  8.045112781954888e+00,  4.479110213920433e-14
  8.070175438596491e+00,  5.858731266296917e-14
  8.095238095238095e+00,  1.730199856192632e-14
  8.120300751879698e+00,  2.140082406414496e-14
  8.145363408521304e+00,  1.641387033772061e-13
  8.170426065162907e+00,  9.212395076081233e-14
  8.195488721804512e+00,  2.434606736523621e-14
  8.220551378446114e+00,  2.235391213952424e-14
  8.245614035087719e+00,  1.065796794347360e-13
  8.270676691729323e+00,  1.183079568098927e-13
  8.295739348370928e+00,  6.413537222614147e-14
  8.320802005012531e+00,  6.873523784479909e-14
  8.345864661654135e+00,  8.456389568285517e-14
  8.370927318295738e+00,  6.680602170425957e-14
  8.395989974937343e+00,  6.430582216769105e-14
  8.421052631578947e+00,  2.238981534953024e-14
  8.446115288220552e+00,  1.391035360892673e-14
  8.471177944862156e+00,  1.778587784520888e-13
  8.496240601503759e+00,  3.089406507949907e-14
  8.521303258145362e+00,  3.410187868863640e-14
  8.546365914786968e+00,  6.162926130703167e-14
  8.571428571428571e+00,  8.231081309123810e-14
  8.596491228070175e+00,  8.190615183737292e-14
  8.621553884711780e+00,  9.871249863489926e-14
  8.646616541353383e+00,  8.287588774798736e-14
  8.671679197994987e+00,  8.499486427757898e-14
  8.696741854636592e+00,  9.660265351831183e-14
  8.721804511278195e+00,  1.714436732308910e-13
  8.746867167919799e+00,  1.846453969084166e-13
  8.771929824561402e+00,  4.713914764472712e-14
  8.796992481203008e+00,  3.687913448956420e-14
  8.822055137844611e+00,  4.645366869137476e-14
  8.847117794486216e+00,  1.538349744432408e-13
  8.872180451127820e+00,  1.758359898660931e-13
  8.897243107769423e+00,  1.395103949102975e-13
  8.922305764411027e+00,  1.240316081570487e-13
  8.947368421052632e+00,  9.383815619943847e-14
  8.972431077694235e+00,  8.777657234439652e-14
  8.997493734335841e+00,  8.887700362537449e-14
  9.022556390977442e+00,  9.058863722765673e-14
  9.047619047619047e+00,  9.373183022450201e-14
  9.072681704260651e+00,  9.567328636003949e-14
  9.097744360902256e+00,  9.625309141663498e-14
  9.122807017543860e+00,  8.987277536518583e-14
  9.147869674185463e+00,  8.674424820938635e-14
  9.172932330827066e+00,  8.235936402433191e-14
  9.197994987468672e+00,  6.146363884312444e-14
  9.223057644110275e+00,  4.662453879261175e-14
  9.248120300751880e+00,  4.115791676232309e-14
  9.273182957393484e+00,  4.158902105469820e-14
  9.298245614035087e+00,  4.423612407104591e-14
  9.323308270676691e+00,  4.455338486520537e-14
  9.348370927318296e+00,  4.881580108653736e-14
  9.373433583959899e+00,  4.827687295210664e-14
  9.398496240601503e+00,  6.287562042405482e-14
  9.423558897243108e+00,  1.022793649088243e-13
  9.448621553884712e+00,  1.025611121237067e-13
  9.473684210526315e+00,  1.039783992225303e-13
  9.498746867167920e+00,  1.281608455549529e-13
  9.523809523809524e+00,  1.318885384301696e-13
  9.548872180451127e+00,  1.370106000093345e-13
  9.573934837092731e+00,  1.661568111823020e-13
  9.598997493734336e+00,  1.769946292342111e-13
  9.624060150375939e+00,  2.506316720353298e-13
  9.649122807017545e+00,  7.704446730724633e-14
  9.674185463659148e+00,  1.698624963750464e-12
  9.699248120300751e+00,  4.501120160858061e-12
  9.724310776942355e+00,  5.790713667748797e-01
  9.749373433583960e+00,  3.622215530030726e+00
  9.774436090225564e+00,  5.620897059492687e+00
  9.799498746867169e+00,  7.250463887674610e+00
  9.824561403508770e+00,  8.632460109733364e+00
  9.849624060150376e+00,  9.732741607864682e+00
  9.874686716791979e+00,  1.062955395640308e+01
  9.899749373433584e+00,  1.131813539029266e+01
  9.924812030075188e+00,  1.177247105544074e+01
  9.949874686716791e+00,  1.201024415105247e+01
  9.974937343358395e+00,  1.224414441287869e+01
  1.000000000000000e+01,  1.239506407829836e+01
