---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_tricps_LA_1.UpdData = 2
Main.Study.Output_tricps_LA_1.FileName = "triceps_LA_1_data.txt"
Main.Study.Output_tricps_LA_1.NumberFormat.Digits = 15
Main.Study.Output_tricps_LA_1.NumberFormat.Width = 23
Main.Study.Output_tricps_LA_1.NumberFormat.Style = ScientificNumber
Main.Study.Output_tricps_LA_1.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_tricps_LA_1.Values = 
Main.Study.Output_tricps_LA_1.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_LA_1.Fm"}
Main.Study.Output_tricps_LA_1.Format = 0
Main.Study.Output_tricps_LA_1.SepSign = ","
Main.Study.Output_tricps_LA_1.SepSpaceAutoOnOff = On
Main.Study.Output_tricps_LA_1.LineSepSign = ""
Main.Study.Output_tricps_LA_1.Header.TitleSectionOnOff = On
Main.Study.Output_tricps_LA_1.Header.ConstSectionOnOff = On
Main.Study.Output_tricps_LA_1.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_tricps_LA_1.Header.VarSectionOnOff = On
Main.Study.Output_tricps_LA_1.Header.ColumnNamesOnOff = On
Main.Study.Output_tricps_LA_1.Header.LinePrefix = ""
Main.Study.Output_tricps_LA_1.Header.ShortenNamesOnOff = Off
Main.Study.Output_tricps_LA_1.Header.ColumnIDString = "col"
  1.228070175438596e+00,  7.430377067908720e+00
  1.253132832080200e+00,  7.656040738215739e+00
  1.278195488721805e+00,  7.882325218098109e+00
  1.303258145363408e+00,  8.108031704909317e+00
  1.328320802005012e+00,  8.330976419682898e+00
  1.353383458646616e+00,  8.552078718359212e+00
  1.378446115288221e+00,  8.775087959784052e+00
  1.403508771929824e+00,  9.013808486409955e+00
  1.428571428571428e+00,  9.254455550956239e+00
  1.453634085213033e+00,  9.484957174514570e+00
  1.478696741854637e+00,  9.720731453302461e+00
  1.503759398496241e+00,  9.958035669768067e+00
  1.528822055137844e+00,  1.019854415923068e+01
  1.553884711779449e+00,  1.044171816827460e+01
  1.578947368421053e+00,  1.068655627005448e+01
  1.604010025062657e+00,  1.093444895692988e+01
  1.629072681704260e+00,  1.118046812747990e+01
  1.654135338345865e+00,  1.146124623871135e+01
  1.679197994987469e+00,  1.174556633199099e+01
  1.704260651629073e+00,  1.201958508830617e+01
  1.729323308270676e+00,  1.230245353123956e+01
  1.754385964912281e+00,  1.257556611847350e+01
  1.779448621553885e+00,  1.289295017327919e+01
  1.804511278195489e+00,  1.324232424042761e+01
  1.829573934837093e+00,  1.360077576596843e+01
  1.854636591478697e+00,  1.398216892031816e+01
  1.879699248120301e+00,  1.438071789711161e+01
  1.904761904761905e+00,  1.471902715710696e+01
  1.929824561403509e+00,  1.497920852465281e+01
  1.954887218045113e+00,  1.516366301868350e+01
  1.979949874686717e+00,  1.536820608739387e+01
  2.005012531328321e+00,  1.556377534250135e+01
  2.030075187969925e+00,  1.573394064162979e+01
  2.055137844611528e+00,  1.591247464750772e+01
  2.080200501253133e+00,  1.609328982022475e+01
  2.105263157894737e+00,  1.627928260051547e+01
  2.130325814536341e+00,  1.645151024813885e+01
  2.155388471177945e+00,  1.659647964171524e+01
  2.180451127819549e+00,  1.672004792489254e+01
  2.205513784461153e+00,  1.685092813851884e+01
  2.230576441102757e+00,  1.692778294112523e+01
  2.255639097744361e+00,  1.695130849944860e+01
  2.280701754385965e+00,  1.691941283730312e+01
  2.305764411027569e+00,  1.684275053521289e+01
  2.330827067669173e+00,  1.671034884957868e+01
  2.355889724310777e+00,  1.651463982195878e+01
  2.380952380952381e+00,  1.621469349095852e+01
  2.406015037593985e+00,  1.576578695291318e+01
  2.431077694235589e+00,  1.513302892928222e+01
  2.456140350877193e+00,  1.430955895314352e+01
  2.481203007518797e+00,  1.338871753463797e+01
  2.506265664160401e+00,  1.226458134285593e+01
  2.531328320802005e+00,  1.083377057986148e+01
  2.556390977443609e+00,  9.109027876590998e+00
  2.581453634085213e+00,  7.106829780356994e+00
  2.606516290726817e+00,  3.553273404358706e+00
  2.631578947368421e+00,  1.249877175433047e-12
  2.656641604010025e+00,  2.392733047968384e-12
  2.681704260651629e+00,  5.828427111045190e-14
  2.706766917293233e+00,  6.125868697768858e-14
  2.731829573934837e+00,  5.003188179203854e-14
  2.756892230576441e+00,  4.128152487181697e-13
  2.781954887218045e+00,  9.701221030861689e-14
  2.807017543859649e+00,  4.675120909578390e-14
  2.832080200501253e+00,  6.100078045757452e-14
  2.857142857142857e+00,  3.567295660463640e-14
  2.882205513784461e+00,  2.524223114791573e-14
  2.907268170426065e+00,  2.900712429856057e-14
  2.932330827067669e+00,  3.377159373402527e-14
  2.957393483709273e+00,  3.961246375562106e-14
  2.982456140350877e+00,  4.539643788624752e-14
  3.007518796992481e+00,  6.486241530691502e-14
  3.032581453634085e+00,  5.807656767184064e-14
  3.057644110275689e+00,  3.356159441168284e-14
  3.082706766917293e+00,  2.798130221942692e-14
  3.107769423558897e+00,  2.379905349058101e-14
  3.132832080200501e+00,  2.450298151247742e-14
  3.157894736842105e+00,  2.573641306382857e-14
  3.182957393483709e+00,  2.677587034031888e-14
  3.208020050125313e+00,  1.731235184990207e-13
  3.233082706766917e+00,  1.242261162474649e-13
  3.258145363408521e+00,  8.570805279423014e-14
  3.283208020050125e+00,  9.310903997476603e-14
  3.308270676691729e+00,  9.380788783685495e-14
  3.333333333333333e+00,  1.060301627488181e-13
  3.358395989974937e+00,  1.298010261512951e-13
  3.383458646616541e+00,  1.394098991409341e-13
  3.408521303258145e+00,  7.253467208799704e-14
  3.433583959899749e+00,  2.342309643208701e-14
  3.458646616541353e+00,  2.786837788849092e-14
  3.483709273182957e+00,  3.689399587725042e-14
  3.508771929824561e+00,  5.098145930279590e-14
  3.533834586466165e+00,  1.061850525087894e-13
  3.558897243107769e+00,  1.173795756559330e-13
  3.583959899749373e+00,  1.493277562003305e-13
  3.609022556390977e+00,  1.772631277115316e-13
  3.634085213032581e+00,  1.984739923875250e-13
  3.659147869674185e+00,  1.784855992934108e-13
  3.684210526315789e+00,  1.824317320741641e-13
  3.709273182957393e+00,  2.977488908973262e-13
  3.734335839598997e+00,  4.633321822460728e-13
  3.759398496240602e+00,  1.047919347415699e-13
  3.784461152882205e+00,  5.787183774793769e-14
  3.809523809523809e+00,  1.110868821518660e-13
  3.834586466165413e+00,  9.020487790223917e-14
  3.859649122807017e+00,  3.341954368036116e-13
  3.884711779448621e+00,  4.076394621369538e-13
  3.909774436090225e+00,  4.575727397686393e-13
  3.934837092731829e+00,  3.323233884861020e-13
  3.959899749373434e+00,  3.284320858612089e-13
  3.984962406015037e+00,  3.524404905787923e-13
  4.010025062656641e+00,  3.823823120934966e-13
  4.035087719298246e+00,  4.259610584191174e-13
  4.060150375939849e+00,  4.656304794426649e-13
  4.085213032581454e+00,  5.121544181805316e-13
  4.110275689223057e+00,  5.623432284536000e-13
  4.135338345864661e+00,  7.962992352308455e-13
  4.160401002506266e+00,  6.391797254629428e-13
  4.185463659147869e+00,  5.861140128104628e-13
  4.210526315789473e+00,  4.899953086393209e-13
  4.235588972431078e+00,  4.800211208917162e-13
  4.260651629072681e+00,  5.508395388568945e-13
  4.285714285714286e+00,  7.130258948986944e-13
  4.310776942355890e+00,  9.420118841958057e-13
  4.335839598997493e+00,  1.380680525988679e-12
  4.360902255639098e+00,  2.065883110048627e-12
  4.385964912280701e+00,  5.308871720764567e-12
  4.411027568922306e+00,  1.223116176272677e-11
  4.436090225563910e+00,  9.761893457393789e-10
  4.461152882205513e+00,  3.062856337620813e-01
  4.486215538847118e+00,  7.453823778646421e-01
  4.511278195488721e+00,  1.195501735112499e+00
  4.536340852130325e+00,  1.681447115414172e+00
  4.561403508771930e+00,  2.204392514731124e+00
  4.586466165413533e+00,  2.782306535348017e+00
  4.611528822055138e+00,  3.418529428429059e+00
  4.636591478696742e+00,  4.066467851757648e+00
  4.661654135338345e+00,  4.717274702992695e+00
  4.686716791979950e+00,  5.398835514531090e+00
  4.711779448621554e+00,  6.084230201961049e+00
  4.736842105263158e+00,  6.596910920105346e+00
  4.761904761904762e+00,  7.156389611873295e+00
  4.786967418546365e+00,  7.786730100135700e+00
  4.812030075187970e+00,  8.481766585575766e+00
  4.837092731829574e+00,  9.095158771069803e+00
  4.862155388471177e+00,  9.656499133087797e+00
  4.887218045112782e+00,  1.015537880858777e+01
  4.912280701754385e+00,  1.056555140930912e+01
  4.937343358395990e+00,  1.087542324816643e+01
  4.962406015037594e+00,  1.100604385082371e+01
  4.987468671679197e+00,  1.111869804790991e+01
  5.012531328320802e+00,  1.118214184190554e+01
  5.037593984962406e+00,  1.104438047075536e+01
  5.062656641604010e+00,  1.085498438213459e+01
  5.087719298245615e+00,  1.058237533281037e+01
  5.112781954887218e+00,  1.026710383790019e+01
  5.137844611528823e+00,  9.939550209570537e+00
  5.162907268170426e+00,  9.599554976755385e+00
  5.187969924812030e+00,  9.122248286329885e+00
  5.213032581453634e+00,  8.640652593227593e+00
  5.238095238095238e+00,  8.148926751649695e+00
  5.263157894736842e+00,  7.649584621133857e+00
  5.288220551378446e+00,  7.146455729987258e+00
  5.313283208020049e+00,  6.655319268615287e+00
  5.338345864661655e+00,  6.177512793258770e+00
  5.363408521303258e+00,  5.718261007387317e+00
  5.388471177944862e+00,  5.299465259646450e+00
  5.413533834586466e+00,  4.931246621200936e+00
  5.438596491228070e+00,  4.622620118777901e+00
  5.463659147869674e+00,  4.372372279869944e+00
  5.488721804511279e+00,  4.182675789594092e+00
  5.513784461152882e+00,  4.046910255466540e+00
  5.538847117794487e+00,  3.959292202177462e+00
  5.563909774436090e+00,  3.863405537891785e+00
  5.588972431077694e+00,  3.699497344798078e+00
  5.614035087719298e+00,  3.624844008951372e+00
  5.639097744360902e+00,  3.602755069644050e+00
  5.664160401002506e+00,  3.619918012714422e+00
  5.689223057644110e+00,  3.669541169035350e+00
  5.714285714285714e+00,  3.750949344661113e+00
  5.739348370927319e+00,  3.858216777867447e+00
  5.764411027568922e+00,  3.955043434231757e+00
  5.789473684210527e+00,  4.059239568510598e+00
  5.814536340852130e+00,  4.183261724797617e+00
  5.839598997493734e+00,  4.322697155258014e+00
  5.864661654135338e+00,  4.475842461729966e+00
  5.889724310776943e+00,  4.640549604140901e+00
  5.914786967418546e+00,  4.814496690334709e+00
  5.939849624060151e+00,  4.997079809775038e+00
  5.964912280701754e+00,  5.186859511211471e+00
  5.989974937343359e+00,  5.383325863187269e+00
  6.015037593984962e+00,  5.585011450440632e+00
  6.040100250626566e+00,  5.791294388820799e+00
  6.065162907268170e+00,  5.999948139977187e+00
  6.090225563909774e+00,  6.211187245594847e+00
  6.115288220551378e+00,  6.424381059705092e+00
  6.140350877192983e+00,  6.641783920969040e+00
  6.165413533834586e+00,  6.864780864108553e+00
  6.190476190476191e+00,  7.094101603978593e+00
  6.215538847117794e+00,  7.319633082506060e+00
  6.240601503759398e+00,  7.543123383151024e+00
  6.265664160401002e+00,  7.769110302207353e+00
  6.290726817042607e+00,  7.994661629106187e+00
  6.315789473684211e+00,  8.220033136082744e+00
  6.340852130325815e+00,  8.442173756049897e+00
  6.365914786967418e+00,  8.663814561760413e+00
  6.390977443609023e+00,  8.893107134626250e+00
  6.416040100250626e+00,  9.135453153336949e+00
  6.441102756892231e+00,  9.372170459832814e+00
  6.466165413533834e+00,  9.602636802298786e+00
  6.491228070175438e+00,  9.839987289076092e+00
  6.516290726817042e+00,  1.007760316980775e+01
  6.541353383458647e+00,  1.032165966077768e+01
  6.566416040100250e+00,  1.056410021150347e+01
  6.591478696741855e+00,  1.080981853849953e+01
  6.616541353383458e+00,  1.105793491489211e+01
  6.641604010025063e+00,  1.131801875954298e+01
  6.666666666666666e+00,  1.160596013117346e+01
  6.691729323308271e+00,  1.187989245368163e+01
  6.716791979949875e+00,  1.215844964044665e+01
  6.741854636591479e+00,  1.244089807893075e+01
  6.766917293233083e+00,  1.272351946107708e+01
  6.791979949874687e+00,  1.306598879520085e+01
  6.817042606516290e+00,  1.342098399517321e+01
  6.842105263157895e+00,  1.378768145133417e+01
  6.867167919799498e+00,  1.417995506224117e+01
  6.892230576441102e+00,  1.458432103616411e+01
  6.917293233082706e+00,  1.484997178015325e+01
  6.942355889724311e+00,  1.506654175309921e+01
  6.967418546365915e+00,  1.526011405168316e+01
  6.992481203007519e+00,  1.547575323850768e+01
  7.017543859649122e+00,  1.564764203506943e+01
  7.042606516290727e+00,  1.582251692047712e+01
  7.067669172932330e+00,  1.600218231940475e+01
  7.092731829573935e+00,  1.618774086158264e+01
  7.117794486215539e+00,  1.636758154013765e+01
  7.142857142857143e+00,  1.653470330254228e+01
  7.167919799498747e+00,  1.664659528446455e+01
  7.192982456140351e+00,  1.678789288564959e+01
  7.218045112781954e+00,  1.690979762125138e+01
  7.243107769423559e+00,  1.694330552879771e+01
  7.268170426065162e+00,  1.694225114883767e+01
  7.293233082706767e+00,  1.688680660767316e+01
  7.318295739348370e+00,  1.678553222649470e+01
  7.343358395989975e+00,  1.662162055556572e+01
  7.368421052631579e+00,  1.637378879401233e+01
  7.393483709273183e+00,  1.602526762694388e+01
  7.418546365914787e+00,  1.546813124764907e+01
  7.443609022556391e+00,  1.474359970103743e+01
  7.468671679197994e+00,  1.384601687855231e+01
  7.493734335839600e+00,  1.288596373512648e+01
  7.518796992481203e+00,  1.154557611114221e+01
  7.543859649122807e+00,  1.009616431227985e+01
  7.568922305764411e+00,  8.058190971670673e+00
  7.593984962406015e+00,  5.521834456467512e+00
  7.619047619047619e+00,  1.263548584305840e+00
  7.644110275689223e+00,  4.127178604510568e-12
  7.669172932330826e+00,  2.216406355346412e-13
  7.694235588972431e+00,  1.244497973605767e-13
  7.719298245614034e+00,  1.587754846327752e-13
  7.744360902255639e+00,  3.877470003151974e-13
  7.769423558897243e+00,  8.958555138251233e-14
  7.794486215538847e+00,  5.987477540417630e-14
  7.819548872180451e+00,  5.300471133236010e-14
  7.844611528822055e+00,  5.409168590848212e-14
  7.869674185463658e+00,  2.335592306649140e-13
  7.894736842105264e+00,  2.849640960952054e-14
  7.919799498746867e+00,  2.582113969759053e-14
  7.944862155388472e+00,  3.878400803738769e-14
  7.969924812030075e+00,  8.036993191577118e-14
  7.994987468671679e+00,  6.329900234326753e-14
  8.020050125313283e+00,  3.575875080645628e-14
  8.045112781954888e+00,  5.501347569694454e-14
  8.070175438596491e+00,  7.294998690514866e-14
  8.095238095238095e+00,  2.184300192470878e-14
  8.120300751879698e+00,  2.741390704582034e-14
  8.145363408521304e+00,  2.134115643557054e-13
  8.170426065162907e+00,  1.216113269933152e-13
  8.195488721804512e+00,  3.262374502130157e-14
  8.220551378446114e+00,  3.041771771542859e-14
  8.245614035087719e+00,  1.472079832584085e-13
  8.270676691729323e+00,  1.656740286865130e-13
  8.295739348370928e+00,  9.048558507025287e-14
  8.320802005012531e+00,  9.753419199889359e-14
  8.345864661654135e+00,  1.216635117208061e-13
  8.370927318295738e+00,  9.736310307099254e-14
  8.395989974937343e+00,  9.557947990464489e-14
  8.421052631578947e+00,  3.410037532781214e-14
  8.446115288220552e+00,  2.173014235783676e-14
  8.471177944862156e+00,  2.858613758410356e-13
  8.496240601503759e+00,  5.101833914969114e-14
  8.521303258145362e+00,  5.802859000540408e-14
  8.546365914786968e+00,  1.081667363167782e-13
  8.571428571428571e+00,  1.492135312471259e-13
  8.596491228070175e+00,  1.535707236887876e-13
  8.621553884711780e+00,  1.917554369935121e-13
  8.646616541353383e+00,  1.671483460412212e-13
  8.671679197994987e+00,  1.781936342647835e-13
  8.696741854636592e+00,  2.111159391688550e-13
  8.721804511278195e+00,  3.908486065174157e-13
  8.746867167919799e+00,  4.395412722420382e-13
  8.771929824561402e+00,  1.174235287479950e-13
  8.796992481203008e+00,  9.634347332055007e-14
  8.822055137844611e+00,  1.274904846635285e-13
  8.847117794486216e+00,  4.443490923886979e-13
  8.872180451127820e+00,  5.356045693401532e-13
  8.897243107769423e+00,  4.490902945977348e-13
  8.922305764411027e+00,  4.229152946662702e-13
  8.947368421052632e+00,  3.398055962369520e-13
  8.972431077694235e+00,  3.385677876820031e-13
  8.997493734335841e+00,  3.663748285164228e-13
  9.022556390977442e+00,  4.006464875646203e-13
  9.047619047619047e+00,  4.467728952361489e-13
  9.072681704260651e+00,  4.940984185171962e-13
  9.097744360902256e+00,  5.420175636009329e-13
  9.122807017543860e+00,  5.568226074218151e-13
  9.147869674185463e+00,  5.952489655666235e-13
  9.172932330827066e+00,  6.341556486691319e-13
  9.197994987468672e+00,  5.387880464040743e-13
  9.223057644110275e+00,  4.743120701844054e-13
  9.248120300751880e+00,  4.991491447282759e-13
  9.273182957393484e+00,  6.131349684274331e-13
  9.298245614035087e+00,  8.222203143283034e-13
  9.323308270676691e+00,  1.105553963223720e-12
  9.348370927318296e+00,  1.746547267966537e-12
  9.373433583959899e+00,  2.703792679272783e-12
  9.398496240601503e+00,  6.372449620698428e-12
  9.423558897243108e+00,  3.110170878024512e-11
  9.448621553884712e+00,  1.047147052737799e-01
  9.473684210526315e+00,  5.245175027059237e-01
  9.498746867167920e+00,  9.652328489891072e-01
  9.523809523809524e+00,  1.437387708103735e+00
  9.548872180451127e+00,  1.936532531355439e+00
  9.573934837092731e+00,  2.483230300402404e+00
  9.598997493734336e+00,  3.099810364405327e+00
  9.624060150375939e+00,  3.732413849361136e+00
  9.649122807017545e+00,  4.400782212072971e+00
  9.674185463659148e+00,  5.052416808847178e+00
  9.699248120300751e+00,  5.734573347385695e+00
  9.724310776942355e+00,  6.388625497474278e+00
  9.749373433583960e+00,  6.862406982519913e+00
  9.774436090225564e+00,  7.466691235714321e+00
  9.799498746867169e+00,  8.124809888858140e+00
  9.824561403508770e+00,  8.801442166908679e+00
  9.849624060150376e+00,  9.381534396550979e+00
  9.874686716791979e+00,  9.915714737193259e+00
  9.899749373433584e+00,  1.037354320906108e+01
  9.924812030075188e+00,  1.073292390927260e+01
  9.949874686716791e+00,  1.095856435494676e+01
  9.974937343358395e+00,  1.106609363869708e+01
  1.000000000000000e+01,  1.115817548745820e+01
