---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_tricps_LH_2.UpdData = 2
Main.Study.Output_tricps_LH_2.FileName = "triceps_LH_2_data.txt"
Main.Study.Output_tricps_LH_2.NumberFormat.Digits = 15
Main.Study.Output_tricps_LH_2.NumberFormat.Width = 23
Main.Study.Output_tricps_LH_2.NumberFormat.Style = ScientificNumber
Main.Study.Output_tricps_LH_2.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_tricps_LH_2.Values = 
Main.Study.Output_tricps_LH_2.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_LH_2.Fm"}
Main.Study.Output_tricps_LH_2.Format = 0
Main.Study.Output_tricps_LH_2.SepSign = ","
Main.Study.Output_tricps_LH_2.SepSpaceAutoOnOff = On
Main.Study.Output_tricps_LH_2.LineSepSign = ""
Main.Study.Output_tricps_LH_2.Header.TitleSectionOnOff = On
Main.Study.Output_tricps_LH_2.Header.ConstSectionOnOff = On
Main.Study.Output_tricps_LH_2.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_tricps_LH_2.Header.VarSectionOnOff = On
Main.Study.Output_tricps_LH_2.Header.ColumnNamesOnOff = On
Main.Study.Output_tricps_LH_2.Header.LinePrefix = ""
Main.Study.Output_tricps_LH_2.Header.ShortenNamesOnOff = Off
Main.Study.Output_tricps_LH_2.Header.ColumnIDString = "col"
Main.Study.Output_tricps_LH_2.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_tricps_LH_2.SuppressTimeColumnOnOff = Off
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Study.t
col1  Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_LH_2.Fm
----------------------------------------------------------
Main.Study.t,Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_LH_2.Fm
  6.741854636591479e+00,  1.569538207289771e+01
  6.766917293233083e+00,  1.577081554958185e+01
  6.791979949874687e+00,  1.595984130760990e+01
  6.817042606516290e+00,  1.614425010920290e+01
  6.842105263157895e+00,  1.634852312188830e+01
  6.867167919799498e+00,  1.659300343565997e+01
  6.892230576441102e+00,  1.685363969958584e+01
  6.917293233082706e+00,  1.690786485492646e+01
  6.942355889724311e+00,  1.688917604437567e+01
  6.967418546365915e+00,  1.684896884513082e+01
  6.992481203007519e+00,  1.683833942522907e+01
  7.017543859649122e+00,  1.676561133677763e+01
  7.042606516290727e+00,  1.669294760013186e+01
  7.067669172932330e+00,  1.662494363388035e+01
  7.092731829573935e+00,  1.659284200481880e+01
  7.117794486215539e+00,  1.656422087092751e+01
  7.142857142857143e+00,  1.651922453981491e+01
  7.167919799498747e+00,  1.658252750917110e+01
  7.192982456140351e+00,  1.670232008999149e+01
  7.218045112781954e+00,  1.678989950666084e+01
  7.243107769423559e+00,  1.675356750232360e+01
  7.268170426065162e+00,  1.664624719750793e+01
  7.293233082706767e+00,  1.642217930482122e+01
  7.318295739348370e+00,  1.612705423727579e+01
  7.343358395989975e+00,  1.573203730981510e+01
  7.368421052631579e+00,  1.519204390689134e+01
  7.393483709273183e+00,  1.450451176029449e+01
  7.418546365914787e+00,  1.346609342822267e+01
  7.443609022556391e+00,  1.214965576218534e+01
  7.468671679197994e+00,  1.044944016775423e+01
  7.493734335839600e+00,  8.451483075194059e+00
  7.518796992481203e+00,  5.180063643436444e+00
  7.543859649122807e+00,  7.625513451494226e-12
  7.568922305764411e+00,  1.248358992872914e-12
  7.593984962406015e+00,  6.108437663234858e-14
  7.619047619047619e+00,  1.371029174258718e-13
  7.644110275689223e+00,  6.111723457112068e-13
  7.669172932330826e+00,  7.931943625813634e-14
  7.694235588972431e+00,  6.075869059980670e-14
  7.719298245614034e+00,  8.741740625988742e-14
  7.744360902255639e+00,  2.311539910029631e-13
  7.769423558897243e+00,  5.635870451565090e-14
  7.794486215538847e+00,  3.909871617007699e-14
  7.819548872180451e+00,  3.557423264454873e-14
  7.844611528822055e+00,  3.700786185454074e-14
  7.869674185463658e+00,  1.624673771765392e-13
  7.894736842105264e+00,  1.995951962444642e-14
  7.919799498746867e+00,  1.812636004821407e-14
  7.944862155388472e+00,  2.720713899067282e-14
  7.969924812030075e+00,  5.646804581177378e-14
  7.994987468671679e+00,  4.478493088729433e-14
  8.020050125313283e+00,  2.496686257152312e-14
  8.045112781954888e+00,  3.762451283523506e-14
  8.070175438596491e+00,  4.878406904407854e-14
  8.095238095238095e+00,  1.428458346397854e-14
  8.120300751879698e+00,  1.751997100278784e-14
  8.145363408521304e+00,  1.332502177073210e-13
  8.170426065162907e+00,  7.416574054256202e-14
  8.195488721804512e+00,  1.945352793141401e-14
  8.220551378446114e+00,  1.773145714815845e-14
  8.245614035087719e+00,  8.398313788586497e-14
  8.270676691729323e+00,  9.261786017600493e-14
  8.295739348370928e+00,  4.990929568780206e-14
  8.320802005012531e+00,  5.320865856551056e-14
  8.345864661654135e+00,  6.498948743410407e-14
  8.370927318295738e+00,  5.103146937304433e-14
  8.395989974937343e+00,  4.860271887687251e-14
  8.421052631578947e+00,  1.669522903069557e-14
  8.446115288220552e+00,  1.021907572505900e-14
  8.471177944862156e+00,  1.288280151360133e-13
  8.496240601503759e+00,  2.209196821705383e-14
  8.521303258145362e+00,  2.407459770538803e-14
  8.546365914786968e+00,  4.291727892940122e-14
  8.571428571428571e+00,  5.654121908505806e-14
  8.596491228070175e+00,  5.550697934523054e-14
  8.621553884711780e+00,  6.603277456803829e-14
  8.646616541353383e+00,  5.477772222734911e-14
  8.671679197994987e+00,  5.551624509242169e-14
  8.696741854636592e+00,  6.242777650222120e-14
  8.721804511278195e+00,  1.096050983869699e-13
  8.746867167919799e+00,  1.167856464221252e-13
  8.771929824561402e+00,  2.948187162619727e-14
  8.796992481203008e+00,  2.279837449102853e-14
  8.822055137844611e+00,  2.838736065275752e-14
  8.847117794486216e+00,  9.293272803683808e-14
  8.872180451127820e+00,  1.050142415415913e-13
  8.897243107769423e+00,  8.238998845547137e-14
  8.922305764411027e+00,  7.241335696651884e-14
  8.947368421052632e+00,  5.415840779509912e-14
  8.972431077694235e+00,  5.007127060407690e-14
  8.997493734335841e+00,  5.011133684227042e-14
  9.022556390977442e+00,  5.047750865193260e-14
