---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_tricps_LA_1.UpdData = 2
Main.Study.Output_tricps_LA_1.FileName = "triceps_LA_1_data.txt"
Main.Study.Output_tricps_LA_1.NumberFormat.Digits = 15
Main.Study.Output_tricps_LA_1.NumberFormat.Width = 23
Main.Study.Output_tricps_LA_1.NumberFormat.Style = ScientificNumber
Main.Study.Output_tricps_LA_1.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_tricps_LA_1.Values = 
Main.Study.Output_tricps_LA_1.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_LA_1.Fm"}
Main.Study.Output_tricps_LA_1.Format = 0
Main.Study.Output_tricps_LA_1.SepSign = ","
Main.Study.Output_tricps_LA_1.SepSpaceAutoOnOff = On
Main.Study.Output_tricps_LA_1.LineSepSign = ""
Main.Study.Output_tricps_LA_1.Header.TitleSectionOnOff = On
Main.Study.Output_tricps_LA_1.Header.ConstSectionOnOff = On
Main.Study.Output_tricps_LA_1.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_tricps_LA_1.Header.VarSectionOnOff = On
Main.Study.Output_tricps_LA_1.Header.ColumnNamesOnOff = On
Main.Study.Output_tricps_LA_1.Header.LinePrefix = ""
Main.Study.Output_tricps_LA_1.Header.ShortenNamesOnOff = Off
Main.Study.Output_tricps_LA_1.Header.ColumnIDString = "col"
  9.898989898989899e-01,  1.038835772426847e+01
  1.010101010101010e+00,  1.031734127265214e+01
  1.030303030303030e+00,  1.026419129132661e+01
  1.050505050505051e+00,  1.009431137042820e+01
  1.070707070707071e+00,  9.958847408653183e+00
  1.090909090909091e+00,  9.850918786230842e+00
  1.111111111111111e+00,  9.773617013179326e+00
  1.131313131313131e+00,  9.731470270291766e+00
  1.151515151515152e+00,  9.702857314976304e+00
  1.171717171717172e+00,  9.689942982140911e+00
  1.191919191919192e+00,  9.673302963399383e+00
  1.212121212121212e+00,  9.667480814069084e+00
  1.232323232323232e+00,  9.669467603552876e+00
  1.252525252525253e+00,  9.679619585845193e+00
  1.272727272727273e+00,  9.740457527602157e+00
  1.292929292929293e+00,  9.833991370741918e+00
  1.313131313131313e+00,  9.883712868929710e+00
  1.333333333333333e+00,  9.914852762359693e+00
  1.353535353535354e+00,  9.959171114930657e+00
  1.373737373737374e+00,  1.001209400863477e+01
  1.393939393939394e+00,  1.005751073747652e+01
  1.414141414141414e+00,  1.010731742798871e+01
  1.434343434343434e+00,  1.014778761407113e+01
  1.454545454545455e+00,  1.019750161696776e+01
  1.474747474747475e+00,  1.026236618721284e+01
  1.494949494949495e+00,  1.029067639106515e+01
  1.515151515151515e+00,  1.034167967623177e+01
  1.535353535353535e+00,  1.041635972580626e+01
  1.555555555555556e+00,  1.051002107886575e+01
  1.575757575757576e+00,  1.058419103487243e+01
  1.595959595959596e+00,  1.054423986176830e+01
  1.616161616161616e+00,  1.050044451901857e+01
  1.636363636363636e+00,  1.046852815943865e+01
  1.656565656565657e+00,  1.047541861414902e+01
  1.676767676767677e+00,  1.056198584987232e+01
  1.696969696969697e+00,  1.064859746580139e+01
  1.717171717171717e+00,  1.073153700877908e+01
  1.737373737373737e+00,  1.080336576732620e+01
  1.757575757575758e+00,  1.087626350240221e+01
  1.777777777777778e+00,  1.095646181401571e+01
  1.797979797979798e+00,  1.104354101422879e+01
  1.818181818181818e+00,  1.113075788833518e+01
  1.838383838383838e+00,  1.121988800530849e+01
  1.858585858585859e+00,  1.131092756541812e+01
  1.878787878787879e+00,  1.140471170067514e+01
  1.898989898989899e+00,  1.150166827208165e+01
  1.919191919191919e+00,  1.161527251683793e+01
  1.939393939393939e+00,  1.173339320122430e+01
  1.959595959595960e+00,  1.185769058224122e+01
  1.979797979797980e+00,  1.198765828928206e+01
  2.000000000000000e+00,  1.212053747196997e+01
