---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_biceps_brachii_caput_breve.UpdData = 2
Main.Study.Output_biceps_brachii_caput_breve.FileName = "biceps_brachii_caput_breve_data.txt"
Main.Study.Output_biceps_brachii_caput_breve.NumberFormat.Digits = 15
Main.Study.Output_biceps_brachii_caput_breve.NumberFormat.Width = 23
Main.Study.Output_biceps_brachii_caput_breve.NumberFormat.Style = ScientificNumber
Main.Study.Output_biceps_brachii_caput_breve.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_biceps_brachii_caput_breve.Values = 
Main.Study.Output_biceps_brachii_caput_breve.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.biceps_brachii_caput_breve.Fm"}
Main.Study.Output_biceps_brachii_caput_breve.Format = 0
Main.Study.Output_biceps_brachii_caput_breve.SepSign = ","
Main.Study.Output_biceps_brachii_caput_breve.SepSpaceAutoOnOff = On
Main.Study.Output_biceps_brachii_caput_breve.LineSepSign = ""
Main.Study.Output_biceps_brachii_caput_breve.Header.TitleSectionOnOff = On
Main.Study.Output_biceps_brachii_caput_breve.Header.ConstSectionOnOff = On
Main.Study.Output_biceps_brachii_caput_breve.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_biceps_brachii_caput_breve.Header.VarSectionOnOff = On
Main.Study.Output_biceps_brachii_caput_breve.Header.ColumnNamesOnOff = On
Main.Study.Output_biceps_brachii_caput_breve.Header.LinePrefix = ""
Main.Study.Output_biceps_brachii_caput_breve.Header.ShortenNamesOnOff = Off
Main.Study.Output_biceps_brachii_caput_breve.Header.ColumnIDString = "col"
  5.252525252525253e-01,  2.108216377956234e-14
  5.454545454545454e-01,  2.928694045886005e-14
  5.656565656565656e-01,  8.732827195081926e-15
  5.858585858585859e-01,  8.638522474005979e-15
  6.060606060606061e-01,  6.463682254987393e-15
  6.262626262626263e-01,  7.994048657726597e-15
  6.464646464646465e-01,  1.664022030518673e-14
  6.666666666666666e-01,  1.080606873079961e-14
  6.868686868686869e-01,  1.274376141554228e-14
  7.070707070707071e-01,  1.591024526115829e-14
  7.272727272727273e-01,  2.664907051021441e-14
  7.474747474747475e-01,  2.274700249381905e-14
  7.676767676767676e-01,  3.750570729741866e-14
  7.878787878787878e-01,  9.517981012935873e-15
  8.080808080808081e-01,  7.465751100185509e-14
  8.282828282828283e-01,  2.430837701391691e-14
  8.484848484848485e-01,  7.618253373767855e-14
  8.686868686868687e-01,  1.444113405253583e-14
  8.888888888888888e-01,  1.541971930194498e-14
  9.090909090909091e-01,  1.225891095679563e-14
  9.292929292929293e-01,  1.335739695529683e-14
  9.494949494949495e-01,  7.760779648733842e-15
  9.696969696969697e-01,  6.043922184058450e-14
  9.898989898989899e-01,  6.683765280639925e-14
  1.010101010101010e+00,  9.666731553092060e-15
  1.030303030303030e+00,  6.278917522086358e-14
  1.050505050505051e+00,  5.701187475558100e-14
  1.070707070707071e+00,  1.186705202649420e-14
  1.090909090909091e+00,  1.969600381206497e-14
  1.111111111111111e+00,  1.508295692652039e-14
  1.131313131313131e+00,  7.104683119287726e-14
  1.151515151515152e+00,  9.818110764661802e-15
  1.171717171717172e+00,  6.254142430534572e-14
  1.191919191919192e+00,  5.536486944161533e-14
  1.212121212121212e+00,  4.939675309743805e-14
  1.232323232323232e+00,  1.518743782065449e-14
  1.252525252525253e+00,  1.616728191261450e-14
  1.272727272727273e+00,  1.714447089027821e-14
  1.292929292929293e+00,  1.776358408966382e-14
  1.313131313131313e+00,  1.774069311898939e-14
  1.333333333333333e+00,  1.825924196727718e-14
  1.353535353535354e+00,  5.016084109650188e-14
  1.373737373737374e+00,  5.144115630208330e-14
  1.393939393939394e+00,  1.920519758052177e-14
  1.414141414141414e+00,  5.147922128045928e-14
  1.434343434343434e+00,  1.948155466223623e-14
  1.454545454545455e+00,  1.994630070836909e-14
  1.474747474747475e+00,  2.082148257115849e-14
  1.494949494949495e+00,  5.115232147258934e-14
  1.515151515151515e+00,  2.087151439995064e-14
  1.535353535353535e+00,  1.705013265263633e-14
  1.555555555555556e+00,  1.655748602523323e-14
  1.575757575757576e+00,  1.996556218622003e-14
  1.595959595959596e+00,  2.195817360226427e-14
  1.616161616161616e+00,  2.521111582512654e-14
  1.636363636363636e+00,  4.946236118600479e-14
  1.656565656565657e+00,  2.166510862765556e-14
  1.676767676767677e+00,  2.216330659150518e-14
  1.696969696969697e+00,  2.197765407512647e-14
  1.717171717171717e+00,  2.193251788064661e-14
  1.737373737373737e+00,  2.316122481134330e-14
  1.757575757575758e+00,  2.342766989003571e-14
  1.777777777777778e+00,  2.130257853270238e-14
  1.797979797979798e+00,  2.231382955520238e-14
  1.818181818181818e+00,  5.400510433511147e-14
  1.838383838383838e+00,  2.312868539403061e-14
  1.858585858585859e+00,  2.433603081393035e-14
  1.878787878787879e+00,  6.851064895163167e-14
  1.898989898989899e+00,  2.477181626648021e-14
  1.919191919191919e+00,  2.428765621693220e-14
  1.939393939393939e+00,  7.935391805967856e-14
  1.959595959595960e+00,  1.747145535918906e-13
  1.979797979797980e+00,  1.784538422027147e-13
  2.000000000000000e+00,  4.011541424148285e-14
