---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_brachialis_1.UpdData = 2
Main.Study.Output_brachialis_1.FileName = "brachialis_1_data.txt"
Main.Study.Output_brachialis_1.NumberFormat.Digits = 15
Main.Study.Output_brachialis_1.NumberFormat.Width = 23
Main.Study.Output_brachialis_1.NumberFormat.Style = ScientificNumber
Main.Study.Output_brachialis_1.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_brachialis_1.Values = 
Main.Study.Output_brachialis_1.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Brachialis_1.Fm"}
Main.Study.Output_brachialis_1.Format = 0
Main.Study.Output_brachialis_1.SepSign = ","
Main.Study.Output_brachialis_1.SepSpaceAutoOnOff = On
Main.Study.Output_brachialis_1.LineSepSign = ""
Main.Study.Output_brachialis_1.Header.TitleSectionOnOff = On
Main.Study.Output_brachialis_1.Header.ConstSectionOnOff = On
Main.Study.Output_brachialis_1.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_brachialis_1.Header.VarSectionOnOff = On
Main.Study.Output_brachialis_1.Header.ColumnNamesOnOff = On
Main.Study.Output_brachialis_1.Header.LinePrefix = ""
Main.Study.Output_brachialis_1.Header.ShortenNamesOnOff = Off
Main.Study.Output_brachialis_1.Header.ColumnIDString = "col"
Main.Study.Output_brachialis_1.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_brachialis_1.SuppressTimeColumnOnOff = Off
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Study.t
col1  Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Brachialis_1.Fm
----------------------------------------------------------
Main.Study.t,Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Brachialis_1.Fm
  0.000000000000000e+00,  4.256048432476265e-13
  2.020202020202020e-02,  3.579725774401623e-13
  4.040404040404041e-02,  1.230371793807889e-12
  6.060606060606061e-02,  1.100256530519835e-12
  8.080808080808081e-02,  1.418109998421852e-13
  1.010101010101010e-01,  6.681393816243028e-13
  1.212121212121212e-01,  1.484475243237290e-13
  1.414141414141414e-01,  6.502585625914744e-13
  1.616161616161616e-01,  1.402372452580695e-13
  1.818181818181818e-01,  1.455486111155511e-13
  2.020202020202020e-01,  1.443438729319147e-13
  2.222222222222222e-01,  1.354760734078787e-13
  2.424242424242424e-01,  1.233803942427849e-13
  2.626262626262627e-01,  1.213287450704685e-13
  2.828282828282828e-01,  1.155429807398077e-13
  3.030303030303030e-01,  1.090733929375666e-13
  3.232323232323233e-01,  4.675252364427663e-13
  3.434343434343434e-01,  4.318063864962242e-13
  3.636363636363636e-01,  4.239257796408334e-13
  3.838383838383838e-01,  4.537542628614926e-13
  4.040404040404040e-01,  5.799834403514818e-14
  4.242424242424243e-01,  1.072399641840443e-13
  4.444444444444444e-01,  1.135881153839549e-13
  4.646464646464646e-01,  1.938343177927279e-13
  4.848484848484849e-01,  2.561292659322503e-13
  5.050505050505051e-01,  2.579211073166537e-13
  5.252525252525253e-01,  1.916902678810074e-13
  5.454545454545454e-01,  2.621145472360411e-13
  5.656565656565656e-01,  7.684610352376703e-14
  5.858585858585859e-01,  7.469838748619231e-14
  6.060606060606061e-01,  5.556313526312209e-14
  6.262626262626263e-01,  6.853419057646256e-14
  6.464646464646465e-01,  1.423489738325808e-13
  6.666666666666666e-01,  9.236163980290007e-14
  6.868686868686869e-01,  1.088893157149131e-13
  7.070707070707071e-01,  1.352604498822915e-13
  7.272727272727273e-01,  2.253209921946804e-13
  7.474747474747475e-01,  1.901669502246604e-13
  7.676767676767676e-01,  3.107227104150470e-13
  7.878787878787878e-01,  7.791826681254744e-14
  8.080808080808081e-01,  6.094711894614938e-13
  8.282828282828283e-01,  1.976341459712460e-13
  8.484848484848485e-01,  6.144251238559291e-13
  8.686868686868687e-01,  1.161433577667104e-13
  8.888888888888888e-01,  1.235414809931120e-13
  9.090909090909091e-01,  9.951342447635170e-14
  9.292929292929293e-01,  1.109915841944209e-13
  9.494949494949495e-01,  6.536147160406655e-14
  9.696969696969697e-01,  5.140646758753547e-13
  9.898989898989899e-01,  5.683541753534434e-13
  1.010101010101010e+00,  8.175913410270987e-14
  1.030303030303030e+00,  5.258178665070532e-13
  1.050505050505051e+00,  4.875556522771011e-13
  1.070707070707071e+00,  1.026967262021569e-13
  1.090909090909091e+00,  1.712803383296137e-13
  1.111111111111111e+00,  1.308504606476447e-13
  1.131313131313131e+00,  6.086705024921682e-13
  1.151515151515152e+00,  8.279196990114776e-14
  1.171717171717172e+00,  5.172567998938971e-13
  1.191919191919192e+00,  4.486040972112255e-13
  1.212121212121212e+00,  3.909966616226799e-13
  1.232323232323232e+00,  1.171594353534062e-13
  1.252525252525253e+00,  1.212590598270876e-13
  1.272727272727273e+00,  1.240923095151553e-13
  1.292929292929293e+00,  1.234990087943534e-13
  1.313131313131313e+00,  1.201011659164744e-13
  1.333333333333333e+00,  1.210067116409442e-13
  1.353535353535354e+00,  3.235988504036413e-13
  1.373737373737374e+00,  3.219419890625638e-13
  1.393939393939394e+00,  1.168975352068657e-13
  1.414141414141414e+00,  3.040703844832287e-13
  1.434343434343434e+00,  1.116672161298865e-13
  1.454545454545455e+00,  1.106307850007123e-13
  1.474747474747475e+00,  1.114858020312242e-13
  1.494949494949495e+00,  2.695764683042111e-13
  1.515151515151515e+00,  1.075815871505708e-13
  1.535353535353535e+00,  8.539240582928368e-14
  1.555555555555556e+00,  8.023785830031504e-14
  1.575757575757576e+00,  9.373315744604619e-14
  1.595959595959596e+00,  1.029278092391673e-13
  1.616161616161616e+00,  1.184901045745637e-13
  1.636363636363636e+00,  2.325264558898754e-13
  1.656565656565657e+00,  1.011864315214472e-13
  1.676767676767677e+00,  1.011863934857456e-13
  1.696969696969697e+00,  9.805241686570746e-14
  1.717171717171717e+00,  9.542593082016792e-14
  1.737373737373737e+00,  9.797286157276134e-14
  1.757575757575758e+00,  9.628166583780412e-14
  1.777777777777778e+00,  8.495632544093340e-14
  1.797979797979798e+00,  8.627527211234465e-14
  1.818181818181818e+00,  2.024310446357236e-13
  1.838383838383838e+00,  8.400666214449392e-14
  1.858585858585859e+00,  8.562186442935303e-14
  1.878787878787879e+00,  2.333269691545290e-13
  1.898989898989899e+00,  8.160498891354685e-14
  1.919191919191919e+00,  7.723259031603005e-14
  1.939393939393939e+00,  2.434247873744407e-13
  1.959595959595960e+00,  5.168286827568553e-13
  1.979797979797980e+00,  5.088820175542970e-13
  2.000000000000000e+00,  1.102114001021120e-13
