---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_tricps_ME_1.UpdData = 2
Main.Study.Output_tricps_ME_1.FileName = "triceps_ME_1_data.txt"
Main.Study.Output_tricps_ME_1.NumberFormat.Digits = 15
Main.Study.Output_tricps_ME_1.NumberFormat.Width = 23
Main.Study.Output_tricps_ME_1.NumberFormat.Style = ScientificNumber
Main.Study.Output_tricps_ME_1.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_tricps_ME_1.Values = 
Main.Study.Output_tricps_ME_1.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_ME_1.Fm"}
Main.Study.Output_tricps_ME_1.Format = 0
Main.Study.Output_tricps_ME_1.SepSign = ","
Main.Study.Output_tricps_ME_1.SepSpaceAutoOnOff = On
Main.Study.Output_tricps_ME_1.LineSepSign = ""
Main.Study.Output_tricps_ME_1.Header.TitleSectionOnOff = On
Main.Study.Output_tricps_ME_1.Header.ConstSectionOnOff = On
Main.Study.Output_tricps_ME_1.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_tricps_ME_1.Header.VarSectionOnOff = On
Main.Study.Output_tricps_ME_1.Header.ColumnNamesOnOff = On
Main.Study.Output_tricps_ME_1.Header.LinePrefix = ""
Main.Study.Output_tricps_ME_1.Header.ShortenNamesOnOff = Off
Main.Study.Output_tricps_ME_1.Header.ColumnIDString = "col"
Main.Study.Output_tricps_ME_1.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_tricps_ME_1.SuppressTimeColumnOnOff = Off
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Study.t
col1  Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_ME_1.Fm
----------------------------------------------------------
Main.Study.t,Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_ME_1.Fm
  0.000000000000000e+00,  3.950871608960592e+01
  2.020202020202020e-02,  3.909876131565907e+01
  4.040404040404041e-02,  3.867764081224862e+01
  6.060606060606061e-02,  3.825995305732843e+01
  8.080808080808081e-02,  3.785543146507926e+01
  1.010101010101010e-01,  3.746056359020987e+01
  1.212121212121212e-01,  3.708121028432056e+01
  1.414141414141414e-01,  3.672508378635967e+01
  1.616161616161616e-01,  3.638101377642824e+01
  1.818181818181818e-01,  3.605043003274994e+01
  2.020202020202020e-01,  3.573258467422953e+01
  2.222222222222222e-01,  3.542763500117954e+01
  2.424242424242424e-01,  3.513658279354614e+01
  2.626262626262627e-01,  3.485992642497459e+01
  2.828282828282828e-01,  3.460106269611797e+01
  3.030303030303030e-01,  3.435647634345791e+01
  3.232323232323233e-01,  3.411885955498869e+01
  3.434343434343434e-01,  3.389487303660088e+01
  3.636363636363636e-01,  3.368028313273774e+01
  3.838383838383838e-01,  3.347858408478423e+01
  4.040404040404040e-01,  3.329039215433969e+01
  4.242424242424243e-01,  3.311608304031270e+01
  4.444444444444444e-01,  3.295550023310359e+01
  4.646464646464646e-01,  3.280830771406855e+01
  4.848484848484849e-01,  3.267443629599127e+01
  5.050505050505051e-01,  3.255261587008557e+01
  5.252525252525253e-01,  3.244374254938103e+01
  5.454545454545454e-01,  3.234793848446825e+01
  5.656565656565656e-01,  3.226595814462126e+01
  5.858585858585859e-01,  3.219058481371650e+01
  6.060606060606061e-01,  3.194914019232841e+01
  6.262626262626263e-01,  3.166603070115766e+01
  6.464646464646465e-01,  3.137875513148008e+01
  6.666666666666666e-01,  3.108242506447000e+01
  6.868686868686869e-01,  3.078623848709110e+01
  7.070707070707071e-01,  3.054719931222007e+01
  7.272727272727273e-01,  3.031769060722769e+01
  7.474747474747475e-01,  3.015640297824386e+01
  7.676767676767676e-01,  2.997869662109332e+01
  7.878787878787878e-01,  2.983198916253258e+01
  8.080808080808081e-01,  2.959565307530025e+01
  8.282828282828283e-01,  2.938611976797675e+01
  8.484848484848485e-01,  2.919843916997348e+01
  8.686868686868687e-01,  2.893102039255945e+01
  8.888888888888888e-01,  2.867992271075734e+01
  9.090909090909091e-01,  2.827799381282519e+01
  9.292929292929293e-01,  2.779053099688394e+01
  9.494949494949495e-01,  2.740335796090922e+01
  9.696969696969697e-01,  2.705949618758996e+01
  9.898989898989899e-01,  2.681773554279012e+01
  1.010101010101010e+00,  2.663554356815008e+01
  1.030303030303030e+00,  2.649946140794709e+01
  1.050505050505051e+00,  2.606198729301883e+01
  1.070707070707071e+00,  2.571333516070211e+01
  1.090909090909091e+00,  2.543575010597697e+01
  1.111111111111111e+00,  2.523722399949928e+01
  1.131313131313131e+00,  2.512945995150014e+01
  1.151515151515152e+00,  2.505663481659224e+01
  1.171717171717172e+00,  2.502434368373120e+01
  1.191919191919192e+00,  2.498242611016202e+01
  1.212121212121212e+00,  2.496844281708621e+01
  1.232323232323232e+00,  2.497462571187176e+01
  1.252525252525253e+00,  2.500189745796095e+01
  1.272727272727273e+00,  2.516009393449625e+01
  1.292929292929293e+00,  2.540276034820478e+01
  1.313131313131313e+00,  2.553226598800243e+01
  1.333333333333333e+00,  2.561377702242754e+01
  1.353535353535354e+00,  2.572933891650872e+01
  1.373737373737374e+00,  2.586713870776242e+01
  1.393939393939394e+00,  2.598555389998711e+01
  1.414141414141414e+00,  2.611531924193840e+01
  1.434343434343434e+00,  2.622096809801945e+01
  1.454545454545455e+00,  2.635050968094190e+01
  1.474747474747475e+00,  2.651920982198874e+01
  1.494949494949495e+00,  2.659345627154070e+01
  1.515151515151515e+00,  2.672635252672953e+01
  1.535353535353535e+00,  2.692044795668978e+01
  1.555555555555556e+00,  2.716361430773819e+01
  1.575757575757576e+00,  2.735641901060202e+01
  1.595959595959596e+00,  2.725426128973684e+01
  1.616161616161616e+00,  2.714215560663784e+01
  1.636363636363636e+00,  2.706074450248247e+01
  1.656565656565657e+00,  2.707964187364609e+01
  1.676767676767677e+00,  2.730451550452166e+01
  1.696969696969697e+00,  2.752951857379978e+01
  1.717171717171717e+00,  2.774504255223470e+01
  1.737373737373737e+00,  2.793185357149295e+01
  1.757575757575758e+00,  2.812143984052263e+01
  1.777777777777778e+00,  2.832991448673466e+01
  1.797979797979798e+00,  2.855619436459444e+01
  1.818181818181818e+00,  2.878284418221981e+01
  1.838383838383838e+00,  2.901445524560437e+01
  1.858585858585859e+00,  2.925102096991498e+01
  1.878787878787879e+00,  2.949469756574615e+01
  1.898989898989899e+00,  2.974659384755966e+01
  1.919191919191919e+00,  3.004156195163172e+01
  1.939393939393939e+00,  3.034823266598148e+01
  1.959595959595960e+00,  3.066998474996736e+01
  1.979797979797980e+00,  3.100261363246057e+01
  2.000000000000000e+00,  3.134268211622440e+01
