---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_tricps_LA_2.UpdData = 2
Main.Study.Output_tricps_LA_2.FileName = "triceps_LA_2_data.txt"
Main.Study.Output_tricps_LA_2.NumberFormat.Digits = 15
Main.Study.Output_tricps_LA_2.NumberFormat.Width = 23
Main.Study.Output_tricps_LA_2.NumberFormat.Style = ScientificNumber
Main.Study.Output_tricps_LA_2.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_tricps_LA_2.Values = 
Main.Study.Output_tricps_LA_2.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_LA_2.Fm"}
Main.Study.Output_tricps_LA_2.Format = 0
Main.Study.Output_tricps_LA_2.SepSign = ","
Main.Study.Output_tricps_LA_2.SepSpaceAutoOnOff = On
Main.Study.Output_tricps_LA_2.LineSepSign = ""
Main.Study.Output_tricps_LA_2.Header.TitleSectionOnOff = On
Main.Study.Output_tricps_LA_2.Header.ConstSectionOnOff = On
Main.Study.Output_tricps_LA_2.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_tricps_LA_2.Header.VarSectionOnOff = On
Main.Study.Output_tricps_LA_2.Header.ColumnNamesOnOff = On
Main.Study.Output_tricps_LA_2.Header.LinePrefix = ""
Main.Study.Output_tricps_LA_2.Header.ShortenNamesOnOff = Off
Main.Study.Output_tricps_LA_2.Header.ColumnIDString = "col"
Main.Study.Output_tricps_LA_2.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_tricps_LA_2.SuppressTimeColumnOnOff = Off
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Study.t
col1  Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_LA_2.Fm
----------------------------------------------------------
Main.Study.t,Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_LA_2.Fm
  0.000000000000000e+00,  1.529917333040512e+01
  2.020202020202020e-02,  1.514022544446511e+01
  4.040404040404041e-02,  1.497695471083977e+01
  6.060606060606061e-02,  1.481501765361855e+01
  8.080808080808081e-02,  1.465818331339654e+01
  1.010101010101010e-01,  1.450509147341693e+01
  1.212121212121212e-01,  1.435801136996137e+01
  1.414141414141414e-01,  1.421992896883690e+01
  1.616161616161616e-01,  1.408651885889005e+01
  1.818181818181818e-01,  1.395832913109380e+01
  2.020202020202020e-01,  1.383508070246019e+01
  2.222222222222222e-01,  1.371682905454120e+01
  2.424242424242424e-01,  1.360396182168945e+01
  2.626262626262627e-01,  1.349667177043311e+01
  2.828282828282828e-01,  1.339448651820272e+01
  3.030303030303030e-01,  1.329959356369752e+01
  3.232323232323233e-01,  1.320740271504912e+01
  3.434343434343434e-01,  1.312049247457179e+01
  3.636363636363636e-01,  1.303722383021624e+01
  3.838383838383838e-01,  1.295894919116327e+01
  4.040404040404040e-01,  1.288590688916665e+01
  4.242424242424243e-01,  1.281824212326170e+01
