---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_tricps_LH_1.UpdData = 2
Main.Study.Output_tricps_LH_1.FileName = "triceps_LH_1_data.txt"
Main.Study.Output_tricps_LH_1.NumberFormat.Digits = 15
Main.Study.Output_tricps_LH_1.NumberFormat.Width = 23
Main.Study.Output_tricps_LH_1.NumberFormat.Style = ScientificNumber
Main.Study.Output_tricps_LH_1.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_tricps_LH_1.Values = 
Main.Study.Output_tricps_LH_1.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_LH_1.Fm"}
Main.Study.Output_tricps_LH_1.Format = 0
Main.Study.Output_tricps_LH_1.SepSign = ","
Main.Study.Output_tricps_LH_1.SepSpaceAutoOnOff = On
Main.Study.Output_tricps_LH_1.LineSepSign = ""
Main.Study.Output_tricps_LH_1.Header.TitleSectionOnOff = On
Main.Study.Output_tricps_LH_1.Header.ConstSectionOnOff = On
Main.Study.Output_tricps_LH_1.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_tricps_LH_1.Header.VarSectionOnOff = On
Main.Study.Output_tricps_LH_1.Header.ColumnNamesOnOff = On
Main.Study.Output_tricps_LH_1.Header.LinePrefix = ""
Main.Study.Output_tricps_LH_1.Header.ShortenNamesOnOff = Off
Main.Study.Output_tricps_LH_1.Header.ColumnIDString = "col"
Main.Study.Output_tricps_LH_1.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_tricps_LH_1.SuppressTimeColumnOnOff = Off
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Study.t
col1  Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_LH_1.Fm
----------------------------------------------------------
Main.Study.t,Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_LH_1.Fm
  0.000000000000000e+00,  4.356037546852519e+01
  2.020202020202020e-02,  4.303140669503758e+01
  4.040404040404041e-02,  4.250784064617503e+01
  6.060606060606061e-02,  4.198812623036572e+01
  8.080808080808081e-02,  4.147064629885649e+01
  1.010101010101010e-01,  4.095640388149893e+01
  1.212121212121212e-01,  4.044439970374643e+01
  1.414141414141414e-01,  3.993013651842341e+01
  1.616161616161616e-01,  3.941803699545527e+01
  1.818181818181818e-01,  3.890852041695832e+01
  2.020202020202020e-01,  3.840173416196463e+01
  2.222222222222222e-01,  3.789806105322624e+01
  2.424242424242424e-01,  3.739724759379793e+01
  2.626262626262627e-01,  3.689917849650332e+01
  2.828282828282828e-01,  3.640349988038701e+01
  3.030303030303030e-01,  3.590898533745681e+01
  3.232323232323233e-01,  3.541675097708144e+01
  3.434343434343434e-01,  3.492806467069295e+01
  3.636363636363636e-01,  3.444100212070749e+01
  3.838383838383838e-01,  3.395792862486277e+01
  4.040404040404040e-01,  3.347894115183541e+01
  4.242424242424243e-01,  3.300410148164466e+01
  4.444444444444444e-01,  3.253362610936058e+01
  4.646464646464646e-01,  3.206779312218967e+01
  4.848484848484849e-01,  3.160682506757053e+01
  5.050505050505051e-01,  3.115159370296583e+01
  5.252525252525253e-01,  3.070189029059192e+01
  5.454545454545454e-01,  3.025766972983518e+01
  5.656565656565656e-01,  2.981938294608253e+01
  5.858585858585859e-01,  2.938745427639272e+01
  6.060606060606061e-01,  2.891410746516796e+01
  6.262626262626263e-01,  2.843638316794495e+01
  6.464646464646465e-01,  2.796523703041389e+01
  6.666666666666666e-01,  2.750976225496435e+01
  6.868686868686869e-01,  2.706748573782068e+01
  7.070707070707071e-01,  2.661859635981681e+01
  7.272727272727273e-01,  2.618175001299894e+01
  7.474747474747475e-01,  2.573518003175671e+01
  7.676767676767676e-01,  2.531343636041968e+01
  7.878787878787878e-01,  2.491693503265742e+01
  8.080808080808081e-01,  2.460417473548748e+01
