---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_brachialis_1.UpdData = 2
Main.Study.Output_brachialis_1.FileName = "brachialis_1_data.txt"
Main.Study.Output_brachialis_1.NumberFormat.Digits = 15
Main.Study.Output_brachialis_1.NumberFormat.Width = 23
Main.Study.Output_brachialis_1.NumberFormat.Style = ScientificNumber
Main.Study.Output_brachialis_1.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_brachialis_1.Values = 
Main.Study.Output_brachialis_1.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Brachialis_1.Fm"}
Main.Study.Output_brachialis_1.Format = 0
Main.Study.Output_brachialis_1.SepSign = ","
Main.Study.Output_brachialis_1.SepSpaceAutoOnOff = On
Main.Study.Output_brachialis_1.LineSepSign = ""
Main.Study.Output_brachialis_1.Header.TitleSectionOnOff = On
Main.Study.Output_brachialis_1.Header.ConstSectionOnOff = On
Main.Study.Output_brachialis_1.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_brachialis_1.Header.VarSectionOnOff = On
Main.Study.Output_brachialis_1.Header.ColumnNamesOnOff = On
Main.Study.Output_brachialis_1.Header.LinePrefix = ""
Main.Study.Output_brachialis_1.Header.ShortenNamesOnOff = Off
Main.Study.Output_brachialis_1.Header.ColumnIDString = "col"
Main.Study.Output_brachialis_1.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_brachialis_1.SuppressTimeColumnOnOff = Off
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Study.t
col1  Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Brachialis_1.Fm
----------------------------------------------------------
Main.Study.t,Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Brachialis_1.Fm
  0.000000000000000e+00,  1.949891789621607e-14
  2.020202020202020e-02,  1.536009909762249e-14
  4.040404040404041e-02,  1.140117249065165e-14
  6.060606060606061e-02,  9.367535209381337e-15
  8.080808080808081e-02,  1.008029531452999e-14
  1.010101010101010e-01,  1.004895484762451e-14
  1.212121212121212e-01,  1.151053597623483e-14
  1.414141414141414e-01,  1.283571910574113e-14
  1.616161616161616e-01,  1.896285080231470e-14
  1.818181818181818e-01,  2.684450636751563e-14
  2.020202020202020e-01,  8.503424759076997e-15
  2.222222222222222e-01,  9.318847032530283e-15
  2.424242424242424e-01,  2.909906714438296e-14
  2.626262626262627e-01,  9.887430028840327e-15
  2.828282828282828e-01,  2.643642164042864e-14
  3.030303030303030e-01,  1.184736569583519e-14
  3.232323232323233e-01,  1.376694073910377e-14
  3.434343434343434e-01,  1.337542243273606e-14
  3.636363636363636e-01,  9.443054784916165e-15
  3.838383838383838e-01,  1.102461812301096e-14
  4.040404040404040e-01,  1.448439209679006e-14
  4.242424242424243e-01,  1.682968525424395e-14
  4.444444444444444e-01,  1.748222350525773e-14
  4.646464646464646e-01,  1.822221514387294e-14
  4.848484848484849e-01,  1.824041910696446e-14
  5.050505050505051e-01,  1.267679861518918e-14
  5.252525252525253e-01,  1.533893024588824e-14
  5.454545454545454e-01,  3.231833922981520e-14
  5.656565656565656e-01,  2.560202615230594e-14
  5.858585858585859e-01,  1.637163110578245e-14
  6.060606060606061e-01,  1.568209120461809e-14
  6.262626262626263e-01,  1.711945075790248e-14
  6.464646464646465e-01,  2.335227386469491e-14
  6.666666666666666e-01,  2.364660086856144e-14
  6.868686868686869e-01,  2.225812989154726e-14
  7.070707070707071e-01,  2.917693897980083e-14
  7.272727272727273e-01,  7.272077683290261e-14
  7.474747474747475e-01,  3.137955023654847e-14
  7.676767676767676e-01,  3.323856072151836e-14
  7.878787878787878e-01,  3.515880740124079e-14
  8.080808080808081e-01,  3.713442336809599e-14
  8.282828282828283e-01,  3.794549928727011e-14
  8.484848484848485e-01,  4.092649965455325e-14
  8.686868686868687e-01,  4.511653218119593e-14
  8.888888888888888e-01,  4.705960012856447e-14
  9.090909090909091e-01,  4.849607003414578e-14
  9.292929292929293e-01,  5.057575830570274e-14
  9.494949494949495e-01,  5.356988857230694e-14
  9.696969696969697e-01,  5.417416191114220e-14
  9.898989898989899e-01,  5.556642228353764e-14
  1.010101010101010e+00,  4.729212016571033e-14
  1.030303030303030e+00,  6.896392788676716e-14
  1.050505050505051e+00,  7.506502585396420e-14
  1.070707070707071e+00,  4.900470360232007e-14
  1.090909090909091e+00,  6.866925403645261e-14
  1.111111111111111e+00,  1.119215227393256e-13
  1.131313131313131e+00,  9.640981664294348e-14
  1.151515151515152e+00,  9.797523908250191e-14
  1.171717171717172e+00,  1.043788649263311e-13
  1.191919191919192e+00,  1.103610210518436e-13
  1.212121212121212e+00,  1.162436951953495e-13
  1.232323232323232e+00,  1.233264095091883e-13
  1.252525252525253e+00,  1.280801224395563e-13
  1.272727272727273e+00,  9.923268208527328e-14
  1.292929292929293e+00,  1.133541247034538e-13
  1.313131313131313e+00,  1.210803107476011e-13
  1.333333333333333e+00,  1.170027856640399e-13
  1.353535353535354e+00,  1.339250859834739e-13
  1.373737373737374e+00,  1.451133106037893e-13
  1.393939393939394e+00,  1.765959775141093e-13
  1.414141414141414e+00,  2.186342470853610e-13
  1.434343434343434e+00,  1.863524243183261e-13
  1.454545454545455e+00,  2.661203057694791e-13
  1.474747474747475e+00,  2.780944741543752e-13
  1.494949494949495e+00,  3.531982054799202e-13
  1.515151515151515e+00,  4.879912458462801e-13
  1.535353535353535e+00,  6.100532097132476e-13
  1.555555555555556e+00,  5.120165260550778e-13
  1.575757575757576e+00,  8.432460470080226e-13
  1.595959595959596e+00,  1.001705016529550e-12
  1.616161616161616e+00,  1.375390742298074e-12
  1.636363636363636e+00,  1.652064389562353e-12
  1.656565656565657e+00,  1.912241201435699e-12
  1.676767676767677e+00,  2.431087950433012e-12
  1.696969696969697e+00,  2.970778704423954e-12
  1.717171717171717e+00,  8.146144645118859e-12
  1.737373737373737e+00,  3.432052612470213e-11
  1.757575757575758e+00,  1.798336177912626e-09
  1.777777777777778e+00,  1.267521818144647e+00
  1.797979797979798e+00,  2.200644382190134e+00
  1.818181818181818e+00,  2.926896518939083e+00
  1.838383838383838e+00,  3.676913419758097e+00
  1.858585858585859e+00,  4.502229509176016e+00
  1.878787878787879e+00,  5.353704899227282e+00
  1.898989898989899e+00,  6.246004411476576e+00
  1.919191919191919e+00,  7.147281851588303e+00
  1.939393939393939e+00,  8.034080337351691e+00
  1.959595959595960e+00,  8.911255218128044e+00
  1.979797979797980e+00,  9.780399804023723e+00
  2.000000000000000e+00,  1.064246765530011e+01
