---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_tricps_LH_2.UpdData = 2
Main.Study.Output_tricps_LH_2.FileName = "triceps_LH_2_data.txt"
Main.Study.Output_tricps_LH_2.NumberFormat.Digits = 15
Main.Study.Output_tricps_LH_2.NumberFormat.Width = 23
Main.Study.Output_tricps_LH_2.NumberFormat.Style = ScientificNumber
Main.Study.Output_tricps_LH_2.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_tricps_LH_2.Values = 
Main.Study.Output_tricps_LH_2.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_LH_2.Fm"}
Main.Study.Output_tricps_LH_2.Format = 0
Main.Study.Output_tricps_LH_2.SepSign = ","
Main.Study.Output_tricps_LH_2.SepSpaceAutoOnOff = On
Main.Study.Output_tricps_LH_2.LineSepSign = ""
Main.Study.Output_tricps_LH_2.Header.TitleSectionOnOff = On
Main.Study.Output_tricps_LH_2.Header.ConstSectionOnOff = On
Main.Study.Output_tricps_LH_2.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_tricps_LH_2.Header.VarSectionOnOff = On
Main.Study.Output_tricps_LH_2.Header.ColumnNamesOnOff = On
Main.Study.Output_tricps_LH_2.Header.LinePrefix = ""
Main.Study.Output_tricps_LH_2.Header.ShortenNamesOnOff = Off
Main.Study.Output_tricps_LH_2.Header.ColumnIDString = "col"
  4.444444444444444e-01,  2.541203267797811e+01
  4.646464646464646e-01,  2.497689958749222e+01
  4.848484848484849e-01,  2.452166546168028e+01
  5.050505050505051e-01,  2.405187155144348e+01
  5.252525252525253e-01,  2.361782398732871e+01
  5.454545454545454e-01,  2.321497471459893e+01
  5.656565656565656e-01,  2.279349099591364e+01
  5.858585858585859e-01,  2.235956705707628e+01
  6.060606060606061e-01,  2.191663889025826e+01
  6.262626262626263e-01,  2.146852930223390e+01
  6.464646464646465e-01,  2.100663055546615e+01
  6.666666666666666e-01,  2.058171985030345e+01
  6.868686868686869e-01,  2.017172671033921e+01
  7.070707070707071e-01,  1.974136601912135e+01
  7.272727272727273e-01,  1.929706049781106e+01
  7.474747474747475e-01,  1.884820722892256e+01
  7.676767676767676e-01,  1.839232760870313e+01
  7.878787878787878e-01,  1.789695738964783e+01
  8.080808080808081e-01,  1.739371985843261e+01
  8.282828282828283e-01,  1.688430315173639e+01
  8.484848484848485e-01,  1.637022141244027e+01
  8.686868686868687e-01,  1.584464905964948e+01
  8.888888888888888e-01,  1.531026747078464e+01
  9.090909090909091e-01,  1.476717933107791e+01
  9.292929292929293e-01,  1.421477832146111e+01
  9.494949494949495e-01,  1.369004768189575e+01
  9.696969696969697e-01,  1.318257831823781e+01
  9.898989898989899e-01,  1.265173716639111e+01
  1.010101010101010e+00,  1.210299573843632e+01
  1.030303030303030e+00,  1.153895016216085e+01
  1.050505050505051e+00,  1.096111227147278e+01
  1.070707070707071e+00,  1.037218596291836e+01
  1.090909090909091e+00,  9.762270037507765e+00
  1.111111111111111e+00,  9.133414276211145e+00
  1.131313131313131e+00,  8.479967052467636e+00
  1.151515151515152e+00,  7.873888885591571e+00
  1.171717171717172e+00,  7.273205595739717e+00
  1.191919191919192e+00,  6.627152914982471e+00
  1.212121212121212e+00,  5.958335171630502e+00
  1.232323232323232e+00,  5.249184427022307e+00
  1.252525252525253e+00,  4.477401399289704e+00
  1.272727272727273e+00,  3.620355926840653e+00
  1.292929292929293e+00,  2.643986952160298e+00
  1.313131313131313e+00,  1.515044362805098e+00
  1.333333333333333e+00,  1.185410739061943e-02
  1.353535353535354e+00,  1.129577766368180e-12
  1.373737373737374e+00,  5.603858469452217e-13
  1.393939393939394e+00,  4.154779235451788e-13
  1.414141414141414e+00,  3.508556842944905e-13
  1.434343434343434e+00,  2.159858360670777e-13
  1.454545454545455e+00,  2.306047670018461e-13
  1.474747474747475e+00,  1.840645159707878e-13
  1.494949494949495e+00,  1.809031081799230e-13
  1.515151515151515e+00,  1.948745756405168e-13
  1.535353535353535e+00,  1.907606911177968e-13
  1.555555555555556e+00,  1.266709465635854e-13
  1.575757575757576e+00,  1.623883826624326e-13
  1.595959595959596e+00,  1.467159736644487e-13
  1.616161616161616e+00,  1.520200944841426e-13
  1.636363636363636e+00,  1.366854348238233e-13
  1.656565656565657e+00,  1.158853934596763e-13
  1.676767676767677e+00,  1.037418609962672e-13
  1.696969696969697e+00,  8.597200111874185e-14
  1.717171717171717e+00,  1.088486484087325e-13
  1.737373737373737e+00,  1.290451414127084e-13
  1.757575757575758e+00,  8.372806457131499e-14
  1.777777777777778e+00,  8.451497946364717e-14
  1.797979797979798e+00,  8.320819490159519e-14
  1.818181818181818e+00,  1.038095693256854e-13
  1.838383838383838e+00,  1.101498062029309e-13
  1.858585858585859e+00,  1.093973598745687e-13
  1.878787878787879e+00,  9.550409628623851e-14
  1.898989898989899e+00,  7.737662548210794e-14
  1.919191919191919e+00,  9.037657914137118e-14
  1.939393939393939e+00,  7.959594749444736e-14
  1.959595959595960e+00,  7.028648238055255e-14
  1.979797979797980e+00,  5.776740777256176e-14
  2.000000000000000e+00,  5.209875846313640e-14
