---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_tricps_ME_1.UpdData = 2
Main.Study.Output_tricps_ME_1.FileName = "triceps_ME_1_data.txt"
Main.Study.Output_tricps_ME_1.NumberFormat.Digits = 15
Main.Study.Output_tricps_ME_1.NumberFormat.Width = 23
Main.Study.Output_tricps_ME_1.NumberFormat.Style = ScientificNumber
Main.Study.Output_tricps_ME_1.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_tricps_ME_1.Values = 
Main.Study.Output_tricps_ME_1.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_ME_1.Fm"}
Main.Study.Output_tricps_ME_1.Format = 0
Main.Study.Output_tricps_ME_1.SepSign = ","
Main.Study.Output_tricps_ME_1.SepSpaceAutoOnOff = On
Main.Study.Output_tricps_ME_1.LineSepSign = ""
Main.Study.Output_tricps_ME_1.Header.TitleSectionOnOff = On
Main.Study.Output_tricps_ME_1.Header.ConstSectionOnOff = On
Main.Study.Output_tricps_ME_1.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_tricps_ME_1.Header.VarSectionOnOff = On
Main.Study.Output_tricps_ME_1.Header.ColumnNamesOnOff = On
Main.Study.Output_tricps_ME_1.Header.LinePrefix = ""
Main.Study.Output_tricps_ME_1.Header.ShortenNamesOnOff = Off
Main.Study.Output_tricps_ME_1.Header.ColumnIDString = "col"
Main.Study.Output_tricps_ME_1.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_tricps_ME_1.SuppressTimeColumnOnOff = Off
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Study.t
col1  Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_ME_1.Fm
----------------------------------------------------------
Main.Study.t,Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_ME_1.Fm
  0.000000000000000e+00,  6.786622450191334e+01
  2.020202020202020e-02,  6.716203871105836e+01
  4.040404040404041e-02,  6.645502099802619e+01
  6.060606060606061e-02,  6.574702448364356e+01
  8.080808080808081e-02,  6.503944220476980e+01
  1.010101010101010e-01,  6.432793976053193e+01
  1.212121212121212e-01,  6.360978673791774e+01
  1.414141414141414e-01,  6.288921912638369e+01
  1.616161616161616e-01,  6.217114588208396e+01
  1.818181818181818e-01,  6.145741669366542e+01
  2.020202020202020e-01,  6.074002631463441e+01
  2.222222222222222e-01,  6.002580528006269e+01
  2.424242424242424e-01,  5.931677185372898e+01
  2.626262626262627e-01,  5.861474559471689e+01
  2.828282828282828e-01,  5.789783525355115e+01
  3.030303030303030e-01,  5.717895076455233e+01
  3.232323232323233e-01,  5.646474054391285e+01
  3.434343434343434e-01,  5.575107280376977e+01
  3.636363636363636e-01,  5.503449885520636e+01
  3.838383838383838e-01,  5.433151894287076e+01
  4.040404040404040e-01,  5.362565416995828e+01
  4.242424242424243e-01,  5.291994026228064e+01
  4.444444444444444e-01,  5.221241395701846e+01
  4.646464646464646e-01,  5.149859696460502e+01
  4.848484848484849e-01,  5.079575727566048e+01
  5.050505050505051e-01,  5.010088695296400e+01
  5.252525252525253e-01,  4.938893101136841e+01
  5.454545454545454e-01,  4.866152984300990e+01
  5.656565656565656e-01,  4.794382736802257e+01
  5.858585858585859e-01,  4.723085402842077e+01
  6.060606060606061e-01,  4.652301731176983e+01
  6.262626262626263e-01,  4.580433933014285e+01
  6.464646464646465e-01,  4.506004397177161e+01
  6.666666666666666e-01,  4.430449104223792e+01
  6.868686868686869e-01,  4.354768541838430e+01
  7.070707070707071e-01,  4.279370455747668e+01
  7.272727272727273e-01,  4.203906123767703e+01
  7.474747474747475e-01,  4.129201023315326e+01
  7.676767676767676e-01,  4.054816004780418e+01
  7.878787878787878e-01,  3.976485328007816e+01
  8.080808080808081e-01,  3.898706054584684e+01
  8.282828282828283e-01,  3.820677957694316e+01
  8.484848484848485e-01,  3.743539837409333e+01
  8.686868686868687e-01,  3.665838165031581e+01
  8.888888888888888e-01,  3.588338049090117e+01
  9.090909090909091e-01,  3.511041453414636e+01
  9.292929292929293e-01,  3.433961414966901e+01
  9.494949494949495e-01,  3.354781324105230e+01
  9.696969696969697e-01,  3.274078915296258e+01
  9.898989898989899e-01,  3.194319377590223e+01
  1.010101010101010e+00,  3.115133588582193e+01
  1.030303030303030e+00,  3.036270363742214e+01
  1.050505050505051e+00,  2.960823913673312e+01
  1.070707070707071e+00,  2.889883933172787e+01
  1.090909090909091e+00,  2.818790265477169e+01
  1.111111111111111e+00,  2.748518594770101e+01
  1.131313131313131e+00,  2.678501536484033e+01
  1.151515151515152e+00,  2.604184389307778e+01
  1.171717171717172e+00,  2.528058478918464e+01
  1.191919191919192e+00,  2.453208795316995e+01
  1.212121212121212e+00,  2.376773299973898e+01
  1.232323232323232e+00,  2.300194515551514e+01
  1.252525252525253e+00,  2.224637790496707e+01
  1.272727272727273e+00,  2.150265903502113e+01
  1.292929292929293e+00,  2.078151836723112e+01
  1.313131313131313e+00,  2.012885201361708e+01
  1.333333333333333e+00,  1.956197704281425e+01
  1.353535353535354e+00,  1.865822775514028e+01
  1.373737373737374e+00,  1.774759102643909e+01
  1.393939393939394e+00,  1.683639427534325e+01
  1.414141414141414e+00,  1.592535475022356e+01
  1.434343434343434e+00,  1.501756827701583e+01
  1.454545454545455e+00,  1.411285579009318e+01
  1.474747474747475e+00,  1.321247691642951e+01
  1.494949494949495e+00,  1.231861615795918e+01
  1.515151515151515e+00,  1.143387828192572e+01
  1.535353535353535e+00,  1.056832695786678e+01
  1.555555555555556e+00,  9.785211181302696e+00
  1.575757575757576e+00,  8.949912021278424e+00
  1.595959595959596e+00,  8.059277256098898e+00
  1.616161616161616e+00,  7.196115864441444e+00
  1.636363636363636e+00,  6.368492858882654e+00
  1.656565656565657e+00,  5.523886732114791e+00
  1.676767676767677e+00,  4.660266339738356e+00
  1.696969696969697e+00,  3.851906802457442e+00
  1.717171717171717e+00,  2.634539905094129e+00
  1.737373737373737e+00,  1.404787649320827e+00
  1.757575757575758e+00,  1.567055449744798e-01
  1.777777777777778e+00,  1.196055477935772e-11
  1.797979797979798e+00,  3.987991544074423e-12
  1.818181818181818e+00,  2.878825978325036e-12
  1.838383838383838e+00,  1.992071479540998e-12
  1.858585858585859e+00,  1.368052088551451e-12
  1.878787878787879e+00,  8.805278370738026e-13
  1.898989898989899e+00,  5.495924212901713e-13
  1.919191919191919e+00,  5.168243648476832e-13
  1.939393939393939e+00,  3.803739456034422e-13
  1.959595959595960e+00,  2.886793818496846e-13
  1.979797979797980e+00,  2.085103387670926e-13
  2.000000000000000e+00,  1.682548513451614e-13
