---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_brachialis_2.UpdData = 2
Main.Study.Output_brachialis_2.FileName = "brachialis_2_data.txt"
Main.Study.Output_brachialis_2.NumberFormat.Digits = 15
Main.Study.Output_brachialis_2.NumberFormat.Width = 23
Main.Study.Output_brachialis_2.NumberFormat.Style = ScientificNumber
Main.Study.Output_brachialis_2.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_brachialis_2.Values = 
Main.Study.Output_brachialis_2.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Brachialis_2.Fm"}
Main.Study.Output_brachialis_2.Format = 0
Main.Study.Output_brachialis_2.SepSign = ","
Main.Study.Output_brachialis_2.SepSpaceAutoOnOff = On
Main.Study.Output_brachialis_2.LineSepSign = ""
Main.Study.Output_brachialis_2.Header.TitleSectionOnOff = On
Main.Study.Output_brachialis_2.Header.ConstSectionOnOff = On
Main.Study.Output_brachialis_2.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_brachialis_2.Header.VarSectionOnOff = On
Main.Study.Output_brachialis_2.Header.ColumnNamesOnOff = On
Main.Study.Output_brachialis_2.Header.LinePrefix = ""
Main.Study.Output_brachialis_2.Header.ShortenNamesOnOff = Off
Main.Study.Output_brachialis_2.Header.ColumnIDString = "col"
Main.Study.Output_brachialis_2.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_brachialis_2.SuppressTimeColumnOnOff = Off
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Study.t
col1  Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Brachialis_2.Fm
----------------------------------------------------------
Main.Study.t,Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Brachialis_2.Fm
  0.000000000000000e+00,  1.955079556470601e-14
  2.020202020202020e-02,  1.539750830230983e-14
  4.040404040404041e-02,  1.142638109793351e-14
  6.060606060606061e-02,  9.386151729428153e-15
  8.080808080808081e-02,  1.009808054382433e-14
  1.010101010101010e-01,  1.006445127019486e-14
  1.212121212121212e-01,  1.152573633265520e-14
  1.414141414141414e-01,  1.284983534995491e-14
  1.616161616161616e-01,  1.897953251370697e-14
  1.818181818181818e-01,  2.686223425446246e-14
  2.020202020202020e-01,  8.507181808215661e-15
  2.222222222222222e-01,  9.320934622355919e-15
  2.424242424242424e-01,  2.909926988373701e-14
  2.626262626262627e-01,  9.885360392558454e-15
  2.828282828282828e-01,  2.642519042680277e-14
  3.030303030303030e-01,  1.183978830876744e-14
  3.232323232323233e-01,  1.375518994471010e-14
  3.434343434343434e-01,  1.336115438402975e-14
  3.636363636363636e-01,  9.430975857771566e-15
  3.838383838383838e-01,  1.100818330325987e-14
  4.040404040404040e-01,  1.445974623870222e-14
  4.242424242424243e-01,  1.679751444113644e-14
  4.444444444444444e-01,  1.744514806626413e-14
  4.646464646464646e-01,  1.817977308270912e-14
  4.848484848484849e-01,  1.819414845689702e-14
  5.050505050505051e-01,  1.264202032271661e-14
  5.252525252525253e-01,  1.529368983802566e-14
  5.454545454545454e-01,  3.221639171180251e-14
  5.656565656565656e-01,  2.551603566457793e-14
  5.858585858585859e-01,  1.631331279795318e-14
  6.060606060606061e-01,  1.562305236502423e-14
  6.262626262626263e-01,  1.705154724055740e-14
  6.464646464646465e-01,  2.325495737322606e-14
  6.666666666666666e-01,  2.354332824826545e-14
  6.868686868686869e-01,  2.215648855308817e-14
  7.070707070707071e-01,  2.903791787706314e-14
  7.272727272727273e-01,  7.235992437158038e-14
  7.474747474747475e-01,  3.121767282300428e-14
  7.676767676767676e-01,  3.306059032326123e-14
  7.878787878787878e-01,  3.496370795496629e-14
  8.080808080808081e-01,  3.692116201346709e-14
  8.282828282828283e-01,  3.772025772242057e-14
  8.484848484848485e-01,  4.067570253026390e-14
  8.686868686868687e-01,  4.483143414514418e-14
  8.888888888888888e-01,  4.675327055726332e-14
  9.090909090909091e-01,  4.817120803316693e-14
  9.292929292929293e-01,  5.022743595701655e-14
  9.494949494949495e-01,  5.319090157257263e-14
  9.696969696969697e-01,  5.378079332058849e-14
  9.898989898989899e-01,  5.515262983402358e-14
  1.010101010101010e+00,  4.693121075905475e-14
  1.030303030303030e+00,  6.842495881857437e-14
  1.050505050505051e+00,  7.446465400495310e-14
  1.070707070707071e+00,  4.860385185249820e-14
  1.090909090909091e+00,  6.809512795186941e-14
  1.111111111111111e+00,  1.109656386070924e-13
  1.131313131313131e+00,  9.556915995178753e-14
  1.151515151515152e+00,  9.710349469134660e-14
  1.171717171717172e+00,  1.034316679400508e-13
  1.191919191919192e+00,  1.093401119653696e-13
  1.212121212121212e+00,  1.151480202387125e-13
  1.232323232323232e+00,  1.221425100291989e-13
  1.252525252525253e+00,  1.268284233429931e-13
  1.272727272727273e+00,  9.824582879193671e-14
  1.292929292929293e+00,  1.122074458950049e-13
  1.313131313131313e+00,  1.198348849557509e-13
  1.333333333333333e+00,  1.157795231634506e-13
  1.353535353535354e+00,  1.325023987206253e-13
  1.373737373737374e+00,  1.435475366179676e-13
  1.393939393939394e+00,  1.746611944750480e-13
  1.414141414141414e+00,  2.162028302607037e-13
  1.434343434343434e+00,  1.842494658117182e-13
  1.454545454545455e+00,  2.630738345079464e-13
  1.474747474747475e+00,  2.748659210589144e-13
  1.494949494949495e+00,  3.490409420165185e-13
  1.515151515151515e+00,  4.821694728081682e-13
  1.535353535353535e+00,  6.026784248132829e-13
  1.555555555555556e+00,  5.057461784092012e-13
  1.575757575757576e+00,  8.327873218504811e-13
  1.595959595959596e+00,  9.891251811255553e-13
  1.616161616161616e+00,  1.357905615866896e-12
  1.636363636363636e+00,  1.630808632091858e-12
  1.656565656565657e+00,  1.887346807244072e-12
  1.676767676767677e+00,  2.399071466878658e-12
  1.696969696969697e+00,  2.931208841541529e-12
  1.717171717171717e+00,  8.036426964292822e-12
  1.737373737373737e+00,  3.385320313331651e-11
  1.757575757575758e+00,  1.773747245870390e-09
  1.777777777777778e+00,  1.276429880792536e+00
  1.797979797979798e+00,  2.216272851338809e+00
  1.818181818181818e+00,  2.947897148419577e+00
  1.838383838383838e+00,  3.703562864871238e+00
  1.858585858585859e+00,  4.535185580227246e+00
  1.878787878787879e+00,  5.393277096589817e+00
  1.898989898989899e+00,  6.292615848727682e+00
  1.919191919191919e+00,  7.201122922324408e+00
  1.939393939393939e+00,  8.095163446177333e+00
  1.959595959595960e+00,  8.979625456366662e+00
  1.979797979797980e+00,  9.856111074980962e+00
  2.000000000000000e+00,  1.072557813798233e+01
