---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_tricps_ME_2.UpdData = 2
Main.Study.Output_tricps_ME_2.FileName = "triceps_ME_2_data.txt"
Main.Study.Output_tricps_ME_2.NumberFormat.Digits = 15
Main.Study.Output_tricps_ME_2.NumberFormat.Width = 23
Main.Study.Output_tricps_ME_2.NumberFormat.Style = ScientificNumber
Main.Study.Output_tricps_ME_2.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_tricps_ME_2.Values = 
Main.Study.Output_tricps_ME_2.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_ME_2.Fm"}
Main.Study.Output_tricps_ME_2.Format = 0
Main.Study.Output_tricps_ME_2.SepSign = ","
Main.Study.Output_tricps_ME_2.SepSpaceAutoOnOff = On
Main.Study.Output_tricps_ME_2.LineSepSign = ""
Main.Study.Output_tricps_ME_2.Header.TitleSectionOnOff = On
Main.Study.Output_tricps_ME_2.Header.ConstSectionOnOff = On
Main.Study.Output_tricps_ME_2.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_tricps_ME_2.Header.VarSectionOnOff = On
Main.Study.Output_tricps_ME_2.Header.ColumnNamesOnOff = On
Main.Study.Output_tricps_ME_2.Header.LinePrefix = ""
Main.Study.Output_tricps_ME_2.Header.ShortenNamesOnOff = Off
Main.Study.Output_tricps_ME_2.Header.ColumnIDString = "col"
Main.Study.Output_tricps_ME_2.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_tricps_ME_2.SuppressTimeColumnOnOff = Off
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Study.t
col1  Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_ME_2.Fm
----------------------------------------------------------
Main.Study.t,Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_ME_2.Fm
  0.000000000000000e+00,  6.710651889857526e+01
  2.020202020202020e-02,  6.641047356966821e+01
  4.040404040404041e-02,  6.571165604527951e+01
  6.060606060606061e-02,  6.501189984483663e+01
  8.080808080808081e-02,  6.431258091224423e+01
  1.010101010101010e-01,  6.360941203913860e+01
  1.212121212121212e-01,  6.289969199477157e+01
  1.414141414141414e-01,  6.218760814369646e+01
  1.616161616161616e-01,  6.147801342156007e+01
  1.818181818181818e-01,  6.077273573087952e+01
  2.020202020202020e-01,  6.006385781905187e+01
  2.222222222222222e-01,  5.935813291787494e+01
  2.424242424242424e-01,  5.865755572242070e+01
  2.626262626262627e-01,  5.796392452273535e+01
  2.828282828282828e-01,  5.725558991277361e+01
  3.030303030303030e-01,  5.654531706624606e+01
  3.232323232323233e-01,  5.583967951128432e+01
  3.434343434343434e-01,  5.513459009719665e+01
  3.636363636363636e-01,  5.442663703461377e+01
  3.838383838383838e-01,  5.373213721558898e+01
  4.040404040404040e-01,  5.303479265987794e+01
  4.242424242424243e-01,  5.233760437911928e+01
  4.444444444444444e-01,  5.163862950526190e+01
  4.646464646464646e-01,  5.093343762851408e+01
  4.848484848484849e-01,  5.023910602891669e+01
  5.050505050505051e-01,  4.955265902748887e+01
  5.252525252525253e-01,  4.884931461639677e+01
  5.454545454545454e-01,  4.813069326474876e+01
  5.656565656565656e-01,  4.742166305998795e+01
  5.858585858585859e-01,  4.671730781552756e+01
  6.060606060606061e-01,  4.601802968909071e+01
  6.262626262626263e-01,  4.530802305772205e+01
  6.464646464646465e-01,  4.457266985174608e+01
  6.666666666666666e-01,  4.382617216009034e+01
  6.868686868686869e-01,  4.308297948408867e+01
  7.070707070707071e-01,  4.233778876182161e+01
  7.272727272727273e-01,  4.159192457398311e+01
  7.474747474747475e-01,  4.085355907645805e+01
  7.676767676767676e-01,  4.011834690330748e+01
  7.878787878787878e-01,  3.934408137382530e+01
  8.080808080808081e-01,  3.857221707638445e+01
  8.282828282828283e-01,  3.780097193250144e+01
  8.484848484848485e-01,  3.703852921905167e+01
  8.686868686868687e-01,  3.627049267084205e+01
  8.888888888888888e-01,  3.550443092063743e+01
  9.090909090909091e-01,  3.474036259266941e+01
  9.292929292929293e-01,  3.397841589992645e+01
  9.494949494949495e-01,  3.319566711632342e+01
  9.696969696969697e-01,  3.239783078383886e+01
  9.898989898989899e-01,  3.160929914981614e+01
  1.010101010101010e+00,  3.082539381587022e+01
  1.030303030303030e+00,  3.004587142912476e+01
  1.050505050505051e+00,  2.930012946334611e+01
  1.070707070707071e+00,  2.859942156076162e+01
  1.090909090909091e+00,  2.789652327710814e+01
  1.111111111111111e+00,  2.720173050689753e+01
  1.131313131313131e+00,  2.650943119761008e+01
  1.151515151515152e+00,  2.577454464243171e+01
