---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_tricps_LA_1.UpdData = 2
Main.Study.Output_tricps_LA_1.FileName = "triceps_LA_1_data.txt"
Main.Study.Output_tricps_LA_1.NumberFormat.Digits = 15
Main.Study.Output_tricps_LA_1.NumberFormat.Width = 23
Main.Study.Output_tricps_LA_1.NumberFormat.Style = ScientificNumber
Main.Study.Output_tricps_LA_1.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_tricps_LA_1.Values = 
Main.Study.Output_tricps_LA_1.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_LA_1.Fm"}
Main.Study.Output_tricps_LA_1.Format = 0
Main.Study.Output_tricps_LA_1.SepSign = ","
Main.Study.Output_tricps_LA_1.SepSpaceAutoOnOff = On
Main.Study.Output_tricps_LA_1.LineSepSign = ""
Main.Study.Output_tricps_LA_1.Header.TitleSectionOnOff = On
Main.Study.Output_tricps_LA_1.Header.ConstSectionOnOff = On
Main.Study.Output_tricps_LA_1.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_tricps_LA_1.Header.VarSectionOnOff = On
Main.Study.Output_tricps_LA_1.Header.ColumnNamesOnOff = On
Main.Study.Output_tricps_LA_1.Header.LinePrefix = ""
Main.Study.Output_tricps_LA_1.Header.ShortenNamesOnOff = Off
Main.Study.Output_tricps_LA_1.Header.ColumnIDString = "col"
Main.Study.Output_tricps_LA_1.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_tricps_LA_1.SuppressTimeColumnOnOff = Off
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Study.t
col1  Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_LA_1.Fm
----------------------------------------------------------
Main.Study.t,Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_LA_1.Fm
  0.000000000000000e+00,  2.633320898567225e+01
  2.020202020202020e-02,  2.605994858987347e+01
  4.040404040404041e-02,  2.578558519558278e+01
  6.060606060606061e-02,  2.551083820478158e+01
  8.080808080808081e-02,  2.523624832605827e+01
  1.010101010101010e-01,  2.496013390348207e+01
  1.212121212121212e-01,  2.468143566019620e+01
  1.414141414141414e-01,  2.440179737951361e+01
  1.616161616161616e-01,  2.412312395195018e+01
  1.818181818181818e-01,  2.384613322379485e+01
  2.020202020202020e-01,  2.356771922155338e+01
  2.222222222222222e-01,  2.329053241531304e+01
  2.424242424242424e-01,  2.301535604843369e+01
  2.626262626262627e-01,  2.274289625527236e+01
  2.828282828282828e-01,  2.246465924224092e+01
  3.030303030303030e-01,  2.218565432114329e+01
  3.232323232323233e-01,  2.190846125333017e+01
  3.434343434343434e-01,  2.163147703269973e+01
  3.636363636363636e-01,  2.135336371752408e+01
  3.838383838383838e-01,  2.108052353413867e+01
  4.040404040404040e-01,  2.080656281453420e+01
  4.242424242424243e-01,  2.053265956617066e+01
  4.444444444444444e-01,  2.025805220399466e+01
  4.646464646464646e-01,  1.998100334842034e+01
  4.848484848484849e-01,  1.970821297875339e+01
  5.050505050505051e-01,  1.943851413787656e+01
  5.252525252525253e-01,  1.916218595498904e+01
  5.454545454545454e-01,  1.887986512394050e+01
  5.656565656565656e-01,  1.860130725933723e+01
  5.858585858585859e-01,  1.832458436232433e+01
  6.060606060606061e-01,  1.804985464379554e+01
  6.262626262626263e-01,  1.777091919921742e+01
  6.464646464646465e-01,  1.748204552807134e+01
  6.666666666666666e-01,  1.718880513184077e+01
  6.868686868686869e-01,  1.689686597822556e+01
  7.070707070707071e-01,  1.660414880802824e+01
  7.272727272727273e-01,  1.631117376146521e+01
  7.474747474747475e-01,  1.602114626623986e+01
  7.676767676767676e-01,  1.573236263820306e+01
  7.878787878787878e-01,  1.542827255832429e+01
  8.080808080808081e-01,  1.512632464755652e+01
  8.282828282828283e-01,  1.482341438610449e+01
  8.484848484848485e-01,  1.451354267881796e+01
  8.686868686868687e-01,  1.421224172800354e+01
  8.888888888888888e-01,  1.391172525565831e+01
  9.090909090909091e-01,  1.361199967321440e+01
  9.292929292929293e-01,  1.331311554127885e+01
  9.494949494949495e-01,  1.300609165569374e+01
  9.696969696969697e-01,  1.269316793531037e+01
