---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_tricps_LA_2.UpdData = 2
Main.Study.Output_tricps_LA_2.FileName = "triceps_LA_2_data.txt"
Main.Study.Output_tricps_LA_2.NumberFormat.Digits = 15
Main.Study.Output_tricps_LA_2.NumberFormat.Width = 23
Main.Study.Output_tricps_LA_2.NumberFormat.Style = ScientificNumber
Main.Study.Output_tricps_LA_2.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_tricps_LA_2.Values = 
Main.Study.Output_tricps_LA_2.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_LA_2.Fm"}
Main.Study.Output_tricps_LA_2.Format = 0
Main.Study.Output_tricps_LA_2.SepSign = ","
Main.Study.Output_tricps_LA_2.SepSpaceAutoOnOff = On
Main.Study.Output_tricps_LA_2.LineSepSign = ""
Main.Study.Output_tricps_LA_2.Header.TitleSectionOnOff = On
Main.Study.Output_tricps_LA_2.Header.ConstSectionOnOff = On
Main.Study.Output_tricps_LA_2.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_tricps_LA_2.Header.VarSectionOnOff = On
Main.Study.Output_tricps_LA_2.Header.ColumnNamesOnOff = On
Main.Study.Output_tricps_LA_2.Header.LinePrefix = ""
Main.Study.Output_tricps_LA_2.Header.ShortenNamesOnOff = Off
Main.Study.Output_tricps_LA_2.Header.ColumnIDString = "col"
Main.Study.Output_tricps_LA_2.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_tricps_LA_2.SuppressTimeColumnOnOff = Off
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Study.t
col1  Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_LA_2.Fm
----------------------------------------------------------
Main.Study.t,Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_LA_2.Fm
  0.000000000000000e+00,  2.621870347837466e+01
  2.020202020202020e-02,  2.594488731831285e+01
  4.040404040404041e-02,  2.567188125694107e+01
  6.060606060606061e-02,  2.539850830921054e+01
  8.080808080808081e-02,  2.512530103678079e+01
  1.010101010101010e-01,  2.485058469791026e+01
  1.212121212121212e-01,  2.457330420822703e+01
  1.414141414141414e-01,  2.429509568301167e+01
  1.616161616161616e-01,  2.401785525418778e+01
  1.818181818181818e-01,  2.374229724442646e+01
  2.020202020202020e-01,  2.346532879996615e+01
  2.222222222222222e-01,  2.318958843535541e+01
  2.424242424242424e-01,  2.291585562110328e+01
  2.626262626262627e-01,  2.264483308887712e+01
  2.828282828282828e-01,  2.236806323985423e+01
  3.030303030303030e-01,  2.209053327069713e+01
  3.232323232323233e-01,  2.181481145403345e+01
  3.434343434343434e-01,  2.153930125286004e+01
  3.636363636363636e-01,  2.126267000037359e+01
  3.838383838383838e-01,  2.099129233072086e+01
  4.040404040404040e-01,  2.071880134561379e+01
  4.242424242424243e-01,  2.044636962347475e+01
