---- AnyBody Output File ---------------------------------
Study: Main.Study
Operation: Main.Study.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Study.Output_tricps_LH_1.UpdData = 2
Main.Study.Output_tricps_LH_1.FileName = "triceps_LH_1_data.txt"
Main.Study.Output_tricps_LH_1.NumberFormat.Digits = 15
Main.Study.Output_tricps_LH_1.NumberFormat.Width = 23
Main.Study.Output_tricps_LH_1.NumberFormat.Style = ScientificNumber
Main.Study.Output_tricps_LH_1.NumberFormat.FormatStr = "%23.15e"
Main.Study.Output_tricps_LH_1.Values = 
Main.Study.Output_tricps_LH_1.Search = {"Main.HumanModel.BodyModel.Right.ShoulderArm.Mus.Triceps_LH_1.Fm"}
Main.Study.Output_tricps_LH_1.Format = 0
Main.Study.Output_tricps_LH_1.SepSign = ","
Main.Study.Output_tricps_LH_1.SepSpaceAutoOnOff = On
Main.Study.Output_tricps_LH_1.LineSepSign = ""
Main.Study.Output_tricps_LH_1.Header.TitleSectionOnOff = On
Main.Study.Output_tricps_LH_1.Header.ConstSectionOnOff = On
Main.Study.Output_tricps_LH_1.Header.ConstSectionSaveOptionsOnOff = On
Main.Study.Output_tricps_LH_1.Header.VarSectionOnOff = On
Main.Study.Output_tricps_LH_1.Header.ColumnNamesOnOff = On
Main.Study.Output_tricps_LH_1.Header.LinePrefix = ""
Main.Study.Output_tricps_LH_1.Header.ShortenNamesOnOff = Off
Main.Study.Output_tricps_LH_1.Header.ColumnIDString = "col"
  8.282828282828283e-01,  2.138738527444676e+01
  8.484848484848485e-01,  2.096385256281865e+01
  8.686868686868687e-01,  2.053482476036693e+01
  8.888888888888888e-01,  2.010309969542080e+01
  9.090909090909091e-01,  1.966931768138152e+01
  9.292929292929293e-01,  1.923364020884750e+01
  9.494949494949495e-01,  1.883171594360432e+01
  9.696969696969697e-01,  1.845346826389443e+01
  9.898989898989899e-01,  1.806138421700553e+01
  1.010101010101010e+00,  1.766215033691737e+01
  1.030303030303030e+00,  1.725872521437602e+01
  1.050505050505051e+00,  1.685080755117090e+01
  1.070707070707071e+00,  1.644205283069094e+01
  1.090909090909091e+00,  1.603088402894216e+01
  1.111111111111111e+00,  1.562109007489935e+01
  1.131313131313131e+00,  1.521182764207330e+01
  1.151515151515152e+00,  1.486070769792808e+01
  1.171717171717172e+00,  1.453280000812434e+01
  1.191919191919192e+00,  1.419670557189237e+01
  1.212121212121212e+00,  1.387710505145748e+01
  1.232323232323232e+00,  1.356808109427379e+01
  1.252525252525253e+00,  1.326595769160406e+01
  1.272727272727273e+00,  1.297577326423679e+01
  1.292929292929293e+00,  1.270774412461879e+01
  1.313131313131313e+00,  1.248599410107994e+01
  1.333333333333333e+00,  1.234775117141461e+01
  1.353535353535354e+00,  1.185744524170254e+01
  1.373737373737374e+00,  1.136244549921823e+01
  1.393939393939394e+00,  1.086280081658718e+01
  1.414141414141414e+00,  1.035760258536734e+01
  1.434343434343434e+00,  9.840840375359903e+00
  1.454545454545455e+00,  9.315138724673169e+00
  1.474747474747475e+00,  8.780425379520461e+00
  1.494949494949495e+00,  8.236768503557597e+00
  1.515151515151515e+00,  7.687840185240971e+00
  1.535353535353535e+00,  7.116471624998332e+00
  1.555555555555556e+00,  6.452378470188966e+00
  1.575757575757576e+00,  5.731165821710130e+00
  1.595959595959596e+00,  4.952477188321486e+00
  1.616161616161616e+00,  4.066672532817712e+00
  1.636363636363636e+00,  3.054220447341079e+00
  1.656565656565657e+00,  2.066960256885708e+00
  1.676767676767677e+00,  1.137924498994026e+00
  1.696969696969697e+00,  1.004139366565495e-11
  1.717171717171717e+00,  3.518317602676038e-12
  1.737373737373737e+00,  2.571161710975397e-12
  1.757575757575758e+00,  1.263927095639072e-12
  1.777777777777778e+00,  9.689150949536935e-13
  1.797979797979798e+00,  7.236874090566179e-13
  1.818181818181818e+00,  7.189724960783070e-13
  1.838383838383838e+00,  6.199420731373640e-13
  1.858585858585859e+00,  5.101675844946663e-13
  1.878787878787879e+00,  3.768503217572929e-13
  1.898989898989899e+00,  2.628262160792993e-13
  1.919191919191919e+00,  2.713454430076073e-13
  1.939393939393939e+00,  2.140468270487583e-13
  1.959595959595960e+00,  1.713754045993350e-13
  1.979797979797980e+00,  1.292353389770679e-13
  2.000000000000000e+00,  1.080098731979502e-13
